[78797] ['1/8', '2/9', '5/6', '8/7', '4'] -> (4 / ((5/6 / 8/7) - (1/8 / 2/9)))
[88435] ['1/5', '3/4', '8/9', '3/2', '8'] -> (3/4 / (1/5 - (3/2 / (8/9 + 8))))
[88436] ['3/7', '5/8', '7/8', '8/9', '3'] -> (3 / (7/8 * (5/8 - (3/7 / 8/9))))
[88437] ['1/8', '3/7', '5/7', '7/4', '4'] -> (4 * ((7/4 / (5/7 - 3/7)) - 1/8))
[88438] ['1/8', '1/8', '2/3', '6/5', '6'] -> (6 / (6/5 * (1/8 + (1/8 * 2/3))))
[88439] ['1/3', '5/9', '7/9', '7/6', '2'] -> (2 / ((5/9 / (7/9 - 1/3)) - 7/6))
[88440] ['4/7', '5/7', '7/8', '6/5', '4'] -> (4 / ((5/7 / (4/7 * 6/5)) - 7/8))
[88441] ['3/7', '5/8', '7/8', '8/7', '3'] -> (3 / ((3/7 / 8/7) + (5/8 - 7/8)))
[88442] ['3/5', '6/7', '8/7', '9/7', '3'] -> ((8/7 * 3) / ((6/7 / 3/5) - 9/7))
[88443] ['1/5', '3/4', '8/9', '5/3', '8'] -> (8 / ((3/4 * 8/9) - (1/5 * 5/3)))
[88444] ['1/8', '1/8', '2/3', '9/7', '6'] -> ((6 - 2/3) / (1/8 + (1/8 / 9/7)))
[88445] ['4/7', '5/7', '7/8', '5/4', '4'] -> ((5/7 + 4) / ((4/7 + 7/8) - 5/4))
[88446] ['1/9', '7/6', '9/7', '4/3', '5'] -> ((1/9 + (5 / 9/7)) / (4/3 - 7/6))
[88447] ['1/5', '3/4', '8/9', '7/4', '8'] -> ((8/9 + 8) * (7/4 + (1/5 + 3/4)))
[88448] ['2/7', '5/9', '5/7', '9/7', '5'] -> ((9/7 + (5 / 5/9)) / (5/7 - 2/7))
[88449] ['4/7', '5/7', '7/8', '9/7', '4'] -> ((9/7 * 4) / (5/7 - (4/7 * 7/8)))
[88450] ['1/9', '7/6', '9/7', '7/5', '5'] -> ((((5 / 7/5) - 9/7) * 7/6) / 1/9)
[88451] ['1/9', '3/5', '3/4', '8/5', '7'] -> (7 / ((3/5 / 8/5) - (1/9 * 3/4)))
[88452] ['1/8', '3/7', '3/4', '7/9', '4'] -> (4 / ((3/7 * 7/9) - (1/8 / 3/4)))
[88453] ['3/7', '5/8', '7/8', '5/4', '3'] -> (3 / ((5/8 / 5/4) - (3/7 * 7/8)))
[88454] ['1/5', '1/4', '7/8', '9/2', '9'] -> (9 / ((1/4 + 9/2) - (7/8 / 1/5)))
[88455] ['1/8', '1/2', '6/7', '9/8', '3'] -> (3 + (9/8 / (6/7 * (1/8 * 1/2))))
[88456] ['1/7', '3/4', '8/5', '9/5', '5'] -> (((8/5 / 1/7) + (9/5 + 5)) / 3/4)
[88457] ['2/7', '5/9', '5/7', '4/3', '5'] -> (4/3 / (5/9 - (5/7 / (2/7 * 5))))
[88458] ['1/5', '3/4', '8/9', '5/2', '8'] -> ((8 / (1/5 * 3/4)) / (8/9 * 5/2))
[88459] ['3/5', '6/7', '8/7', '5/3', '3'] -> ((8/7 * 3) / ((3/5 * 5/3) - 6/7))
[88460] ['3/5', '5/6', '5/6', '1', '4/3'] -> ((5/6 / (5/6 - (3/5 * 4/3))) - 1)
[88461] ['1/9', '3/5', '3/4', '7/4', '7'] -> ((7/4 / 1/9) + (7 + (3/4 / 3/5)))
[88462] ['1/9', '7/6', '9/7', '3/2', '5'] -> ((5 - (7/6 + (3/2 / 9/7))) / 1/9)
[88463] ['1/7', '3/4', '8/5', '9/4', '5'] -> ((8/5 * 5) * ((3/4 / 1/7) - 9/4))
[88464] ['2/7', '5/9', '5/7', '7/5', '5'] -> ((5/9 + 5/7) * (7/5 + (5 / 2/7)))
[88465] ['1/2', '5/9', '4/7', '7/4', '9'] -> ((9 * (7/4 + (5/9 / 4/7))) - 1/2)
[88466] ['1/8', '1/8', '2/3', '9/4', '6'] -> (9/4 / (1/8 - ((1/8 / 2/3) / 6)))
[88467] ['3/5', '5/6', '5/6', '1', '7/5'] -> ((5/6 / ((3/5 + 5/6) - 7/5)) - 1)
[88468] ['3/5', '6/7', '8/7', '7/4', '3'] -> ((6/7 + 8/7) / (3 - (7/4 / 3/5)))
[88469] ['2/9', '3/7', '9/4', '7/3', '4'] -> ((4 / 7/3) / ((2/9 * 9/4) - 3/7))
[88470] ['1/3', '5/9', '7/9', '5/3', '2'] -> ((2 + (7/9 + 5/3)) / (1/3 * 5/9))
[88471] ['1/3', '5/9', '7/9', '7/4', '2'] -> (2 / (7/4 - (7/9 + (1/3 + 5/9))))
[88472] ['1/8', '1/2', '6/7', '3/2', '3'] -> (3/2 / (1/2 - (3 * (1/8 / 6/7))))
[88473] ['1/2', '5/9', '4/7', '9/4', '9'] -> (9 / ((5/9 * 9/4) - (1/2 / 4/7)))
[88474] ['2/9', '3/7', '9/4', '8/3', '4'] -> ((8/3 + (4 / 3/7)) / (2/9 * 9/4))
[88475] ['1/8', '1/8', '5/7', '7/9', '6'] -> (6 / ((1/8 * 5/7) + (1/8 / 7/9)))
[88476] ['1/9', '3/5', '3/4', '5/2', '7'] -> ((3/5 + 3/4) * (5/2 * (1/9 + 7)))
[88477] ['3/7', '5/8', '7/8', '7/4', '3'] -> ((7/4 * (3/7 + 3)) / (7/8 - 5/8))
[88478] ['3/5', '5/6', '5/6', '1', '7/4'] -> (1 / ((7/4 * (3/5 * 5/6)) - 5/6))
[88479] ['3/5', '6/7', '8/7', '7/3', '3'] -> ((8/7 / 3/5) / (6/7 - (7/3 / 3)))
[88480] ['1/3', '5/9', '7/9', '2', '9/4'] -> (2 / ((7/9 * 9/4) - (5/9 / 1/3)))
[88481] ['1/2', '5/9', '4/7', '7/3', '9'] -> ((7/3 + 9) / ((5/9 / 4/7) - 1/2))
[88482] ['1/5', '3/4', '9/8', '5/4', '8'] -> (8 / (((3/4 / 9/8) / 5/4) - 1/5))
[88483] ['4/7', '5/7', '7/8', '9/4', '4'] -> ((9/4 * 4) / ((5/7 / 4/7) - 7/8))
[88484] ['1/9', '7/6', '9/7', '9/5', '5'] -> (7/6 * ((9/7 / 1/9) + (9/5 * 5)))
[88485] ['1/8', '1/8', '5/7', '5/6', '6'] -> (6 / (5/6 * (1/8 + (1/8 / 5/7))))
[88486] ['1/3', '5/9', '7/9', '2', '7/3'] -> ((2 * (1/3 + 7/3)) / (7/9 - 5/9))
[88487] ['3/7', '5/8', '7/8', '5/2', '3'] -> (3 / ((3/7 * 7/8) - (5/8 / 5/2)))
[88488] ['2/7', '5/9', '5/7', '5/2', '5'] -> ((5/2 * (5/7 + (5 / 5/9))) - 2/7)
[88489] ['1/9', '7/6', '9/7', '9/4', '5'] -> ((7/6 / 9/4) * (9/7 + (5 / 1/9)))
[88490] ['1/8', '1/2', '6/7', '9/4', '3'] -> (((3 + (9/4 / 1/8)) / 6/7) - 1/2)
[88491] ['1/3', '5/9', '7/9', '2', '5/2'] -> ((1/3 + (2 * 5/2)) / (7/9 - 5/9))
[88492] ['1/5', '1/4', '8/9', '7/5', '9'] -> (8/9 + ((7/5 + 9) / (1/5 + 1/4)))
[88493] ['1/8', '3/7', '3/4', '3/2', '4'] -> (3/4 * (4 + (3/2 / (1/8 * 3/7))))
[88494] ['1/2', '5/9', '4/7', '7/2', '9'] -> (((7/2 / 9) / (4/7 - 5/9)) - 1/2)
[88495] ['1/7', '3/4', '5/3', '9/5', '5'] -> (3/4 * ((5 / 1/7) - (5/3 * 9/5)))
[88496] ['4/7', '5/7', '8/9', '8/9', '4'] -> (((8/9 * 4) / (5/7 - 4/7)) - 8/9)
[88497] ['3/5', '5/6', '5/6', '1', '7/2'] -> ((7/2 + (3/5 * 5/6)) / (1 - 5/6))
[88498] ['1/5', '3/4', '9/8', '5/3', '8'] -> (8 / ((3/4 / 9/8) - (1/5 * 5/3)))
[88499] ['1/8', '1/8', '5/7', '7/6', '6'] -> (6 / (7/6 * (1/8 + (1/8 * 5/7))))
[88500] ['1/5', '1/4', '8/9', '3/2', '9'] -> (3/2 + (9 / (8/9 * (1/5 + 1/4))))
[88501] ['1/3', '5/9', '7/9', '2', '7/2'] -> (((2 * (7/9 + 7/2)) - 5/9) / 1/3)
[88502] ['2/9', '3/7', '5/2', '7/2', '4'] -> (((5/2 / 3/7) + (7/2 - 4)) / 2/9)
[88503] ['1/8', '3/7', '3/4', '5/3', '4'] -> (((5/3 + (4 / 3/4)) * 3/7) / 1/8)
[88504] ['1/5', '3/4', '9/8', '7/4', '8'] -> (3/4 / (9/8 - (7/4 / (1/5 * 8))))
[88505] ['3/5', '6/7', '7/6', '5/4', '3'] -> (3 / (7/6 * (6/7 - (3/5 * 5/4))))
[88506] ['1/3', '5/9', '4/5', '4/5', '2'] -> (4/5 / ((5/9 / (1/3 * 2)) - 4/5))
[88507] ['1/9', '7/6', '9/7', '9/2', '5'] -> (((7/6 + 5) - (9/2 / 9/7)) / 1/9)
[88508] ['2/9', '3/7', '8/3', '8/3', '4'] -> ((8/3 + (8/3 / 2/9)) + (4 / 3/7))
[88509] ['1/2', '5/9', '3/5', '5/7', '9'] -> (((3/5 + (9 / 5/9)) * 5/7) / 1/2)
[88510] ['1/5', '3/4', '9/8', '7/3', '8'] -> (8 / (1/5 * (7/3 - (3/4 / 9/8))))
[88511] ['3/7', '5/8', '8/9', '8/7', '3'] -> ((8/7 * 3) / (5/8 - (3/7 / 8/9)))
[88512] ['1/8', '1/2', '7/8', '5/3', '3'] -> (((7/8 / 1/8) + (5/3 * 3)) / 1/2)
[88513] ['1/8', '1/8', '5/7', '3/2', '6'] -> ((3/2 / ((1/8 / 5/7) - 1/8)) - 6)
[88514] ['1/9', '7/6', '4/3', '7/5', '5'] -> (4/3 / (((7/6 / 7/5) / 5) - 1/9))
[88515] ['2/7', '5/9', '3/4', '5/6', '5'] -> ((5/9 / 5/6) + (5 / (2/7 * 3/4)))
[88516] ['3/5', '5/6', '6/7', '1', '8/7'] -> ((3/5 * 8/7) / ((6/7 / 5/6) - 1))
[88517] ['1/3', '5/9', '4/5', '7/8', '2'] -> (1/3 / ((2 * (5/9 * 4/5)) - 7/8))
[88518] ['1/7', '3/4', '7/4', '9/5', '5'] -> (5 * (9/5 + (3/4 / (1/7 * 7/4))))
[88519] ['2/9', '3/7', '7/2', '4', '9/2'] -> ((4 / 2/9) + (9/2 + (3/7 * 7/2)))
[88520] ['1/5', '1/4', '8/9', '8/3', '9'] -> (((8/3 / (1/5 * 8/9)) - 9) / 1/4)
[88521] ['1/8', '1/8', '5/7', '5/3', '6'] -> (6 / ((1/8 / 5/7) + (1/8 / 5/3)))
[88522] ['1/7', '3/4', '7/4', '9/4', '5'] -> ((9/4 + (3/4 * 5)) / (1/7 * 7/4))
[88523] ['1/8', '3/7', '7/9', '7/9', '4'] -> ((3/7 + (4 / (7/9 + 7/9))) / 1/8)
[88524] ['1/8', '1/8', '5/7', '7/4', '6'] -> (6 / ((5/7 * 7/4) - (1/8 / 1/8)))
[88525] ['3/5', '5/6', '6/7', '1', '5/4'] -> (1 / ((5/4 * (3/5 / 6/7)) - 5/6))
[88526] ['2/9', '3/7', '4', '9/2', '9/2'] -> ((9/2 / 3/7) - (9/2 - (4 / 2/9)))
[88527] ['1/2', '5/9', '3/5', '8/7', '9'] -> (9 / ((1/2 / 5/9) - (3/5 / 8/7)))
[88528] ['1/9', '7/6', '4/3', '9/4', '5'] -> (((7/6 - 9/4) + (5 / 4/3)) / 1/9)
[88529] ['1/8', '3/7', '7/9', '4/5', '4'] -> ((4 / 4/5) / ((3/7 * 7/9) - 1/8))
[88530] ['4/7', '5/7', '8/9', '3/2', '4'] -> (4 / ((4/7 / 8/9) - (5/7 / 3/2)))
[88531] ['2/9', '4/9', '4/9', '3/5', '4'] -> ((4/9 * 4) / (4/9 - (2/9 / 3/5)))
[88532] ['2/7', '5/9', '3/4', '6/5', '5'] -> ((5/9 * 6/5) + (5 / (2/7 * 3/4)))
[88533] ['2/7', '5/9', '3/4', '5/4', '5'] -> (5 / (((3/4 * 5/9) / 2/7) - 5/4))
[88534] ['1/9', '3/5', '7/9', '7/5', '7'] -> ((7 - 7/9) / (7/5 * (1/9 / 3/5)))
[88535] ['1/8', '1/8', '5/7', '7/2', '6'] -> ((5/7 * 7/2) / (1/8 - (1/8 / 6)))
[88536] ['3/7', '5/8', '8/9', '3/2', '3'] -> (3 / ((5/8 / 3/7) - (8/9 * 3/2)))
[88537] ['1/5', '1/4', '9/8', '5/4', '9'] -> (9 / (((5/4 - 9/8) / 1/5) - 1/4))
[88538] ['1/3', '5/9', '4/5', '7/5', '2'] -> (2 / ((7/5 / 4/5) - (5/9 / 1/3)))
[88539] ['1/5', '1/4', '9/8', '9/7', '9'] -> (9 / ((1/4 / 1/5) - (9/8 / 9/7)))
[88540] ['1/9', '7/6', '7/5', '5/3', '5'] -> (((5 + (5/3 / 1/9)) * 7/5) / 7/6)
[88541] ['2/9', '4/9', '4/9', '6/7', '4'] -> ((4/9 + 4) / (4/9 - (2/9 / 6/7)))
[88542] ['1/8', '3/7', '7/9', '8/7', '4'] -> (4 / (((3/7 * 7/9) / 8/7) - 1/8))
[88543] ['1/9', '3/5', '7/9', '7/4', '7'] -> ((7/9 + 7) / (7/4 * (1/9 / 3/5)))
[88544] ['1/5', '1/4', '9/8', '4/3', '9'] -> (9/8 * (4/3 + (9 / (1/5 + 1/4))))
[88545] ['2/9', '4/9', '4/9', '9/8', '4'] -> (4 / ((2/9 + 4/9) - (4/9 * 9/8)))
[88546] ['1/8', '1/8', '3/4', '6/7', '6'] -> (6 / (6/7 * (1/8 + (1/8 / 3/4))))
[88547] ['3/7', '5/8', '8/9', '7/4', '3'] -> (3 / ((3/7 / 8/9) - (5/8 / 7/4)))
[88548] ['1/2', '5/9', '5/8', '4/5', '9'] -> (9 / (5/9 * (4/5 + (1/2 - 5/8))))
[88549] ['1/5', '3/4', '8/7', '7/4', '8'] -> ((8 + ((7/4 * 8/7) / 1/5)) / 3/4)
[88550] ['1/8', '3/7', '7/9', '6/5', '4'] -> (((4 / 6/5) - (3/7 * 7/9)) / 1/8)
[88551] ['1/7', '3/4', '9/4', '9/4', '5'] -> ((5 / ((3/4 / 9/4) - 1/7)) - 9/4)
[88552] ['1/9', '7/6', '7/5', '9/5', '5'] -> ((5 - 9/5) / (7/5 * (1/9 / 7/6)))
[88553] ['2/9', '4/9', '4/9', '8/7', '4'] -> (4 / ((2/9 - 4/9) + (4/9 / 8/7)))
[88554] ['1/3', '5/9', '4/5', '2', '9/4'] -> ((2 / 5/9) / ((4/5 / 1/3) - 9/4))
[88555] ['1/8', '1/8', '3/4', '7/6', '6'] -> ((7/6 * 6) / (1/8 + (1/8 / 3/4)))
[88556] ['1/5', '3/4', '8/7', '9/4', '8'] -> ((8 / (8/7 * (1/5 / 3/4))) - 9/4)
[88557] ['1/9', '7/6', '7/5', '9/4', '5'] -> ((7/5 / 9/4) * (5 / (1/9 * 7/6)))
[88558] ['1/8', '3/7', '7/9', '5/4', '4'] -> ((5/4 * 4) / ((3/7 * 7/9) - 1/8))
[88559] ['1/3', '5/9', '4/5', '2', '7/3'] -> (2 / ((1/3 * 7/3) - (5/9 / 4/5)))
[88560] ['1/8', '1/2', '9/8', '6/5', '3'] -> (3 * (1/2 + (9/8 / (1/8 * 6/5))))
[88561] ['4/7', '5/7', '8/9', '7/2', '4'] -> ((8/9 * 7/2) * (5/7 + (4 / 4/7)))
[88562] ['2/7', '5/9', '3/4', '7/4', '5'] -> ((5 / (2/7 * 5/9)) / (3/4 * 7/4))
[88563] ['1/2', '5/9', '5/8', '9/8', '9'] -> (9 / ((1/2 / 9/8) + (5/9 - 5/8)))
[88564] ['1/9', '7/6', '7/5', '7/3', '5'] -> (((7/5 * 5) + (7/3 / 1/9)) / 7/6)
[88565] ['3/5', '6/7', '6/5', '5/4', '3'] -> ((3/5 + 3) / ((6/5 / 6/7) - 5/4))
[88566] ['3/5', '5/6', '6/7', '1', '7/2'] -> ((7/2 / (1 - 6/7)) - (3/5 * 5/6))
[88567] ['1/5', '1/4', '9/8', '5/2', '9'] -> (9 / (9/8 - (1/4 + (1/5 * 5/2))))
[88568] ['3/7', '5/8', '8/9', '5/2', '3'] -> (3/7 / ((5/2 / (8/9 + 3)) - 5/8))
[88569] ['1/7', '3/4', '7/3', '8/3', '5'] -> ((3/4 * 7/3) * (8/3 * (1/7 + 5)))
[88570] ['1/5', '1/4', '9/8', '8/3', '9'] -> ((((8/3 * 9/8) / 1/5) - 9) / 1/4)
[88571] ['1/2', '5/9', '5/8', '6/5', '9'] -> ((5/9 * 9) / (5/8 - (1/2 / 6/5)))
[88572] ['2/7', '5/9', '3/4', '9/4', '5'] -> ((5 / 5/9) / ((3/4 / 2/7) - 9/4))
[88573] ['1/9', '3/5', '7/9', '9/2', '7'] -> ((3/5 * 9/2) * ((7 / 7/9) - 1/9))
[88574] ['2/9', '4/9', '4/9', '9/5', '4'] -> (4 / (4/9 - ((2/9 / 4/9) / 9/5)))
[88575] ['1/9', '7/6', '7/5', '7/2', '5'] -> ((7/2 + (7/6 / 5)) / (1/9 * 7/5))
[88576] ['4/7', '5/7', '9/8', '7/6', '4'] -> (4 / (4/7 * (9/8 - (5/7 * 7/6))))
[88577] ['1/2', '5/9', '5/8', '5/4', '9'] -> (9 / ((1/2 - 5/4) + (5/8 / 5/9)))
[88578] ['1/8', '1/8', '7/9', '6/7', '6'] -> ((6/7 + 6) / (1/8 + (1/8 / 7/9)))
[88579] ['1/5', '1/4', '9/8', '7/2', '9'] -> (9 / (9/8 - (1/5 * (1/4 + 7/2))))
[88580] ['1/9', '7/6', '7/5', '9/2', '5'] -> ((9/2 / 5) + ((7/6 + 7/5) / 1/9))
[88581] ['1/7', '3/4', '5/2', '8/3', '5'] -> ((5/2 - 3/4) * (8/3 * (1/7 + 5)))
[88582] ['2/9', '4/9', '4/9', '5/2', '4'] -> (((2/9 + 4/9) + (5/2 * 4)) / 4/9)
[88583] ['1/2', '5/9', '5/8', '9/7', '9'] -> (9 / ((5/8 / (5/9 * 9/7)) - 1/2))
[88584] ['1/3', '5/9', '5/6', '8/9', '2'] -> (((5/9 / (8/9 - 5/6)) - 2) / 1/3)
[88585] ['1/8', '1/8', '7/9', '8/7', '6'] -> ((8/7 * 6) / (1/8 + (1/8 / 7/9)))
[88586] ['1/5', '1/4', '8/7', '8/7', '9'] -> (8/7 + ((8/7 * 9) / (1/5 + 1/4)))
[88587] ['2/7', '5/9', '3/4', '5/2', '5'] -> (((5 + (5/2 / 2/7)) / 5/9) - 3/4)
[88588] ['1/8', '1/2', '8/7', '5/4', '3'] -> ((3 / (5/4 - 8/7)) - (1/2 / 1/8))
[88589] ['4/7', '5/7', '9/8', '5/4', '4'] -> ((5/7 + (4/7 * 4)) / (5/4 - 9/8))
[88590] ['1/5', '3/4', '7/6', '7/5', '8'] -> (((3/4 * 8) - (7/5 / 7/6)) / 1/5)
[88591] ['3/5', '5/6', '7/8', '1', '7/6'] -> ((3/5 * 5/6) / ((7/8 * 7/6) - 1))
[88592] ['3/5', '6/7', '6/5', '7/3', '3'] -> ((6/7 + 6/5) * ((3 * 7/3) / 3/5))
[88593] ['3/7', '5/8', '9/8', '7/6', '3'] -> (3 / ((5/8 / (3/7 * 7/6)) - 9/8))
[88594] ['1/9', '3/5', '4/5', '8/9', '7'] -> ((3/5 * 8/9) / (4/5 - (1/9 * 7)))
[88595] ['1/8', '3/7', '7/9', '7/2', '4'] -> (((7/2 / 1/8) - (4 / 3/7)) / 7/9)
[88596] ['1/3', '5/9', '5/6', '7/6', '2'] -> (2 / ((5/6 * 7/6) - (1/3 + 5/9)))
[88597] ['1/9', '7/6', '3/2', '5/2', '5'] -> (((3/2 + (7/6 / 1/9)) * 5) / 5/2)
[88598] ['1/9', '3/5', '4/5', '9/8', '7'] -> ((3/5 / 9/8) / (4/5 - (1/9 * 7)))
[88599] ['3/5', '5/6', '7/8', '1', '5/4'] -> (1 / ((5/4 / 5/6) - (7/8 / 3/5)))
[88600] ['1/8', '3/7', '7/9', '4', '9/2'] -> ((9/2 / 1/8) - (4 / (3/7 * 7/9)))
[88601] ['1/9', '7/6', '3/2', '8/3', '5'] -> ((5 - (8/3 + (7/6 - 3/2))) / 1/9)
[88602] ['3/5', '6/7', '6/5', '3', '7/2'] -> (7/2 * (6/7 + ((3 * 6/5) / 3/5)))
[88603] ['1/9', '3/5', '4/5', '8/7', '7'] -> (8/7 / ((4/5 / 7) - (1/9 * 3/5)))
[88604] ['1/8', '1/8', '7/9', '7/5', '6'] -> (6 / ((1/8 / 7/9) + (1/8 / 7/5)))
[88605] ['2/7', '5/9', '3/4', '9/2', '5'] -> ((5 / 5/9) - (3/4 - (9/2 / 2/7)))
[88606] ['3/7', '5/8', '9/8', '5/4', '3'] -> (3/7 / ((9/8 / (3 - 5/4)) - 5/8))
[88607] ['1/5', '3/4', '7/6', '7/4', '8'] -> (8 / (((7/6 - 3/4) / 1/5) - 7/4))
[88608] ['1/2', '5/9', '5/8', '9/4', '9'] -> ((9 * (5/9 + 9/4)) - (5/8 / 1/2))
[88609] ['2/9', '4/9', '1/2', '7/8', '4'] -> ((2/9 / ((4/9 / 7/8) - 1/2)) - 4)
[88610] ['3/5', '6/7', '5/4', '5/4', '3'] -> ((3 / 3/5) / ((5/4 / 6/7) - 5/4))
[88611] ['1/9', '3/5', '4/5', '7/6', '7'] -> ((4/5 / 3/5) / ((7/6 / 7) - 1/9))
[88612] ['2/7', '5/9', '7/9', '7/9', '5'] -> ((((5/9 + 5) / 2/7) - 7/9) / 7/9)
[88613] ['3/5', '5/6', '7/8', '1', '3/2'] -> ((3/2 / (3/5 * 5/6)) / (1 - 7/8))
[88614] ['1/5', '3/4', '7/6', '7/3', '8'] -> ((8 + (7/3 / (1/5 * 7/6))) / 3/4)
[88615] ['3/5', '6/7', '5/4', '9/7', '3'] -> ((9/7 + 3) / ((6/7 / 3/5) - 5/4))
[88616] ['1/9', '3/5', '4/5', '6/5', '7'] -> ((4/5 + 7) + ((3/5 + 6/5) / 1/9))
[88617] ['2/9', '4/9', '1/2', '8/7', '4'] -> ((2/9 / ((4/9 * 8/7) - 1/2)) - 4)
[88618] ['1/5', '1/4', '8/7', '9/4', '9'] -> ((9 / (8/7 - (1/5 / 1/4))) - 9/4)
[88619] ['1/8', '1/8', '7/9', '9/5', '6'] -> ((7/9 * 6) / (1/8 + (1/8 / 9/5)))
[88620] ['3/5', '5/6', '7/8', '1', '7/4'] -> (3/5 / (((7/4 - 1) / 5/6) - 7/8))
[88621] ['2/7', '5/9', '7/9', '6/7', '5'] -> ((5 + (2/7 / 6/7)) / (7/9 - 5/9))
[88622] ['1/7', '7/9', '7/9', '9/8', '5'] -> (5 / ((7/9 * (1/7 + 9/8)) - 7/9))
[88623] ['1/5', '3/4', '7/6', '7/2', '8'] -> (8 / ((7/6 * 7/2) - (3/4 / 1/5)))
[88624] ['4/7', '5/7', '9/8', '8/3', '4'] -> (4 / ((4/7 * (8/3 - 9/8)) - 5/7))
[88625] ['1/8', '1/8', '7/9', '9/4', '6'] -> ((7/9 + (1/8 / 1/8)) * (9/4 * 6))
[88626] ['3/5', '6/7', '5/4', '7/5', '3'] -> (6/7 / ((3 * (3/5 / 7/5)) - 5/4))
[88627] ['3/5', '5/6', '7/8', '1', '9/4'] -> (1 / ((5/6 - 9/4) + (7/8 / 3/5)))
[88628] ['3/7', '5/8', '9/8', '7/3', '3'] -> ((3/7 + 3) / (5/8 - (9/8 / 7/3)))
[88629] ['1/2', '5/9', '2/3', '8/5', '9'] -> ((((9 * 5/9) / 1/2) * 8/5) / 2/3)
[88630] ['2/9', '4/9', '1/2', '9/5', '4'] -> ((4/9 + (4 / 9/5)) / (2/9 * 1/2))
[88631] ['1/8', '1/8', '7/9', '7/2', '6'] -> (6 + (7/2 / (7/9 * (1/8 + 1/8))))
[88632] ['1/9', '3/5', '4/5', '7/5', '7'] -> ((3/5 * 7) + ((4/5 + 7/5) / 1/9))
[88633] ['1/3', '5/9', '6/7', '7/8', '2'] -> (2 / ((7/8 * (5/9 * 6/7)) - 1/3))
[88634] ['2/7', '5/9', '7/9', '7/6', '5'] -> ((5 + (2/7 * 7/6)) / (7/9 - 5/9))
[88635] ['3/5', '6/7', '5/4', '5/3', '3'] -> (3 / (3/5 * (5/3 - (5/4 / 6/7))))
[88636] ['2/9', '4/9', '1/2', '9/4', '4'] -> (4 / ((2/9 * (1/2 + 9/4)) - 4/9))
[88637] ['1/8', '1/8', '7/9', '9/2', '6'] -> ((7/9 * 9/2) / (1/8 + (1/8 / 6)))
[88638] ['1/9', '7/6', '8/5', '8/3', '5'] -> ((8/5 * 5) * ((7/6 * 8/3) - 1/9))
[88639] ['1/7', '7/9', '7/9', '4/3', '5'] -> (5 + ((7/9 + 4/3) / (1/7 * 7/9)))
[88640] ['3/5', '5/6', '7/8', '1', '9/2'] -> ((1 + 9/2) / (5/6 * (7/8 - 3/5)))
[88641] ['1/9', '3/5', '4/5', '8/5', '7'] -> ((7 - 3/5) / (1/9 * (4/5 + 8/5)))
[88642] ['1/5', '3/4', '5/4', '5/4', '8'] -> ((8 - (3/4 + 5/4)) / (1/5 * 5/4))
[88643] ['1/7', '7/9', '7/9', '7/5', '5'] -> ((5 / (1/7 * 7/5)) - (7/9 / 7/9))
[88644] ['3/7', '5/8', '8/7', '8/7', '3'] -> (3/7 / ((5/8 * (3 - 8/7)) - 8/7))
[88645] ['1/9', '7/6', '8/5', '7/2', '5'] -> ((8/5 / 7/2) * ((5 * 7/6) / 1/9))
[88646] ['2/9', '4/9', '5/9', '5/9', '4'] -> ((4/9 + 4) / (5/9 * (5/9 - 2/9)))
[88647] ['1/5', '3/4', '5/4', '9/7', '8'] -> (8 / ((3/4 / 9/7) - (1/5 * 5/4)))
[88648] ['1/9', '3/5', '4/5', '5/3', '7'] -> (((3/5 * 7) + (5/3 / 1/9)) / 4/5)
[88649] ['2/7', '5/9', '7/9', '9/7', '5'] -> (9/7 * (((5/9 + 5) / 2/7) - 7/9))
[88650] ['4/7', '5/7', '8/7', '9/4', '4'] -> ((9/4 * (4/7 + 4)) / (8/7 - 5/7))
[88651] ['1/8', '1/8', '4/5', '8/9', '6'] -> (6 / (8/9 * (1/8 + (1/8 / 4/5))))
[88652] ['1/5', '1/4', '7/6', '4/3', '9'] -> (9 / ((1/4 / 1/5) - (7/6 / 4/3)))
[88653] ['1/8', '1/2', '5/4', '5/3', '3'] -> (3 / ((5/4 / 5/3) - (1/8 + 1/2)))
[88654] ['4/7', '5/7', '8/7', '7/3', '4'] -> (8/7 / ((4/7 + 7/3) - (5/7 * 4)))
[88655] ['1/9', '3/5', '4/5', '7/4', '7'] -> (((7 / 7/4) - (4/5 / 3/5)) / 1/9)
[88656] ['2/7', '5/9', '7/9', '4/3', '5'] -> (4/3 / ((5/9 * 5) - (7/9 / 2/7)))
[88657] ['1/8', '1/8', '4/5', '9/8', '6'] -> ((9/8 * 6) / (1/8 + (1/8 / 4/5)))
[88658] ['1/7', '7/9', '7/9', '7/4', '5'] -> ((5 + (7/9 / 7/9)) / (1/7 * 7/4))
[88659] ['1/5', '1/4', '7/6', '7/5', '9'] -> (((9 / (1/5 + 1/4)) * 7/5) / 7/6)
[88660] ['3/7', '5/8', '8/7', '7/5', '3'] -> (3 / (7/5 * (8/7 - (3/7 + 5/8))))
[88661] ['2/9', '4/9', '5/9', '6/7', '4'] -> ((2/9 * 4) / (5/9 - (4/9 / 6/7)))
[88662] ['1/8', '1/2', '5/4', '7/3', '3'] -> ((5/4 / 1/8) + ((3 * 7/3) / 1/2))
