[345736] ['1/5', '1/4', '5/9', '5/8', '8'] -> 8 / (5/9 * (1/5 + 1/4 / 5/8))
[351287] ['2/5', '3/7', '2/3', '7/4', '5'] -> 2/5 * 5 / (3/7 * 7/4 - 2/3)
[351288] ['2/3', '8/9', '8/5', '7/3', '7'] -> 8/5 * (7/3 * 7 - 8/9 / 2/3)
[351289] ['1', '6/5', '5/4', '4/3', '7/2'] -> 7/2 / (4/3 - 6/5) - (1 + 5/4)
[351290] ['5/9', '3/4', '7/6', '7/5', '5'] -> 5 / 3/4 / (7/6 / 7/5 - 5/9)
[351291] ['1', '6/5', '5/4', '4/3', '9/2'] -> 9/2 / (6/5 - 1) / (5/4 / 4/3)
[351292] ['5/9', '3/4', '7/6', '8/5', '5'] -> 5 / (3/4 * (7/6 - 5/9 * 8/5))
[351293] ['1', '6/5', '5/4', '7/5', '3/2'] -> 1 / (3/2 - 7/5 / (6/5 / 5/4))
[351294] ['5/9', '3/4', '7/6', '9/5', '5'] -> 9/5 * (5/9 + 5) / (7/6 - 3/4)
[351295] ['2/5', '3/7', '2/3', '7/2', '5'] -> (5 / 3/7 - 2/3) / 2/5 - 7/2
[351296] ['2/3', '8/9', '5/3', '9/5', '7'] -> 8/9 * 7 / (5/3 / 9/5 - 2/3)
[351297] ['5/9', '3/4', '7/6', '7/3', '5'] -> 5 / (5/9 * 3/4) / (7/6 / 7/3)
[351298] ['1', '6/5', '5/4', '7/5', '5/2'] -> 5/2 / (6/5 * 5/4 - 7/5) - 1
[351299] ['2/5', '3/7', '5/7', '7/9', '5'] -> (3/7 + 5 / 7/9) / (2/5 * 5/7)
[351300] ['2/3', '8/9', '5/3', '7/2', '7'] -> 8/9 * (5/3 / 2/3 + 7/2 * 7)
[351301] ['5/9', '3/4', '7/6', '9/2', '5'] -> 9/2 * (7/6 + 3/4 * (5/9 + 5))
[351302] ['2/3', '8/9', '7/4', '7/4', '7'] -> 2/3 * 7 / (7/4 - 8/9 * 7/4)
[351303] ['5/9', '3/4', '6/5', '6/5', '5'] -> 5 / (5/9 / 6/5) / (6/5 - 3/4)
[351304] ['5/9', '3/4', '6/5', '9/7', '5'] -> 6/5 / 9/7 * 5 / (3/4 - 5/9)
[351305] ['1', '6/5', '5/4', '3/2', '7/2'] -> 6/5 / (5/4 - 1) * (3/2 + 7/2)
[351306] ['5/9', '3/4', '6/5', '8/5', '5'] -> 6/5 * 5 / (8/5 - 3/4 / 5/9)
[351307] ['1', '6/5', '5/4', '3/2', '9/2'] -> (3/2 + 9/2) / (5/4 * (6/5 - 1))
[351308] ['2/3', '8/9', '9/5', '9/5', '7'] -> (9/5 + 9/5 * (8/9 + 7)) / 2/3
[351309] ['2/5', '3/7', '5/7', '9/7', '5'] -> (3/7 + 9/7 * 5) / (2/5 * 5/7)
[351310] ['2/3', '8/9', '9/5', '9/4', '7'] -> 9/5 * (7 * 8/9 * 9/4 - 2/3)
[351311] ['2/3', '8/9', '9/5', '7/3', '7'] -> 8/9 / (2/3 / 9/5 - 7/3 / 7)
[351312] ['5/9', '3/4', '6/5', '9/4', '5'] -> 5 * (3/4 / 5/9 + 6/5 + 9/4)
[351313] ['1', '6/5', '5/4', '8/5', '8/3'] -> 8/5 / (1 + 6/5 - 8/3 / 5/4)
[351314] ['2/3', '8/9', '9/5', '5/2', '7'] -> (5/2 * (9/5 + 7) - 2/3) / 8/9
[351315] ['2/5', '3/7', '5/7', '5/3', '5'] -> (5/7 + 5) / (2/5 * 5/3 - 3/7)
[351316] ['2/5', '3/7', '5/7', '7/4', '5'] -> 2/5 * 5 / (7/4 - 5/7 / 3/7)
[351317] ['1', '6/5', '5/4', '5/3', '7/4'] -> (6/5 + 1 / 5/4) / (7/4 - 5/3)
[351318] ['2/3', '8/9', '9/5', '7/2', '7'] -> 7/2 + 9/5 * (8/9 + 7 / 2/3)
[351319] ['2/3', '8/9', '9/5', '9/2', '7'] -> 8/9 * 9/5 * (9/2 + 7 / 2/3)
[351320] ['2/5', '3/7', '5/7', '7/3', '5'] -> 7/3 * ((5 - 5/7) / 2/5 - 3/7)
[351321] ['2/5', '3/7', '5/7', '5/2', '5'] -> 5/2 * ((5 - 5/7) / 3/7 - 2/5)
[351322] ['2/3', '8/9', '7/3', '7/3', '7'] -> (7/3 + 7 / 7/3) / (8/9 - 2/3)
[351323] ['1', '6/5', '5/4', '7/4', '9/5'] -> (9/5 + 5/4 + 7/4) / (6/5 - 1)
[351324] ['2/3', '8/9', '7/3', '5/2', '7'] -> 8/9 * (5/2 + 7 / (2/3 / 7/3))
[351325] ['5/9', '3/4', '9/7', '9/7', '5'] -> (9/7 + 9/7 / 5/9) / (3/4 / 5)
[351326] ['2/5', '3/7', '5/7', '8/3', '5'] -> 8/3 * (2/5 + 5) / (3/7 / 5/7)
[351327] ['1', '6/5', '5/4', '7/4', '7/3'] -> 6/5 / (1 / 5/4 - 7/4 / 7/3)
[351328] ['5/9', '3/4', '9/7', '4/3', '5'] -> 5 / (3/4 - 5/9) - 9/7 * 4/3
[351329] ['1', '6/5', '5/4', '7/4', '5/2'] -> 6/5 / (1 / 5/4 + 7/4 - 5/2)
[351330] ['2/3', '8/9', '5/2', '5/2', '7'] -> 2/3 / (5/2 * 5/2 - 8/9 * 7)
[351331] ['1', '6/5', '5/4', '7/4', '7/2'] -> 6/5 / (7/2 / 5/4 - (1 + 7/4))
[351332] ['2/3', '8/9', '5/2', '9/2', '7'] -> (5/2 * 7 - (2/3 - 9/2)) / 8/9
[351333] ['2/3', '8/9', '7/2', '7/2', '7'] -> 7 / 2/3 / (7/2 / 8/9 - 7/2)
[351334] ['1', '6/5', '5/4', '9/5', '8/3'] -> (6/5 + 9/5 * 8/3) / (5/4 - 1)
[351335] ['2/3', '9/8', '9/8', '8/7', '7'] -> 8/7 * 7 / (9/8 / 9/8 - 2/3)
[351336] ['1', '6/5', '5/4', '9/4', '7/3'] -> (6/5 + 1 / 5/4) / (7/3 - 9/4)
[351337] ['5/9', '3/4', '9/7', '7/3', '5'] -> (5 / 5/9 - 9/7) / (3/4 / 7/3)
[351338] ['1', '6/5', '5/4', '9/4', '5/2'] -> 6/5 / ((1 + 9/4) / 5/2 - 5/4)
[351339] ['2/5', '3/7', '3/4', '6/5', '5'] -> 6/5 / (2/5 - 3/4 / (3/7 * 5))
[351340] ['2/3', '9/8', '9/8', '4/3', '7'] -> 7 / (2/3 + 9/8 - 9/8 * 4/3)
[351341] ['1', '6/5', '5/4', '9/4', '9/2'] -> (9/4 + 9/2 / 6/5) / (5/4 - 1)
[351342] ['2/3', '9/8', '9/8', '3/2', '7'] -> 7 / (2/3 - 9/8 + 9/8 / 3/2)
[351343] ['2/5', '3/7', '3/4', '9/7', '5'] -> 9/7 / (3/7 - 3/4 / (2/5 * 5))
[351344] ['1', '6/5', '5/4', '7/3', '7/2'] -> 1 / 5/4 / (6/5 + 7/3 - 7/2)
[351345] ['5/9', '3/4', '4/3', '7/5', '5'] -> (7/5 + 5) / (5/9 / (3/4 + 4/3))
[351346] ['1', '6/5', '5/4', '5/2', '8/3'] -> 6/5 * 5/4 / (1 - 5/2 / 8/3)
[351347] ['2/5', '3/7', '3/4', '8/5', '5'] -> 2/5 / (3/4 * 5 - 8/5 / 3/7)
[351348] ['2/5', '3/7', '3/4', '5/3', '5'] -> 2/5 * 5 / (3/4 / 3/7 - 5/3)
[351349] ['1', '6/5', '5/4', '5/2', '9/2'] -> (1 + 6/5 * 9/2) * (5/4 + 5/2)
[351350] ['2/3', '9/8', '9/8', '5/2', '7'] -> 7 / (2/3 / 5/2) - (9/8 + 9/8)
[351351] ['2/5', '3/7', '3/4', '9/5', '5'] -> (3/4 + 9/5 / 2/5) * (5 - 3/7)
[351352] ['1', '6/5', '9/7', '9/7', '4/3'] -> 9/7 * 4/3 / (9/7 / 6/5 - 1)
[351353] ['1', '6/5', '9/7', '9/7', '7/5'] -> 6/5 * (1 + 9/7) / (7/5 - 9/7)
[351354] ['2/5', '3/7', '3/4', '8/3', '5'] -> (8/3 + 2/5 / 3/7) / (3/4 / 5)
[351355] ['1', '6/5', '9/7', '9/7', '5/3'] -> 9/7 * 5/3 / (9/7 - 6/5) - 1
[351356] ['2/3', '9/8', '8/7', '4/3', '7'] -> 9/8 * 7 * (4/3 + 8/7 / 2/3)
[351357] ['5/9', '3/4', '7/5', '5/2', '5'] -> (7/5 + 5) * (5/2 / 5/9 - 3/4)
[351358] ['5/9', '3/4', '7/5', '8/3', '5'] -> 7/5 / (5/9 / 8/3 - 3/4 / 5)
[351359] ['2/3', '9/8', '8/7', '3/2', '7'] -> 7 * (3/2 + 8/7 / (2/3 / 9/8))
[351360] ['5/9', '3/4', '3/2', '8/5', '5'] -> 5 / 3/2 / (5/9 * 8/5 - 3/4)
[351361] ['1', '6/5', '9/7', '9/7', '8/3'] -> (1 + 9/7) / (9/7 - 6/5) - 8/3
[351362] ['2/3', '9/8', '8/7', '7/3', '7'] -> (2/3 + 7/3) / (7 * (8/7 - 9/8))
[351363] ['2/5', '3/7', '7/9', '8/9', '5'] -> 8/9 / (2/5 - 7/9 / (3/7 * 5))
[351364] ['5/9', '3/4', '3/2', '7/3', '5'] -> 5 / (3/4 * (7/3 - (5/9 + 3/2)))
[351365] ['2/3', '9/8', '8/7', '8/3', '7'] -> 8/7 * (8/3 * (9/8 + 7) - 2/3)
[351366] ['2/3', '9/8', '8/7', '7/2', '7'] -> (7 + 8/7 * 7/2) / (9/8 - 2/3)
[351367] ['2/3', '9/8', '7/6', '7/6', '7'] -> 7 / (7/6 - 7/6 * 2/3 * 9/8)
[351368] ['5/9', '3/4', '8/5', '9/5', '5'] -> 5 / 5/9 / (9/5 / 8/5 - 3/4)
[351369] ['5/9', '3/4', '8/5', '9/4', '5'] -> (9/4 + 5 / 5/9) / (3/4 / 8/5)
[351370] ['5/9', '3/4', '8/5', '5/2', '5'] -> (5 + 5/2 / 3/4) / (5/9 / 8/5)
[351371] ['2/5', '3/7', '7/9', '7/5', '5'] -> (3/7 + 5 / 7/9) / (2/5 / 7/5)
[351372] ['2/5', '3/7', '7/9', '8/5', '5'] -> (5 / 7/9 - 3/7) / (2/5 / 8/5)
[351373] ['5/9', '3/4', '5/3', '7/3', '5'] -> (7/3 * 5 - 5/3) / (5/9 * 3/4)
[351374] ['2/3', '9/8', '7/6', '7/3', '7'] -> (2/3 + 7/3 / 7) / (7/6 - 9/8)
[351375] ['2/5', '3/7', '7/9', '7/4', '5'] -> 2/5 / (7/4 / 5 - 3/7 * 7/9)
[351376] ['1', '6/5', '9/7', '7/5', '5/3'] -> (1 + 5/3) / (6/5 - 7/5 / 9/7)
[351377] ['2/5', '3/7', '7/9', '9/4', '5'] -> 2/5 / 7/9 / (9/4 / 5 - 3/7)
[351378] ['2/3', '9/8', '7/6', '7/2', '7'] -> 7 / (2/3 - 9/8 * 7/6 / 7/2)
[351379] ['1', '6/5', '9/7', '7/5', '9/4'] -> 6/5 / 7/5 / (1 + 9/7 - 9/4)
[351380] ['2/5', '3/7', '7/9', '7/3', '5'] -> 3/7 + (7/3 + 5) / (2/5 * 7/9)
[351381] ['5/9', '3/4', '7/4', '7/2', '5'] -> 5 / (5/9 * 3/4) / (7/4 / 7/2)
[351382] ['1', '6/5', '9/7', '7/5', '7/3'] -> 9/7 / (6/5 - 1) * (7/5 + 7/3)
[351383] ['2/5', '3/7', '7/9', '8/3', '5'] -> 8/3 / (3/7 - 2/5) / (7/9 * 5)
[351384] ['2/3', '9/8', '6/5', '3/2', '7'] -> 7 / (9/8 - 3/2 * 2/3 / 6/5)
[351385] ['5/9', '3/4', '9/5', '7/3', '5'] -> 5 * (9/5 + 7/3 / 3/4) - 5/9
[351386] ['2/3', '9/8', '6/5', '8/5', '7'] -> 7 / (2/3 - 9/8 + 6/5 / 8/5)
[351387] ['2/5', '3/7', '7/9', '9/2', '5'] -> (5 / 2/5 - 9/2) / (3/7 * 7/9)
[351388] ['5/9', '3/4', '9/5', '5/2', '5'] -> (5 / 5/9 - 9/5) / (3/4 / 5/2)
[351389] ['2/5', '3/7', '4/5', '4/5', '5'] -> 4/5 / (3/7 - 2/5) - 4/5 * 5
[351390] ['2/5', '3/7', '4/5', '5/6', '5'] -> 4/5 * (5/6 + 5 / (2/5 * 3/7))
[351391] ['2/5', '3/7', '4/5', '6/7', '5'] -> (6/7 + 2/5 + 4/5) / (3/7 / 5)
[351392] ['5/9', '3/4', '9/5', '9/2', '5'] -> (5 - 5/9 * 9/5) / (3/4 / 9/2)
[351393] ['5/9', '3/4', '9/4', '9/4', '5'] -> (5 / (5/9 / 9/4) - 9/4) / 3/4
[351394] ['1', '6/5', '9/7', '3/2', '9/4'] -> 1 / (3/2 - 9/4 / (6/5 * 9/7))
[351395] ['2/3', '9/8', '6/5', '9/2', '7'] -> 2/3 + 9/2 * 7 / (9/8 * 6/5)
[351396] ['5/9', '3/4', '7/3', '5/2', '5'] -> 7/3 / 5/2 * 5 / (3/4 - 5/9)
[351397] ['2/5', '3/7', '4/5', '8/7', '5'] -> (8/7 / 2/5 - 4/5) / (3/7 / 5)
[351398] ['2/3', '9/8', '5/4', '9/7', '7'] -> 7 / (2/3 - 5/4 + 9/8 / 9/7)
[351399] ['2/5', '3/7', '4/5', '6/5', '5'] -> 5 * (4/5 / 2/5 + 6/5 / 3/7)
[351400] ['1', '6/5', '9/7', '3/2', '9/2'] -> 6/5 * (9/2 / (3/2 - 9/7) - 1)
[351401] ['5/9', '3/4', '5/2', '7/2', '5'] -> (5 + 5/2 * 7/2) / 5/9 - 3/4
[351402] ['2/3', '9/8', '5/4', '8/5', '7'] -> 7 / (2/3 / 8/5 + 9/8 - 5/4)
[351403] ['2/5', '3/7', '4/5', '5/4', '5'] -> 4/5 / (3/7 - 2/5) - 5 / 5/4
[351404] ['5/9', '3/4', '8/3', '7/2', '5'] -> 5 / (3/4 * (7/2 - (5/9 + 8/3)))
[351405] ['2/3', '9/8', '9/7', '9/7', '7'] -> (9/7 + 9/7) * 7 / (2/3 * 9/8)
[351406] ['2/3', '9/8', '9/7', '4/3', '7'] -> 7 * (9/8 * 4/3 + 9/7 / 2/3)
[351407] ['1', '6/5', '9/7', '8/5', '7/3'] -> 9/7 * 8/5 * 7/3 / (6/5 - 1)
[351408] ['2/3', '9/8', '9/7', '7/5', '7'] -> 7 / 7/5 / (9/8 / 9/7 - 2/3)
[351409] ['1', '6/5', '9/7', '8/5', '8/3'] -> 8/3 / ((1 + 6/5) / 9/7 - 8/5)
[351410] ['5/9', '7/9', '7/9', '7/8', '5'] -> 5 / (5/9 + 7/9 - 7/8 / 7/9)
[351411] ['2/5', '3/7', '4/5', '7/4', '5'] -> 2/5 / (7/4 / (3/7 * 5) - 4/5)
[351412] ['2/3', '9/8', '9/7', '5/3', '7'] -> 9/8 * (2/3 + 7 * (9/7 + 5/3))
[351413] ['1', '6/5', '9/7', '8/5', '9/2'] -> 8/5 * 9/2 / (9/7 - 1) - 6/5
[351414] ['2/5', '3/7', '4/5', '8/3', '5'] -> 5 * (8/3 / 2/5 - 4/5 / 3/7)
[351415] ['1', '6/5', '9/7', '5/3', '9/4'] -> 6/5 / (9/4 / (9/7 * 5/3) - 1)
[351416] ['2/3', '9/8', '9/7', '7/2', '7'] -> (9/7 + 7) / (2/3 - 9/8 / 7/2)
[351417] ['2/5', '3/7', '4/5', '9/2', '5'] -> 4/5 / (2/5 / 3/7 - 9/2 / 5)
[351418] ['1', '6/5', '9/7', '5/3', '8/3'] -> 8/3 / (5/3 * (1 - 6/5 / 9/7))
[351419] ['2/5', '3/7', '5/6', '6/7', '5'] -> 6/7 / (3/7 - 2/5) - 5 / 5/6
[351420] ['5/9', '7/9', '7/9', '8/5', '5'] -> 8/5 / (7/9 - 5/9 - 7/9 / 5)
[351421] ['2/5', '3/7', '5/6', '7/8', '5'] -> 5 / 7/8 / (3/7 / 2/5 - 5/6)
[351422] ['2/3', '9/8', '4/3', '5/2', '7'] -> (5/2 * 7 - 9/8 * 4/3) / 2/3
[351423] ['5/9', '7/9', '7/9', '5/3', '5'] -> (5/3 + 7/9 / 7/9) / (5/9 / 5)
[351424] ['1', '6/5', '9/7', '7/4', '9/4'] -> 7/4 / (1 - 6/5 / 9/7) - 9/4
[351425] ['2/5', '3/7', '5/6', '8/7', '5'] -> 8/7 * 5 / (3/7 / 2/5 - 5/6)
[351426] ['2/3', '9/8', '7/5', '8/5', '7'] -> 7 / (2/3 - 9/8 / (7/5 + 8/5))
[351427] ['5/9', '7/9', '7/9', '7/2', '5'] -> (7/2 * (5/9 + 5) - 7/9) / 7/9
[351428] ['5/9', '7/9', '7/9', '9/2', '5'] -> 9/2 * (5/9 + 5) - 7/9 / 7/9
[351429] ['2/5', '3/7', '5/6', '5/4', '5'] -> (5/6 + 5 / (2/5 * 3/7)) / 5/4
[351430] ['2/3', '9/8', '7/5', '9/5', '7'] -> 7/5 / 7 / (9/5 - (2/3 + 9/8))
[351431] ['2/5', '3/7', '5/6', '9/7', '5'] -> (5 + 9/7 / 3/7) / (2/5 * 5/6)
[351432] ['5/9', '7/9', '4/5', '5/6', '5'] -> (5/9 / (4/5 - 7/9) - 5) / 5/6
[351433] ['2/5', '3/7', '5/6', '4/3', '5'] -> 4/3 / (2/5 * 5 - 5/6 / 3/7)
[351434] ['1', '6/5', '9/7', '9/5', '8/3'] -> 8/3 / (1 / 9/7 - 6/5 / 9/5)
[351435] ['1', '6/5', '9/7', '9/5', '7/2'] -> (6/5 + 9/5) * 7/2 * (1 + 9/7)
[351436] ['2/5', '3/7', '5/6', '5/3', '5'] -> 5/3 * (2/5 + 5 / (3/7 * 5/6))
[351437] ['5/9', '7/9', '4/5', '7/6', '5'] -> 4/5 * 5 / (5/9 + 7/9 - 7/6)
[351438] ['2/5', '3/7', '5/6', '5/2', '5'] -> (2/5 + 5) * (5/2 + 5/6 / 3/7)
[351439] ['5/9', '7/9', '4/5', '3/2', '5'] -> 4/5 * 5 / (3/2 - (5/9 + 7/9))
[351440] ['2/3', '9/8', '8/5', '5/3', '7'] -> 7 / (5/3 / 8/5 - 2/3 * 9/8)
[351441] ['5/9', '7/9', '4/5', '5/3', '5'] -> 4/5 / (7/9 - 5/9) * (5/3 + 5)
[351442] ['5/9', '7/9', '4/5', '9/5', '5'] -> 4/5 + (7/9 + 9/5) / (5/9 / 5)
[351443] ['2/5', '3/7', '6/7', '7/8', '5'] -> 5 / (2/5 / 6/7) / (7/8 - 3/7)
[351444] ['5/9', '7/9', '4/5', '9/4', '5'] -> (4/5 + 5/9 + 7/9) * 9/4 * 5
[351445] ['2/5', '3/7', '6/7', '9/8', '5'] -> 3/7 / (2/5 * 5 - (6/7 + 9/8))
[351446] ['5/9', '7/9', '4/5', '7/3', '5'] -> 5 * ((7/9 + 7/3) / 5/9 - 4/5)
[351447] ['5/9', '7/9', '4/5', '8/3', '5'] -> 5 * (5/9 + 7/9 + 4/5 + 8/3)
[351448] ['2/5', '3/7', '6/7', '7/6', '5'] -> 6/7 * (5 / (2/5 * 3/7) - 7/6)
[351449] ['1', '6/5', '9/7', '5/2', '7/2'] -> 6/5 * 5/2 * 7/2 * (1 + 9/7)
[351450] ['5/9', '7/9', '4/5', '7/2', '5'] -> 4/5 / ((5/9 + 7/2) / 5 - 7/9)
[351451] ['2/5', '3/7', '6/7', '6/5', '5'] -> 6/7 / (3/7 - 2/5) - 6/5 * 5
[351452] ['5/9', '7/9', '5/6', '7/8', '5'] -> 5 / (5/6 - 7/8 * 5/9 / 7/9)
[351453] ['2/5', '3/7', '6/7', '5/4', '5'] -> 6/7 * 5 / (5/4 - 3/7 / 2/5)
[351454] ['1', '6/5', '9/7', '8/3', '8/3'] -> 8/3 * (1 / (9/7 - 6/5) - 8/3)
[351455] ['2/3', '9/8', '7/4', '7/4', '7'] -> 2/3 * 7 / (7/4 - 7/4 / 9/8)
[351456] ['5/9', '7/9', '5/6', '8/7', '5'] -> 5 / (5/6 - 5/9 / 7/9 / 8/7)
[351457] ['2/3', '9/8', '7/4', '7/3', '7'] -> 7 / (2/3 - 9/8 + 7/4 / 7/3)
[351458] ['2/3', '9/8', '7/4', '5/2', '7'] -> 7 / (2/3 - 9/8 - (7/4 - 5/2))
[351459] ['5/9', '7/9', '5/6', '7/5', '5'] -> 5/6 / (7/9 - 5/9) * (7/5 + 5)
[351460] ['2/5', '3/7', '6/7', '9/5', '5'] -> 9/5 / (2/5 * 6/7) * (5 - 3/7)
[351461] ['1', '6/5', '4/3', '4/3', '4/3'] -> (4/3 + 4/3) / (4/3 / 6/5 - 1)
[351462] ['1', '6/5', '4/3', '4/3', '3/2'] -> 4/3 / (4/3 / 3/2 - 1 / 6/5)
[351463] ['2/5', '3/7', '6/7', '5/2', '5'] -> 5/2 * (5 / (3/7 / 6/7) - 2/5)
[351464] ['5/9', '7/9', '5/6', '7/4', '5'] -> 5 / (7/4 * (5/6 - 5/9 / 7/9))
[351465] ['5/9', '7/9', '5/6', '8/3', '5'] -> (8/3 + 5/9 + 7/9) / (5/6 / 5)
[351466] ['2/3', '9/8', '9/5', '8/3', '7'] -> (8/3 + 7 / 9/8) / (2/3 / 9/5)
[351467] ['1', '6/5', '4/3', '4/3', '5/2'] -> 4/3 * 5/2 / (4/3 - 6/5) - 1
[351468] ['2/3', '9/8', '9/5', '9/2', '7'] -> (9/2 + 7 / 2/3) / (9/8 / 9/5)
[351469] ['2/3', '9/8', '9/4', '9/4', '7'] -> (9/4 + 9/4 * 7) / (2/3 * 9/8)
[351470] ['5/9', '7/9', '6/7', '8/9', '5'] -> (7/9 + 5) / (8/9 - 5/9 / 6/7)
[351471] ['1', '6/5', '4/3', '4/3', '9/2'] -> 9/2 * (4/3 / (6/5 - 1) - 4/3)
[351472] ['2/5', '3/7', '7/8', '8/7', '5'] -> 3/7 / (7/8 + 8/7 - 2/5 * 5)
[351473] ['2/5', '3/7', '7/8', '7/6', '5'] -> 5 / (2/5 * 7/6) / (7/8 - 3/7)
[351474] ['1', '6/5', '4/3', '7/5', '5/2'] -> (6/5 + 1 / 5/2) / (7/5 - 4/3)
[351475] ['2/3', '9/8', '8/3', '8/3', '7'] -> 8/3 * (7 + 8/3 * 2/3 * 9/8)
[351476] ['2/3', '9/8', '7/2', '7/2', '7'] -> 7 / 2/3 / (9/8 * 7/2 - 7/2)
[351477] ['1', '6/5', '4/3', '3/2', '3/2'] -> 3/2 / (1 - 3/2 / (6/5 * 4/3))
[351478] ['2/5', '3/7', '7/8', '7/4', '5'] -> (7/8 + 7/4 / 2/5) * (5 - 3/7)
[351479] ['2/3', '8/7', '8/7', '8/7', '7'] -> 8/7 * 7 / (8/7 / 8/7 - 2/3)
[351480] ['2/3', '8/7', '8/7', '6/5', '7'] -> (8/7 + 8/7 / 2/3) * 6/5 * 7
[351481] ['2/5', '3/7', '7/8', '7/3', '5'] -> 3/7 / (7/8 - 5 * 2/5 / 7/3)
[351482] ['5/9', '7/9', '6/7', '9/4', '5'] -> 5 / (6/7 * (7/9 - 5/9)) - 9/4
[351483] ['1', '6/5', '4/3', '3/2', '7/2'] -> 6/5 * (7/2 / (3/2 - 4/3) - 1)
[351484] ['2/3', '8/7', '8/7', '7/5', '7'] -> (8/7 + 8/7 / 2/3) * (7/5 + 7)
[351485] ['2/5', '3/7', '7/8', '5/2', '5'] -> 5/2 / (7/8 / (2/5 * 3/7) - 5)
[351486] ['1', '6/5', '4/3', '3/2', '9/2'] -> 4/3 * 9/2 / (3/2 / 6/5 - 1)
[351487] ['2/3', '8/7', '8/7', '3/2', '7'] -> 7 * (8/7 / 2/3 + 8/7 * 3/2)
[351488] ['2/5', '3/7', '7/8', '7/2', '5'] -> (5 / 2/5 - 7/2) / (3/7 * 7/8)
[351489] ['1', '6/5', '4/3', '8/5', '9/5'] -> 4/3 / (8/5 / 9/5 - 1 / 6/5)
[351490] ['2/5', '3/7', '7/8', '9/2', '5'] -> 5 * 2/5 / 3/7 / (7/8 / 9/2)
[351491] ['2/3', '8/7', '8/7', '9/5', '7'] -> (8/7 + 2/3 * 8/7) * 9/5 * 7
[351492] ['2/3', '8/7', '8/7', '9/4', '7'] -> (8/7 + 8/7) * 7 * 2/3 * 9/4
[351493] ['5/9', '7/9', '7/8', '7/6', '5'] -> 5 / (5/9 / 7/9) / (7/6 - 7/8)
[351494] ['2/3', '8/7', '8/7', '7/2', '7'] -> 2/3 * 7 * (8/7 + 8/7 * 7/2)
[351495] ['1', '6/5', '4/3', '5/3', '7/4'] -> 6/5 / (1 - 7/4 + 4/3 / 5/3)
[351496] ['1', '6/5', '4/3', '5/3', '9/5'] -> (9/5 + 4/3 + 5/3) / (6/5 - 1)
[351497] ['5/9', '7/9', '7/8', '9/7', '5'] -> 5 / (5/9 + 7/9 - 7/8 * 9/7)
[351498] ['1', '6/5', '4/3', '5/3', '9/4'] -> 6/5 * 5/3 / (1 + 4/3 - 9/4)
[351499] ['5/9', '7/9', '7/8', '7/5', '5'] -> 7/5 * 5 / (7/9 - 5/9 * 7/8)
[351500] ['2/3', '8/7', '7/6', '9/5', '7'] -> 8/7 * 9/5 * (7/6 + 7 / 2/3)
[351501] ['2/3', '8/7', '6/5', '4/3', '7'] -> (4/3 + 8/7 / 6/5) / (2/3 / 7)
[351502] ['2/5', '3/7', '8/9', '9/4', '5'] -> 5 * (9/4 / 3/7 - 2/5 / 8/9)
[351503] ['1', '6/5', '4/3', '9/5', '9/5'] -> 4/3 / (6/5 - 1) * (9/5 + 9/5)
[351504] ['5/9', '7/9', '7/8', '9/2', '5'] -> 9/2 * (7/9 / 7/8 - (5/9 - 5))
[351505] ['2/3', '8/7', '6/5', '5/3', '7'] -> 6/5 * 5/3 * 7 / (2/3 / 8/7)
[351506] ['5/9', '7/9', '8/9', '8/9', '5'] -> (8/9 + 8/9 * 5) / (7/9 - 5/9)
[351507] ['5/9', '7/9', '8/9', '9/8', '5'] -> (8/9 + 5 / 9/8) / (7/9 - 5/9)
[351508] ['1', '6/5', '4/3', '9/4', '5/2'] -> (1 + 5/2) / (4/3 - 6/5) - 9/4
[351509] ['1', '6/5', '4/3', '9/4', '8/3'] -> 4/3 / (9/4 - (1 + 6/5)) - 8/3
[351510] ['5/9', '7/9', '8/9', '5/4', '5'] -> 5 / (5/9 * (5/4 - 7/9 / 8/9))
[351511] ['2/3', '8/7', '6/5', '8/3', '7'] -> 6/5 * 7 * (8/3 / 2/3 - 8/7)
[351512] ['1', '6/5', '4/3', '7/3', '5/2'] -> 6/5 * 4/3 / (1 - 7/3 / 5/2)
[351513] ['2/3', '8/7', '6/5', '7/2', '7'] -> 2/3 + 8/7 / 6/5 * 7/2 * 7
[351514] ['5/9', '7/9', '8/9', '8/5', '5'] -> (7/9 + 8/9) * 5 / (5/9 / 8/5)
[351515] ['2/5', '3/7', '9/8', '9/7', '5'] -> 9/7 / (9/8 / 5 - 2/5 * 3/7)
[351516] ['2/3', '8/7', '5/4', '5/4', '7'] -> 8/7 * 7 / (5/4 / 5/4 - 2/3)
[351517] ['1', '6/5', '4/3', '5/2', '7/2'] -> 6/5 / (7/2 / (4/3 * 5/2) - 1)
[351518] ['1', '6/5', '4/3', '8/3', '7/2'] -> (1 + 8/3) / (4/3 - 6/5) - 7/2
[351519] ['1', '6/5', '4/3', '8/3', '9/2'] -> 8/3 * 9/2 / (4/3 - 1 / 6/5)
[351520] ['5/9', '7/9', '8/9', '9/4', '5'] -> 9/4 * (7/9 + 8/9 + 5 / 5/9)
[351521] ['2/3', '8/7', '5/4', '8/5', '7'] -> 5/4 * 8/5 * 7 / (2/3 / 8/7)
[351522] ['5/9', '7/9', '8/9', '5/2', '5'] -> (8/9 + 5) / (7/9 - 5/9) - 5/2
