[328006] ['1/6', '3/8', '5/7', '5/4', '8'] -> 8 / (5/7 * (1/6 + 3/8 / 5/4))
[333063] ['3/5', '5/8', '8/5', '8/5', '7'] -> (8/5 + 8/5 + 7 / 5/8) / 3/5
[333064] ['1/6', '5/9', '5/7', '9/2', '8'] -> 5/7 * 8 * (9/2 - 1/6 / 5/9)
[333065] ['1/5', '9/7', '3', '9/2', '9/2'] -> 3 + (9/2 + 9/2 / 1/5) / 9/7
[333066] ['1/8', '3/4', '5/6', '7/5', '8'] -> 7/5 / 1/8 + 8 / (3/4 * 5/6)
[333067] ['4/7', '7/6', '7/5', '2', '7/3'] -> 4/7 / (2 / 7/3 - 7/6 / 7/5)
[333068] ['1/6', '2/7', '5/3', '9/5', '2'] -> (2 / 2/7 - 5/3 * 9/5) / 1/6
[333069] ['3/5', '5/8', '8/5', '7/4', '7'] -> 7 / (8/5 / 3/5 - (5/8 + 7/4))
[333070] ['4/9', '5/6', '9/8', '5/2', '5'] -> 5 / (5/2 * 4/9 / 5/6 - 9/8)
[333071] ['1/8', '3/4', '5/6', '8/5', '8'] -> 8 / (8/5 * (5/6 + 1/8 - 3/4))
[333072] ['7/6', '7/6', '9/5', '8/3', '7'] -> 8/3 / (7/6 / 9/5) * (7 - 7/6)
[333073] ['1/5', '4/3', '4/3', '7/4', '3'] -> 4/3 * 7/4 + (4/3 + 3) / 1/5
[333074] ['1/6', '2/7', '5/3', '2', '9/4'] -> (1/6 + 5/3 / 2/7) / (9/4 - 2)
[333075] ['1/3', '7/8', '1', '9/7', '7/3'] -> 1 / (1/3 - 7/8 / 9/7 / 7/3)
[333076] ['1/6', '5/9', '3/4', '8/7', '8'] -> 8 / (5/9 - 1/6) / (3/4 * 8/7)
[333077] ['4/9', '5/6', '9/8', '7/2', '5'] -> (7/2 + 4/9 * 9/8) / (5/6 / 5)
[333078] ['1/6', '2/7', '5/3', '2', '5/2'] -> 2 / (5/3 / 5/2 - 1/6 / 2/7)
[333079] ['1/5', '4/3', '4/3', '7/3', '3'] -> (7/3 + 3) / 1/5 - (4/3 + 4/3)
[333080] ['1/8', '4/9', '1', '5/2', '5/2'] -> (5/2 / 4/9 - 5/2) / 1/8 - 1
[333081] ['1/3', '6/7', '9/7', '5/2', '5'] -> 9/7 / 6/7 + (5/2 + 5) / 1/3
[333082] ['1/5', '4/3', '4/3', '5/2', '3'] -> 4/3 / (1/5 * 5/2 - 4/3 / 3)
[333083] ['5/6', '6/7', '1', '5/4', '5/4'] -> 1 / (5/4 / 5/6 - 5/4 / 6/7)
[333084] ['3/5', '5/8', '8/5', '9/2', '7'] -> 9/2 * (7 - 8/5 / (3/5 / 5/8))
[333085] ['4/7', '7/6', '3/2', '3/2', '2'] -> 3/2 / 3/2 / (7/6 / 4/7 - 2)
[333086] ['1/3', '7/8', '1', '9/7', '7/2'] -> 1 / (1/3 * 7/2 - 7/8 * 9/7)
[333087] ['1/8', '4/9', '1', '5/2', '7/2'] -> 1 / (1/8 * 4/9) + 5/2 + 7/2
[333088] ['5/6', '6/7', '1', '5/4', '9/7'] -> 9/7 / (6/7 - 5/6) / (1 + 5/4)
[333089] ['1/6', '5/9', '3/4', '8/5', '8'] -> 3/4 / (1/6 / 5/9) * (8/5 + 8)
[333090] ['1/6', '2/7', '7/4', '7/4', '2'] -> (2/7 * 7/4 + 7/4 * 2) / 1/6
[333091] ['1/8', '3/4', '6/7', '9/8', '8'] -> 8 + (9/8 + 3/4 / 6/7) / 1/8
[333092] ['1/3', '6/7', '4/3', '4/3', '5'] -> (1/3 + 5) / (4/3 / 6/7 - 4/3)
[333093] ['1/3', '7/8', '1', '9/7', '9/2'] -> 1 / 7/8 / (1/3 - 9/7 / 9/2)
[333094] ['5/6', '6/7', '1', '5/4', '4/3'] -> (5/6 + 1 / 6/7) / (4/3 - 5/4)
[333095] ['1/3', '6/7', '4/3', '7/5', '5'] -> 4/3 * 7/5 * 5 / (1/3 / 6/7)
[333096] ['7/6', '7/6', '7/3', '5/2', '7'] -> (7/3 + 7 * (7/6 + 5/2)) / 7/6
[333097] ['1/8', '3/4', '6/7', '6/5', '8'] -> (6/5 - 6/7) / (1/8 / (3/4 + 8))
[333098] ['4/7', '7/6', '3/2', '2', '9/4'] -> 2 / (9/4 - (3/2 + 4/7 * 7/6))
[333099] ['1/3', '7/8', '1', '4/3', '7/4'] -> 1 / (7/8 / 4/3 / 7/4 - 1/3)
[333100] ['3/5', '5/8', '5/3', '9/2', '7'] -> 5/8 * (9/2 * (5/3 + 7) - 3/5)
[333101] ['1/8', '1/2', '1/2', '4/7', '1'] -> (1 / (1/2 * 4/7) - 1/2) / 1/8
[333102] ['7/6', '7/6', '5/2', '9/2', '7'] -> 7 * (9/2 - 5/2 / (7/6 + 7/6))
[333103] ['1/8', '3/4', '6/7', '4/3', '8'] -> 8 / (4/3 - (1/8 + 3/4 / 6/7))
[333104] ['1/6', '2/7', '9/5', '9/5', '2'] -> (9/5 / 2/7 - 2) / 1/6 - 9/5
[333105] ['5/6', '6/7', '1', '5/4', '7/4'] -> 1 / (5/6 + 5/4 - 7/4 / 6/7)
[333106] ['1/6', '5/9', '7/9', '6/7', '8'] -> 8 / (6/7 * (7/9 + 1/6 - 5/9))
[333107] ['4/7', '7/6', '3/2', '2', '9/2'] -> (9/2 + 2 / 4/7) / (3/2 - 7/6)
[333108] ['3/5', '5/8', '7/4', '9/4', '7'] -> 7 / (3/5 * 5/8) / (7/4 / 9/4)
[333109] ['1/3', '7/8', '1', '4/3', '9/2'] -> (1 + 4/3 * 9/2) / (1/3 * 7/8)
[333110] ['5/6', '6/7', '1', '5/4', '9/5'] -> 1 / (5/6 * 9/5 - 5/4 / 6/7)
[333111] ['1/8', '3/4', '6/7', '8/5', '8'] -> 8/5 * (8 + 3/4 / (1/8 * 6/7))
[333112] ['7/6', '6/5', '6/5', '6/5', '7'] -> 7 * (6/5 / 7/6 + 6/5 + 6/5)
[333113] ['4/9', '5/6', '8/7', '8/5', '5'] -> (5/6 + 5) * 8/5 / (4/9 / 8/7)
[333114] ['1/5', '4/3', '3/2', '9/4', '3'] -> 3/2 + (9/4 + 3 / 4/3) / 1/5
[333115] ['5/6', '6/7', '1', '5/4', '9/4'] -> 1 / (5/6 - 9/4 + 5/4 / 6/7)
[333116] ['3/5', '5/8', '7/4', '7/2', '7'] -> (7 + 7/2 / 7/4) / (3/5 * 5/8)
[333117] ['7/6', '6/5', '6/5', '4/3', '7'] -> (7/6 + 4/3) * (6/5 + 6/5 * 7)
[333118] ['5/6', '6/7', '1', '5/4', '7/3'] -> 1 / (7/3 - (5/6 + 5/4 / 6/7))
[333119] ['1/3', '6/7', '7/5', '7/5', '5'] -> 6/7 * 5 * (7/5 + 7/5 / 1/3)
[333120] ['3/5', '5/8', '9/5', '5/2', '7'] -> (9/5 + 3/5 * 7) / (5/8 / 5/2)
[333121] ['1/8', '1/2', '1/2', '1', '9/8'] -> ((1/2 + 9/8) / 1/8 - 1) / 1/2
[333122] ['1/6', '5/9', '7/9', '8/5', '8'] -> 8/5 / (7/9 / 5/9 - 1/6 * 8)
[333123] ['7/6', '6/5', '6/5', '8/5', '7'] -> (8/5 + 6/5 + 6/5) / (7/6 / 7)
[333124] ['1/8', '3/4', '7/8', '7/8', '8'] -> (8 + (3/4 + 7/8) / 1/8) / 7/8
[333125] ['1/3', '6/7', '7/5', '5/3', '5'] -> 7/5 / (1/3 / 6/7) * (5/3 + 5)
[333126] ['1/8', '1/2', '1/2', '1', '8/7'] -> (1/2 / (8/7 - 1) - 1/2) / 1/8
[333127] ['7/6', '6/5', '6/5', '5/3', '7'] -> (6/5 + 6/5) * 7 / (7/6 / 5/3)
[333128] ['1/6', '5/9', '7/9', '7/4', '8'] -> (5/9 * 8 - 7/9 / 7/4) / 1/6
[333129] ['1/3', '7/8', '1', '7/5', '7/2'] -> 1 / (7/8 - 7/2 * 1/3 / 7/5)
[333130] ['3/5', '5/8', '9/4', '7/3', '7'] -> 7 / (3/5 * 5/8 + 9/4 - 7/3)
[333131] ['1/8', '3/4', '7/8', '6/5', '8'] -> (8 + 7/8 / 1/8) / (3/4 / 6/5)
[333132] ['4/9', '5/6', '8/7', '5/2', '5'] -> 5/6 / (4/9 * 5 - 5/2 / 8/7)
[333133] ['1/6', '2/7', '2', '9/4', '8/3'] -> (8/3 / (1/6 * 2/7) - 2) / 9/4
[333134] ['1/6', '5/9', '7/9', '9/5', '8'] -> 7/9 / 5/9 / (9/5 / 8 - 1/6)
[333135] ['5/6', '6/7', '1', '9/7', '4/3'] -> 1 / (6/7 / 9/7 - 5/6 / 4/3)
[333136] ['7/6', '6/5', '6/5', '7/3', '7'] -> (6/5 + 6/5 * 7/3) / (7/6 / 7)
[333137] ['1/8', '1/2', '1/2', '1', '8/5'] -> (1 / 1/8 - 1/2) / (1/2 / 8/5)
[333138] ['4/9', '5/6', '8/7', '7/2', '5'] -> (5 + 5/6 + 7/2) / (4/9 / 8/7)
[333139] ['5/6', '6/7', '1', '9/7', '8/5'] -> 6/7 / (1 - 9/7 / (5/6 * 8/5))
[333140] ['7/6', '6/5', '6/5', '5/2', '7'] -> 5/2 * (7/6 * 6/5 + 6/5 + 7)
[333141] ['1/3', '7/8', '1', '3/2', '9/4'] -> 1 / 1/3 / (7/8 + 3/2 - 9/4)
[333142] ['1/3', '6/7', '7/5', '9/2', '5'] -> 7/5 * 9/2 * (5 - (1/3 + 6/7))
[333143] ['3/5', '5/8', '7/3', '7/2', '7'] -> 7 / (7/3 / 7/2 - 3/5 * 5/8)
[333144] ['5/6', '6/7', '1', '9/7', '7/4'] -> 1 / (9/7 / 6/7 - 5/6 * 7/4)
[333145] ['1/6', '2/7', '2', '5/2', '7/2'] -> (2 * 5/2 - 2/7 * 7/2) / 1/6
[333146] ['1/3', '6/7', '3/2', '3/2', '5'] -> 3/2 * (5 / (1/3 * 6/7) - 3/2)
[333147] ['7/6', '6/5', '5/4', '5/4', '7'] -> 7 / 7/6 / (6/5 * 5/4 - 5/4)
[333148] ['4/7', '7/6', '5/3', '2', '9/4'] -> 2 / (4/7 * 7/6 + 5/3 - 9/4)
[333149] ['1/3', '7/8', '1', '3/2', '8/3'] -> 1 / (1/3 + 7/8 + 3/2 - 8/3)
[333150] ['1/6', '2/7', '2', '8/3', '9/2'] -> (2 + 8/3 * 9/2) / (1/6 / 2/7)
[333151] ['1/8', '1/2', '5/9', '5/8', '1'] -> 1 / (1/8 + 5/8) / (5/9 - 1/2)
[333152] ['3/5', '5/8', '5/2', '5/2', '7'] -> 5/2 * (7 / 5/8 - 3/5) - 5/2
[333153] ['7/6', '6/5', '5/4', '3/2', '7'] -> 3/2 / (5/4 - 6/5) - 7 / 7/6
[333154] ['1/3', '6/7', '3/2', '9/5', '5'] -> 5 * (9/5 / (1/3 * 6/7) - 3/2)
[333155] ['4/7', '7/6', '5/3', '2', '7/2'] -> 2 / (7/2 / 7/6 - 5/3 / 4/7)
[333156] ['5/6', '6/7', '1', '9/7', '8/3'] -> 8/3 / (6/7 / 9/7) / (1 - 5/6)
[333157] ['1/6', '5/9', '4/5', '7/5', '8'] -> (4/5 + 8 * (1/6 + 7/5)) / 5/9
[333158] ['7/6', '6/5', '5/4', '8/5', '7'] -> (7 + 7/6 * 6/5) / (8/5 - 5/4)
[333159] ['1/3', '6/7', '3/2', '9/4', '5'] -> 3/2 * 5 / (1/3 * 6/7) - 9/4
[333160] ['4/7', '7/6', '5/3', '2', '9/2'] -> 2 * 9/2 / (7/6 / 4/7 - 5/3)
[333161] ['1/5', '4/3', '7/3', '3', '7/2'] -> 7/2 / (1/5 / 4/3) - (7/3 - 3)
[333162] ['1/6', '1/3', '1/3', '3/7', '2'] -> (2 / 3/7 - (1/3 + 1/3)) / 1/6
[333163] ['1/8', '1/2', '5/9', '4/5', '1'] -> 1 / (5/9 * (4/5 - 1/2) - 1/8)
[333164] ['1/3', '6/7', '3/2', '7/3', '5'] -> (5 + 7/3 * 6/7 * 3/2) / 1/3
[333165] ['1/8', '3/4', '8/9', '8/5', '8'] -> 8/5 * (3/4 / 1/8 + 8 / 8/9)
[333166] ['1/6', '1/3', '1/3', '4/9', '2'] -> 2 / (1/3 * 1/3 / 4/9 - 1/6)
[333167] ['4/9', '5/6', '7/6', '3/2', '5'] -> 3/2 + (5/6 + 7/6) / (4/9 / 5)
[333168] ['1/8', '1/2', '5/9', '6/7', '1'] -> (1/2 + 1 / 6/7) / (1/8 * 5/9)
[333169] ['1/6', '1/3', '1/3', '3/5', '2'] -> (1/3 + 1/3 + 2 / 3/5) / 1/6
[333170] ['1/6', '5/9', '4/5', '7/3', '8'] -> 8 / (4/5 / (1/6 / 5/9) - 7/3)
[333171] ['1/3', '7/8', '1', '8/5', '9/2'] -> 1 + 8/5 * (7/8 + 9/2 / 1/3)
[333172] ['1/8', '3/4', '8/9', '7/4', '8'] -> (8 + 7/4 / 1/8) / 8/9 - 3/4
[333173] ['4/9', '5/6', '7/6', '5/3', '5'] -> (5 + 7/6 / 5/6) / (4/9 / 5/3)
[333174] ['5/6', '6/7', '1', '4/3', '3/2'] -> 4/3 / (5/6 - 1 / (6/7 * 3/2))
[333175] ['3/5', '5/8', '9/2', '9/2', '7'] -> 9/2 / 5/8 / (9/2 - 3/5 * 7)
[333176] ['7/6', '6/5', '5/4', '7/3', '7'] -> 7 / (7/3 * (7/6 - 5/4 / 6/5))
[333177] ['1/8', '3/4', '8/9', '9/5', '8'] -> 9/5 * (8 + 8/9 / (1/8 / 3/4))
[333178] ['5/6', '6/7', '1', '4/3', '8/5'] -> 8/5 / (1 / (5/6 * 6/7) - 4/3)
[333179] ['1/3', '7/8', '1', '5/3', '7/4'] -> 1 / (1/3 - 7/4 + 7/8 * 5/3)
[333180] ['1/6', '1/3', '1/3', '6/7', '2'] -> 2 / (1/6 / 6/7 - 1/3 * 1/3)
[333181] ['4/7', '7/6', '9/5', '9/5', '2'] -> 9/5 / 9/5 / (7/6 / 4/7 - 2)
[333182] ['1/3', '7/8', '1', '5/3', '5/2'] -> 1 / (1/3 * 5/2 + 7/8 - 5/3)
[333183] ['7/6', '6/5', '5/4', '7/2', '7'] -> (6/5 + 7/2 / 5/4) / (7/6 / 7)
[333184] ['3/5', '2/3', '2/3', '3/4', '7'] -> 2/3 + 7 / (3/4 * 3/5 * 2/3)
[333185] ['1/5', '7/5', '7/5', '7/4', '3'] -> (7/5 + 7/5) * 3 / (1/5 * 7/4)
[333186] ['4/7', '7/6', '9/5', '2', '7/3'] -> 4/7 * 7/3 / (7/6 - 2 / 9/5)
[333187] ['1/5', '7/5', '7/5', '9/4', '3'] -> (1/5 + 7/5) / (7/5 - 3 / 9/4)
[333188] ['1/3', '7/8', '1', '5/3', '7/2'] -> (1 + 5/3 / 1/3) / (7/8 / 7/2)
[333189] ['4/9', '5/6', '7/6', '8/3', '5'] -> 5/6 / 5 / (4/9 - 7/6 / 8/3)
[333190] ['1/5', '7/5', '7/5', '5/2', '3'] -> 3 + 5/2 * (7/5 + 7/5 / 1/5)
[333191] ['1/8', '3/4', '9/8', '7/4', '8'] -> 9/8 * (8 + 7/4 / 1/8) - 3/4
[333192] ['1/6', '5/9', '6/7', '6/7', '8'] -> 8 / (5/9 * 6/7 - 1/6 * 6/7)
[333193] ['1/3', '6/7', '8/5', '7/3', '5'] -> 8/5 / (6/7 * 7/3 / 5 - 1/3)
[333194] ['4/9', '5/6', '6/5', '6/5', '5'] -> 6/5 * 5 / (5/6 / 6/5 - 4/9)
[333195] ['1/5', '7/5', '7/5', '3', '7/2'] -> (7/5 + 3 + 7/5 / 7/2) / 1/5
[333196] ['1/6', '5/9', '6/7', '7/8', '8'] -> 8 / (5/9 - 1/6 / 6/7 / 7/8)
[333197] ['1/3', '7/8', '1', '9/5', '9/4'] -> 1 / (9/4 / 9/5 - (1/3 + 7/8))
[333198] ['1/8', '1/2', '5/9', '1', '7/2'] -> (1/2 + 5/9 * (1 + 7/2)) / 1/8
[333199] ['4/9', '5/6', '6/5', '4/3', '5'] -> 5 * (6/5 + 4/3 / (4/9 * 5/6))
[333200] ['4/7', '7/6', '2', '9/4', '9/4'] -> 9/4 / 9/4 / (7/6 / 4/7 - 2)
[333201] ['1/6', '5/9', '6/7', '6/5', '8'] -> 6/5 / 1/6 + 8 / (5/9 * 6/7)
[333202] ['1/6', '1/3', '3/8', '2/5', '2'] -> 2 / (2/5 * (3/8 + 1/6 - 1/3))
[333203] ['7/6', '6/5', '9/7', '9/4', '7'] -> 7 / (9/4 / (6/5 * 9/7) - 7/6)
[333204] ['3/5', '2/3', '2/3', '5/4', '7'] -> 7 / 5/4 / (3/5 / 2/3 - 2/3)
[333205] ['1/5', '7/5', '3/2', '9/4', '3'] -> 3/2 + 9/4 * (3 + 7/5 / 1/5)
[333206] ['5/6', '6/7', '1', '7/5', '8/5'] -> 5/6 / (7/5 / 6/7 - 8/5) - 1
[333207] ['1/3', '7/8', '1', '9/5', '5/2'] -> (1 + 9/5) * 5/2 / (1/3 * 7/8)
[333208] ['1/6', '1/3', '3/8', '3/7', '2'] -> (1/3 + 2 / 3/7) / (3/8 - 1/6)
[333209] ['1/8', '3/4', '8/7', '4/3', '8'] -> 8 / (4/3 - 8/7 * (1/8 + 3/4))
[333210] ['1/3', '6/7', '5/3', '9/5', '5'] -> 6/7 * 5/3 * (9/5 + 5 / 1/3)
[333211] ['1/8', '1/2', '4/7', '2/3', '1'] -> 1/2 / 1/8 / (2/3 / 4/7 - 1)
[333212] ['1/6', '5/9', '6/7', '9/7', '8'] -> (1/6 + 9/7 / 6/7) / (5/9 / 8)
[333213] ['1/3', '7/8', '1', '9/5', '8/3'] -> (1 + 8/3) / (7/8 / 9/5 - 1/3)
[333214] ['5/6', '6/7', '1', '7/5', '5/3'] -> 5/6 / (5/3 - 7/5 / 6/7) - 1
[333215] ['3/5', '2/3', '2/3', '3/2', '7'] -> (7 / (3/5 * 2/3) - 3/2) / 2/3
[333216] ['1/6', '1/3', '3/8', '3/5', '2'] -> (1/3 + 2) / (3/8 - 1/6 / 3/5)
[333217] ['4/7', '7/6', '2', '9/4', '9/2'] -> 2 / 7/6 / (4/7 - 9/4 / 9/2)
[333218] ['1/6', '5/9', '6/7', '4/3', '8'] -> 6/7 * (4/3 + 8 / (1/6 / 5/9))
[333219] ['1/8', '3/4', '8/7', '3/2', '8'] -> 8/7 * 3/2 * (8 + 3/4 / 1/8)
[333220] ['4/9', '5/6', '6/5', '7/4', '5'] -> 5 * (6/5 / 4/9 + 7/4 / 5/6)
[333221] ['1/5', '7/5', '8/5', '9/4', '3'] -> 8/5 / (7/5 / (9/4 + 3) - 1/5)
[333222] ['4/7', '7/6', '2', '7/3', '7/3'] -> 7/3 / 7/3 / (7/6 / 4/7 - 2)
[333223] ['1/3', '7/8', '1', '9/5', '9/2'] -> 1 / (7/8 - 9/2 * 1/3 / 9/5)
[333224] ['3/5', '2/3', '2/3', '7/3', '7'] -> 2/3 + (7/3 + 7) / (3/5 * 2/3)
[333225] ['1/3', '6/7', '5/3', '8/3', '5'] -> (5 + 5/3 + 8/3) / (1/3 / 6/7)
[333226] ['1/5', '7/5', '8/5', '7/3', '3'] -> 8/5 / (7/5 * 7/3 - (1/5 + 3))
[333227] ['3/5', '2/3', '2/3', '5/2', '7'] -> 5/2 * (7 / 2/3 - 3/5 / 2/3)
[333228] ['1/6', '5/9', '6/7', '3/2', '8'] -> 8 * (3/2 / (5/9 - 1/6) - 6/7)
[333229] ['1/3', '7/8', '1', '9/4', '5/2'] -> 1 / (1/3 * 7/8 + 9/4 - 5/2)
[333230] ['1/3', '6/7', '5/3', '7/2', '5'] -> 6/7 * 7/2 * (5/3 * 5 - 1/3)
[333231] ['7/6', '6/5', '4/3', '8/5', '7'] -> 4/3 * 7 * (6/5 + 8/5 / 7/6)
[333232] ['4/7', '7/6', '2', '5/2', '5/2'] -> 5/2 / 5/2 / (7/6 / 4/7 - 2)
[333233] ['1/8', '3/4', '8/7', '9/5', '8'] -> 8 / 8/7 / (3/4 / 9/5 - 1/8)
[333234] ['1/8', '1/2', '4/7', '1', '9/8'] -> (1/2 / 4/7 + 1 + 9/8) / 1/8
[333235] ['1/6', '1/3', '3/8', '8/7', '2'] -> 2 / (1/6 - 3/8 + 1/3 / 8/7)
[333236] ['1/5', '7/5', '5/3', '5/3', '3'] -> 3 * (7/5 / 1/5 + 5/3 / 5/3)
[333237] ['1/3', '6/7', '5/3', '9/2', '5'] -> (9/2 + 5 / (6/7 * 5/3)) / 1/3
[333238] ['1/3', '7/8', '1', '9/4', '9/2'] -> 1 / (7/8 - 1/3 - 9/4 / 9/2)
[333239] ['3/5', '2/3', '2/3', '7/2', '7'] -> 2/3 + (7/2 + 7 / 2/3) / 3/5
[333240] ['1/6', '5/9', '6/7', '5/3', '8'] -> (5/3 + 8) / (5/9 - 1/6) - 6/7
[333241] ['1/8', '3/4', '8/7', '8/3', '8'] -> 8/3 * (8 + 8/7 * (1/8 + 3/4))
[333242] ['1/6', '1/3', '3/8', '9/7', '2'] -> (2 / (1/6 * 9/7) - 1/3) / 3/8
[333243] ['1/5', '7/5', '5/3', '9/4', '3'] -> (5/3 + 7/5 / 3) / (1/5 / 9/4)
[333244] ['4/7', '7/6', '2', '5/2', '9/2'] -> 2 / 7/6 / (4/7 * 9/2 - 5/2)
[333245] ['4/9', '5/6', '5/4', '9/7', '5'] -> 5 / (5/6 / (4/9 * 9/7) - 5/4)
[333246] ['1/3', '6/7', '7/4', '9/5', '5'] -> 9/5 / (7/4 / (6/7 * 5) - 1/3)
[333247] ['7/6', '6/5', '4/3', '9/4', '7'] -> 7 / (7/6 - 6/5 / 4/3) - 9/4
[333248] ['1/8', '1/2', '4/7', '1', '4/3'] -> (1/2 + 1 / 4/7) / (1/8 / 4/3)
[333249] ['1/6', '5/9', '6/7', '7/4', '8'] -> (1/6 + 6/7 * 7/4) / (5/9 / 8)
[333250] ['5/6', '6/7', '1', '3/2', '3/2'] -> 1 / (3/2 - 3/2 * 5/6 / 6/7)
[333251] ['7/6', '6/5', '4/3', '7/3', '7'] -> 7 / (7/3 / (6/5 * 4/3) - 7/6)
[333252] ['1/3', '6/7', '7/4', '7/3', '5'] -> 6/7 * 7/3 / (7/4 - 1/3 * 5)
[333253] ['1/6', '1/3', '3/8', '7/5', '2'] -> 7/5 / (3/8 / (2 - 1/3) - 1/6)
[333254] ['1/8', '3/4', '7/6', '9/7', '8'] -> 8 + 7/6 * 9/7 / (1/8 * 3/4)
[333255] ['4/7', '6/5', '6/5', '6/5', '2'] -> (6/5 + 6/5) / (6/5 / 4/7 - 2)
[333256] ['1/8', '1/2', '4/7', '1', '8/5'] -> (1 + 1/2 / 4/7) / (1/8 / 8/5)
[333257] ['4/9', '5/6', '5/4', '8/5', '5'] -> (5/4 + 5 / 4/9) / (5/6 / 8/5)
[333258] ['1/6', '5/9', '6/7', '7/3', '8'] -> 5/9 / 1/6 + 7/3 * (6/7 + 8)
[333259] ['1/6', '1/3', '3/8', '8/5', '2'] -> (2 / (3/8 - 1/6) - 8/5) / 1/3
[333260] ['7/6', '6/5', '4/3', '7/2', '7'] -> 7/2 + (7/6 + 4/3) * (6/5 + 7)
[333261] ['1/3', '6/7', '7/4', '8/3', '5'] -> 5 / (1/3 * (8/3 - 7/4 / 6/7))
[333262] ['1/5', '7/5', '7/4', '9/5', '3'] -> 7/4 * (3 / 1/5 - 9/5 / 7/5)
[333263] ['4/7', '6/5', '6/5', '9/7', '2'] -> 6/5 / ((2 - 9/7) / 4/7 - 6/5)
[333264] ['1/8', '3/4', '7/6', '8/5', '8'] -> 8/5 * (8 + 7/6 / (1/8 / 3/4))
[333265] ['4/9', '5/6', '5/4', '7/4', '5'] -> 5/6 / (4/9 * 5 - 5/4 * 7/4)
[333266] ['1/6', '5/9', '6/7', '5/2', '8'] -> 8 / (6/7 * (1/6 + 5/9 / 5/2))
[333267] ['7/6', '6/5', '4/3', '9/2', '7'] -> 6/5 * (9/2 / (4/3 - 7/6) - 7)
[333268] ['5/6', '6/7', '1', '3/2', '9/5'] -> 1 / 5/6 / (9/5 - 3/2 / 6/7)
[333269] ['1/8', '1/2', '4/7', '1', '9/5'] -> (1 + 9/5) / (1/8 / (1/2 + 4/7))
[333270] ['1/6', '5/9', '6/7', '7/2', '8'] -> 8 / (5/9 / 1/6 - 6/7 * 7/2)
[333271] ['1/6', '1/3', '2/5', '4/9', '2'] -> 1/3 * 2 / (4/9 - 1/6 / 2/5)
[333272] ['4/7', '6/5', '6/5', '7/5', '2'] -> 6/5 / (7/5 / 4/7 - 6/5 * 2)
[333273] ['4/9', '5/6', '5/4', '5/2', '5'] -> (5/6 + 5/2 * 5) / (4/9 * 5/4)
[333274] ['1/5', '7/5', '7/4', '8/3', '3'] -> (7/5 + 3) / (1/5 * (8/3 - 7/4))
[333275] ['1/8', '3/4', '6/5', '6/5', '8'] -> (6/5 - 3/4) * 8 / (1/8 * 6/5)
[333276] ['1/3', '8/9', '8/9', '1', '7/5'] -> 8/9 / (8/9 / (1 + 7/5) - 1/3)
[333277] ['7/6', '6/5', '7/5', '9/5', '7'] -> (9/5 + 7) / (6/5 - 7/6 / 7/5)
[333278] ['1/5', '7/5', '7/4', '3', '7/2'] -> 7/2 / 7/4 + (7/5 + 3) / 1/5
[333279] ['1/3', '6/7', '9/5', '7/3', '5'] -> 9/5 * (7/3 * (6/7 + 5) - 1/3)
[333280] ['1/6', '1/3', '2/5', '4/7', '2'] -> (2 / (2/5 - 1/6) - 4/7) / 1/3
[333281] ['4/9', '5/6', '5/4', '7/2', '5'] -> (7/2 - 5/6) * 5 / (4/9 * 5/4)
[333282] ['1/3', '8/9', '8/9', '1', '3/2'] -> 8/9 / (8/9 * (3/2 - 1/3) - 1)
[333283] ['4/7', '6/5', '6/5', '5/3', '2'] -> 2 / (6/5 / (4/7 * 6/5) - 5/3)
[333284] ['3/5', '2/3', '5/7', '5/4', '7'] -> (3/5 + 7) / (5/4 - 2/3 / 5/7)
[333285] ['4/9', '5/6', '9/7', '9/7', '5'] -> (9/7 + 5) / (5/6 - 4/9 * 9/7)
[333286] ['1/5', '7/5', '9/5', '5/2', '3'] -> 5/2 * (9/5 / (1/5 / 7/5) - 3)
[333287] ['4/7', '6/5', '6/5', '7/4', '2'] -> 6/5 / 7/4 / (6/5 / 2 - 4/7)
[333288] ['1/6', '1/3', '2/5', '6/7', '2'] -> (2 / 2/5 - 1/3) / (1/6 / 6/7)
[333289] ['1/8', '3/4', '6/5', '5/3', '8'] -> 8 / (1/8 / 3/4) / (6/5 * 5/3)
[333290] ['1/3', '8/9', '8/9', '1', '5/3'] -> 1/3 / (8/9 + 1 - 5/3 / 8/9)
[333291] ['3/5', '2/3', '5/7', '7/5', '7'] -> (5/7 + 7/5) / (3/5 / 7) - 2/3
[333292] ['1/6', '1/3', '2/5', '7/8', '2'] -> 2 / (2/5 * (1/6 + 7/8) - 1/3)
[333293] ['4/7', '6/5', '6/5', '9/5', '2'] -> 6/5 / (6/5 + 2 - 9/5 / 4/7)
[333294] ['5/6', '6/7', '1', '8/5', '9/5'] -> 8/5 / (6/7 - 5/6) / (1 + 9/5)
[333295] ['1/6', '5/9', '7/8', '6/5', '8'] -> 5/9 * (6/5 + 8 / (1/6 / 7/8))
[333296] ['7/6', '6/5', '3/2', '3/2', '7'] -> 7 / (7/6 * (3/2 - 3/2 / 6/5))
[333297] ['1/3', '8/9', '8/9', '1', '9/4'] -> 8/9 / (1/3 / 9/4 + 8/9 - 1)
[333298] ['1/3', '6/7', '9/4', '7/2', '5'] -> 5 + (9/4 + 7/2 / 6/7) / 1/3
