[1] ['1/9', '1/9', '1/6', '3'] -> ((1/9 / 1/9) + 3) / 1/6
[7636] ['5/4', '3/2', '8/3', '6'] -> ((5/4 * 6) + 3/2) * 8/3
[7637] ['5/4', '3/2', '3', '9/2'] -> ((3/2 * 9/2) + 5/4) * 3
[7638] ['5/4', '3/2', '7/2', '5'] -> ((3/2 + 5) * 7/2) + 5/4
[7639] ['5/4', '3/2', '9/2', '7'] -> ((7 * 9/2) - 3/2) / 5/4
[7640] ['5/4', '8/5', '5/3', '5'] -> 5 / (5/4 - (5/3 / 8/5))
[7641] ['5/4', '8/5', '5/3', '8'] -> 8 / ((5/4 * 8/5) - 5/3)
[7642] ['5/4', '8/5', '7/4', '6'] -> 6 / ((5/4 * 8/5) - 7/4)
[7643] ['5/4', '8/5', '7/4', '8'] -> ((7/4 / 5/4) + 8/5) * 8
[7644] ['5/4', '8/5', '9/5', '3'] -> 3 / (5/4 - (9/5 / 8/5))
[7645] ['5/4', '8/5', '9/4', '6'] -> 6 / (9/4 - (5/4 * 8/5))
[7646] ['5/4', '8/5', '7/3', '3'] -> 8/5 / ((3 / 5/4) - 7/3)
[7647] ['5/4', '8/5', '7/3', '5'] -> 5 / ((7/3 / 8/5) - 5/4)
[7648] ['5/4', '8/5', '7/3', '8'] -> 8 / (7/3 - (5/4 * 8/5))
[7649] ['5/4', '8/5', '5/2', '8'] -> (5/2 + 5/4) * (8 - 8/5)
[7650] ['5/4', '8/5', '8/3', '7'] -> ((5/4 * 8/5) + 7) * 8/3
[7651] ['5/4', '5/3', '7/4', '8'] -> 8 / ((5/3 * 5/4) - 7/4)
[7652] ['5/4', '5/3', '9/4', '4'] -> 4 / (9/4 - (5/3 * 5/4))
[7653] ['5/4', '5/3', '7/3', '6'] -> 6 / (7/3 - (5/3 * 5/4))
[7654] ['5/4', '5/3', '5/2', '6'] -> 6 / ((5/2 / 5/3) - 5/4)
[7655] ['5/4', '5/3', '5/2', '8'] -> 8 / ((5/2 / 5/4) - 5/3)
[7656] ['5/4', '5/3', '7/2', '9'] -> (5/3 + 9) * (7/2 - 5/4)
[7657] ['5/4', '7/4', '7/4', '6'] -> 6 / (5/4 - (7/4 / 7/4))
[7658] ['5/4', '7/4', '9/5', '6'] -> ((5/4 * 9/5) + 7/4) * 6
[7659] ['5/4', '7/4', '2', '7/3'] -> 2 / ((7/3 / 7/4) - 5/4)
[7660] ['5/4', '7/4', '2', '9/2'] -> 9/2 / ((5/4 * 7/4) - 2)
[7661] ['5/4', '7/4', '7/3', '8'] -> ((7/4 + 8) * 7/3) + 5/4
[7662] ['5/4', '7/4', '5/2', '6'] -> 6 / ((5/2 / 5/4) - 7/4)
[7663] ['1/8', '2/9', '2/3', '2'] -> 2/3 / ((1/8 * 2) - 2/9)
[7664] ['5/4', '9/5', '9/5', '6'] -> 6 / (5/4 - (9/5 / 9/5))
[7665] ['5/4', '9/5', '2', '7/3'] -> 2 / (7/3 - (5/4 * 9/5))
[7666] ['5/4', '9/5', '7/3', '9'] -> ((7/3 * 9) - 9/5) * 5/4
[7667] ['9/7', '3', '9/2', '9/2'] -> ((9/2 / 9/7) + 9/2) * 3
[7668] ['1/8', '2/9', '2/3', '5'] -> 5 / ((2/9 / 2/3) - 1/8)
[7669] ['4/3', '4/3', '4/3', '6'] -> (4/3 + 4/3 + 4/3) * 6
[7670] ['4/3', '4/3', '4/3', '8'] -> 8 / (4/3 - (4/3 / 4/3))
[7671] ['4/3', '4/3', '3/2', '5'] -> 5 / (4/3 - (3/2 / 4/3))
[7672] ['4/3', '4/3', '3/2', '8'] -> ((3/2 + 4/3) * 8) + 4/3
[7673] ['4/3', '4/3', '5/3', '2'] -> 2 / (4/3 - (5/3 / 4/3))
[7674] ['4/3', '4/3', '5/3', '9'] -> ((4/3 / 4/3) + 5/3) * 9
[7675] ['1/8', '2/9', '2/3', '6'] -> (6 - (2/3 / 2/9)) / 1/8
[7676] ['4/3', '4/3', '9/5', '9'] -> ((4/3 * 9) + 4/3) * 9/5
[7677] ['4/3', '4/3', '9/4', '7'] -> ((4/3 * 7) + 4/3) * 9/4
[7678] ['4/3', '4/3', '9/4', '9'] -> ((4/3 * 9) - 4/3) * 9/4
[7679] ['4/3', '4/3', '7/2', '4'] -> ((4/3 * 7/2) + 4/3) * 4
[7680] ['4/3', '4/3', '9/2', '5'] -> ((4/3 * 5) - 4/3) * 9/2
[7681] ['4/3', '7/5', '7/5', '8'] -> 8 / (4/3 - (7/5 / 7/5))
[7682] ['4/3', '7/5', '8/5', '5'] -> (5 + 7/5) / (8/5 - 4/3)
[7683] ['1/8', '1/4', '9/8', '3'] -> ((9/8 / 1/8) - 3) / 1/4
[7684] ['4/3', '7/5', '7/4', '2'] -> 2 / (4/3 - (7/4 / 7/5))
[7685] ['4/3', '7/5', '9/5', '3'] -> (9/5 / (7/5 - 4/3)) - 3
[7686] ['4/3', '9/4', '7/2', '8'] -> 4/3 / ((8 / 9/4) - 7/2)
[7687] ['4/3', '9/4', '7/2', '9'] -> 9 / ((7/2 / 4/3) - 9/4)
[7688] ['4/3', '7/3', '7/3', '8'] -> 8 / (4/3 - (7/3 / 7/3))
[7689] ['4/3', '7/3', '8/3', '3'] -> 8/3 / ((4/3 * 7/3) - 3)
[7690] ['4/3', '7/3', '8/3', '5'] -> ((4/3 * 5) + 7/3) * 8/3
[7691] ['4/3', '7/3', '7/2', '7'] -> 7 / ((7/2 / 4/3) - 7/3)
[7692] ['4/3', '7/3', '4', '9/2'] -> ((4 / 4/3) + 7/3) * 9/2
[7693] ['1/8', '1/4', '8/7', '7'] -> ((7 / 8/7) - 1/8) / 1/4
[7694] ['4/3', '5/2', '5/2', '8'] -> 8 / (4/3 - (5/2 / 5/2))
[7695] ['4/3', '5/2', '8/3', '4'] -> ((4/3 * 5/2) + 8/3) * 4
[7696] ['4/3', '5/2', '8/3', '6'] -> ((5/2 + 6) * 8/3) + 4/3
[7697] ['4/3', '5/2', '8/3', '7'] -> ((5/2 + 7) * 8/3) - 4/3
[7698] ['4/3', '5/2', '7/2', '4'] -> 4 / (7/2 - (4/3 * 5/2))
[7699] ['4/3', '8/3', '8/3', '7'] -> ((8/3 / 4/3) + 7) * 8/3
[7700] ['4/3', '8/3', '8/3', '8'] -> 8 / (4/3 - (8/3 / 8/3))
[7701] ['4/3', '8/3', '3', '7/2'] -> ((7/2 * 8/3) - 4/3) * 3
[7702] ['4/3', '8/3', '3', '9/2'] -> ((4/3 * 9/2) + 3) * 8/3
[7703] ['4/3', '8/3', '7/2', '5'] -> ((5 + 7/2) * 8/3) + 4/3
[7704] ['4/3', '8/3', '7/2', '7'] -> (7 * 7/2) - (4/3 / 8/3)
[7705] ['4/3', '8/3', '9/2', '5'] -> ((5 + 9/2) * 8/3) - 4/3
[7706] ['4/3', '8/3', '9/2', '9'] -> (4/3 * 9) + (8/3 * 9/2)
[7707] ['1/8', '1/4', '7/6', '4'] -> 4 / ((1/4 * 7/6) - 1/8)
[7708] ['4/3', '7/2', '7/2', '8'] -> 8 / (4/3 - (7/2 / 7/2))
[7709] ['1/8', '1/4', '6/5', '2'] -> 2 / ((1/4 / 6/5) - 1/8)
[7710] ['4/3', '9/2', '9/2', '8'] -> 8 / (4/3 - (9/2 / 9/2))
[7711] ['7/5', '7/5', '8/5', '8'] -> ((7/5 + 7/5) * 8) + 8/5
[7712] ['7/5', '7/5', '5/3', '5'] -> (5 + 7/5) / (5/3 - 7/5)
[7713] ['7/5', '7/5', '5/3', '9'] -> ((7/5 / 7/5) + 5/3) * 9
[7714] ['9/7', '2', '7/3', '9/2'] -> ((2 * 9/2) + 9/7) * 7/3
[7715] ['1/8', '1/4', '6/5', '8'] -> 8 / ((1/4 / 6/5) + 1/8)
[7716] ['9/7', '9/4', '9/4', '6'] -> ((9/4 / 9/7) + 9/4) * 6
[7717] ['9/7', '9/4', '7/3', '4'] -> ((4 * 9/4) + 9/7) * 7/3
[7718] ['9/7', '7/3', '7/3', '7'] -> ((7 * 7/3) + 7/3) * 9/7
[7719] ['9/7', '7/3', '7/3', '8'] -> ((8 + 9/7) * 7/3) + 7/3
[7720] ['9/7', '7/3', '8/3', '6'] -> ((7/3 * 9/7) + 6) * 8/3
[7721] ['9/7', '7/3', '8/3', '8'] -> 8 / ((7/3 * 9/7) - 8/3)
[7722] ['9/7', '7/3', '9/2', '6'] -> (6 * 9/2) - (7/3 * 9/7)
[7723] ['9/7', '5/2', '5/2', '7'] -> ((5/2 + 9/7) * 7) - 5/2
[7724] ['9/7', '5/2', '4', '9/2'] -> ((9/2 / 9/7) + 5/2) * 4
[7725] ['9/7', '8/3', '8/3', '6'] -> ((6 * 8/3) + 8/3) * 9/7
[7726] ['9/7', '8/3', '8/3', '8'] -> ((8 * 8/3) - 8/3) * 9/7
[7727] ['9/7', '3', '7/2', '7/2'] -> ((7/2 * 9/7) + 7/2) * 3
[7728] ['9/7', '4/3', '2', '5/2'] -> 4/3 / (2 - (5/2 / 9/7))
[7729] ['9/7', '4/3', '7/3', '7'] -> ((7/3 + 9/7) * 7) - 4/3
[7730] ['9/7', '4/3', '5/2', '8'] -> ((5/2 * 8) - 4/3) * 9/7
[7731] ['1/8', '1/4', '5/4', '7'] -> ((1/4 * 7) + 5/4) / 1/8
[7732] ['9/7', '7/5', '9/4', '3'] -> (3 / (7/5 - 9/7)) - 9/4
[7733] ['9/7', '3/2', '3/2', '7'] -> ((3/2 * 9/7) + 3/2) * 7
[7734] ['9/7', '3/2', '3/2', '8'] -> 8 / (3/2 - (3/2 / 9/7))
[7735] ['9/7', '3/2', '3/2', '9'] -> ((3/2 / 9/7) + 3/2) * 9
[7736] ['9/7', '3/2', '9/4', '6'] -> 6 / ((9/4 / 9/7) - 3/2)
[7737] ['9/7', '3/2', '7/3', '6'] -> ((3/2 * 6) + 9/7) * 7/3
[7738] ['9/7', '3/2', '7/2', '4'] -> ((7/2 * 9/7) + 3/2) * 4
[7739] ['1/9', '1/9', '1/3', '9'] -> (9 - (1/9 / 1/9)) / 1/3
[7740] ['1/9', '1/6', '1/4', '2'] -> ((1/6 / 1/4) + 2) / 1/9
[7741] ['1/8', '1/4', '5/4', '8'] -> (8 - (5/4 / 1/4)) / 1/8
[7742] ['9/7', '8/5', '9/5', '8'] -> ((9/5 / 9/7) + 8/5) * 8
[7743] ['9/7', '5/3', '7/4', '8'] -> 8 / (9/7 - (5/3 / 7/4))
[7744] ['9/7', '5/3', '2', '9/4'] -> 2 / ((9/4 / 9/7) - 5/3)
[7745] ['9/7', '5/3', '2', '8/3'] -> 8/3 / (5/3 - (2 / 9/7))
[7746] ['9/7', '5/3', '9/4', '7'] -> ((7 * 9/7) + 5/3) * 9/4
[7747] ['9/7', '5/3', '7/2', '9'] -> (9 - (5/3 * 9/7)) * 7/2
[7748] ['9/7', '5/3', '9/2', '9'] -> ((9 / 9/7) - 5/3) * 9/2
[7749] ['9/7', '7/4', '7/4', '6'] -> ((7/4 * 9/7) + 7/4) * 6
[7750] ['9/7', '7/4', '2', '7/3'] -> 2 / (7/3 - (7/4 * 9/7))
[7751] ['4/3', '5/3', '5/2', '4'] -> 4 / ((5/2 / 5/3) - 4/3)
[7752] ['4/3', '5/3', '5/2', '5'] -> 5 / ((5/2 / 4/3) - 5/3)
[7753] ['4/3', '5/3', '7/2', '8'] -> ((4/3 * 7/2) - 5/3) * 8
[7754] ['4/3', '5/3', '4', '9/2'] -> ((4 * 5/3) - 4/3) * 9/2
[7755] ['4/3', '7/4', '7/4', '8'] -> 8 / (4/3 - (7/4 / 7/4))
[7756] ['4/3', '7/4', '2', '9/4'] -> 2 / ((4/3 * 7/4) - 9/4)
[7757] ['4/3', '7/4', '7/3', '9'] -> ((7/3 / 7/4) + 4/3) * 9
[7758] ['4/3', '7/4', '5/2', '3'] -> 3 / ((5/2 / 4/3) - 7/4)
[7759] ['4/3', '7/4', '8/3', '4'] -> ((7/4 * 8/3) + 4/3) * 4
[7760] ['4/3', '7/4', '8/3', '6'] -> 6 / ((8/3 / 4/3) - 7/4)
[7761] ['4/3', '7/4', '8/3', '7'] -> ((4/3 / 7/4) + 8/3) * 7
[7762] ['4/3', '7/4', '8/3', '8'] -> 8 / (8/3 - (4/3 * 7/4))
[7763] ['4/3', '7/4', '3', '9/2'] -> ((4/3 * 7/4) + 3) * 9/2
[7764] ['4/3', '9/5', '9/5', '9'] -> ((9 * 9/5) + 9/5) * 4/3
[7765] ['4/3', '9/5', '2', '9/4'] -> 2 / (4/3 - (9/4 / 9/5))
[7766] ['4/3', '9/5', '2', '7/2'] -> 4/3 / (2 - (7/2 / 9/5))
[7767] ['4/3', '9/5', '9/4', '5'] -> ((4/3 * 9/4) + 9/5) * 5
[7768] ['4/3', '9/5', '8/3', '8'] -> ((4/3 * 8) + 8/3) * 9/5
[7769] ['4/3', '9/5', '9/2', '8'] -> 4/3 / (9/2 - (8 / 9/5))
[7770] ['4/3', '2', '5/2', '9/2'] -> ((4/3 * 5/2) + 2) * 9/2
[7771] ['1/8', '1/4', '4/3', '5'] -> 5 / ((1/4 * 4/3) - 1/8)
[7772] ['4/3', '2', '8/3', '9/2'] -> ((2 * 4/3) + 8/3) * 9/2
[7773] ['4/3', '9/4', '9/4', '7'] -> ((7 * 9/4) + 9/4) * 4/3
[7774] ['4/3', '9/4', '9/4', '8'] -> 8 / (4/3 - (9/4 / 9/4))
[7775] ['4/3', '9/4', '9/4', '9'] -> ((9 * 9/4) - 9/4) * 4/3
[7776] ['4/3', '9/4', '7/3', '4'] -> ((4 * 7/3) + 4/3) * 9/4
[7777] ['4/3', '9/4', '7/3', '6'] -> ((7/3 / 4/3) + 9/4) * 6
[7778] ['4/3', '9/4', '7/3', '9'] -> (4/3 * 9/4) + (7/3 * 9)
[7779] ['4/3', '9/4', '5/2', '6'] -> ((4/3 + 9/4) * 6) + 5/2
[7780] ['4/3', '9/4', '5/2', '9'] -> 9 / (9/4 - (5/2 / 4/3))
[7781] ['3/2', '5/2', '5/2', '9'] -> ((3/2 / 5/2) + 9) * 5/2
[7782] ['3/2', '5/2', '8/3', '3'] -> ((3 * 5/2) + 3/2) * 8/3
[7783] ['3/2', '5/2', '3', '9/2'] -> ((3 * 9/2) + 5/2) * 3/2
[7784] ['3/2', '5/2', '7/2', '4'] -> 4 / (5/2 - (7/2 / 3/2))
[7785] ['3/2', '5/2', '7/2', '5'] -> ((5 * 5/2) + 7/2) * 3/2
[7786] ['3/2', '5/2', '9/2', '6'] -> ((3/2 + 5/2) * 9/2) + 6
[7787] ['3/2', '5/2', '9/2', '7'] -> (7 - (5/2 / 3/2)) * 9/2
[7788] ['3/2', '8/3', '8/3', '6'] -> (6 - 3/2) * (8/3 + 8/3)
[7789] ['3/2', '8/3', '8/3', '7'] -> ((7 * 8/3) - 8/3) * 3/2
[7790] ['3/2', '8/3', '3', '7/2'] -> ((3 * 7/2) - 3/2) * 8/3
[7791] ['1/8', '1/4', '3/2', '7'] -> 7 / ((1/4 / 3/2) + 1/8)
[7792] ['3/2', '3', '9/2', '9/2'] -> ((3/2 + 9/2) * 9/2) - 3
[7793] ['3/2', '7/2', '9/2', '9'] -> ((7/2 * 9) + 9/2) / 3/2
[7794] ['3/2', '9/2', '9/2', '5'] -> ((3/2 / 9/2) + 5) * 9/2
[7795] ['3/2', '9/2', '9/2', '9'] -> ((9 * 9/2) - 9/2) / 3/2
[7796] ['8/5', '8/5', '8/5', '5'] -> (8/5 + 8/5 + 8/5) * 5
[7797] ['8/5', '8/5', '8/5', '7'] -> ((8/5 + 8/5) * 7) + 8/5
[7798] ['8/5', '8/5', '8/5', '8'] -> ((8/5 + 8/5) * 8) - 8/5
[7799] ['8/5', '8/5', '5/3', '8'] -> ((8 * 8/5) + 8/5) * 5/3
[7800] ['8/5', '8/5', '5/3', '9'] -> ((8/5 / 8/5) + 5/3) * 9
[7801] ['8/5', '8/5', '7/4', '2'] -> (2 + 8/5) / (7/4 - 8/5)
[7802] ['1/8', '1/4', '5/3', '7'] -> 7 / ((1/4 * 5/3) - 1/8)
[7803] ['8/5', '8/5', '7/3', '8'] -> ((8 + 8/5) * 7/3) + 8/5
[7804] ['8/5', '8/5', '5/2', '7'] -> ((7 * 8/5) - 8/5) * 5/2
[7805] ['8/5', '8/5', '3', '9/2'] -> (3 + 9/2) * (8/5 + 8/5)
[7806] ['8/5', '8/5', '7/2', '6'] -> ((7/2 * 8/5) - 8/5) * 6
[7807] ['1/8', '1/4', '5/3', '8'] -> 8 / ((1/4 / 1/8) - 5/3)
[7808] ['8/5', '5/3', '5/3', '8'] -> ((5/3 * 8) + 5/3) * 8/5
[7809] ['8/5', '5/3', '9/5', '3'] -> (9/5 / (5/3 - 8/5)) - 3
[7810] ['4/3', '3/2', '5/3', '6'] -> 6 / (3/2 - (5/3 / 4/3))
[7811] ['4/3', '3/2', '7/4', '4'] -> 4 / (4/3 - (7/4 / 3/2))
[7812] ['4/3', '3/2', '7/4', '6'] -> 6 / ((3/2 * 4/3) - 7/4)
[7813] ['4/3', '3/2', '9/5', '8'] -> ((3/2 * 8) + 4/3) * 9/5
[7814] ['1/8', '1/4', '7/4', '4'] -> ((7/4 / 1/4) - 4) / 1/8
[7815] ['4/3', '3/2', '9/4', '4'] -> 4 / ((9/4 / 3/2) - 4/3)
[7816] ['4/3', '3/2', '9/4', '6'] -> 6 / (9/4 - (3/2 * 4/3))
[7817] ['4/3', '3/2', '9/4', '8'] -> ((3/2 * 8) - 4/3) * 9/4
[7818] ['4/3', '3/2', '7/3', '6'] -> 6 / ((7/3 / 4/3) - 3/2)
[7819] ['4/3', '3/2', '7/3', '8'] -> 8 / (7/3 - (3/2 * 4/3))
[7820] ['4/3', '3/2', '9/2', '9'] -> ((3/2 * 9) + 9/2) * 4/3
[7821] ['4/3', '8/5', '5/3', '6'] -> ((5/3 * 8/5) + 4/3) * 6
[7822] ['4/3', '8/5', '5/3', '7'] -> 7 / (4/3 - (5/3 / 8/5))
[7823] ['4/3', '8/5', '9/5', '5'] -> 5 / (4/3 - (9/5 / 8/5))
[7824] ['4/3', '8/5', '9/4', '7'] -> (7 / (8/5 - 4/3)) - 9/4
[7825] ['4/3', '8/5', '7/3', '3'] -> 3 / ((7/3 / 8/5) - 4/3)
[7826] ['4/3', '8/5', '7/3', '7'] -> ((7 * 7/3) - 4/3) * 8/5
[7827] ['4/3', '8/5', '5/2', '6'] -> ((4/3 * 6) + 8/5) * 5/2
[7828] ['4/3', '8/5', '5/2', '9'] -> ((5/2 * 8/5) - 4/3) * 9
[7829] ['4/3', '8/5', '8/3', '5'] -> ((4/3 * 8/5) + 8/3) * 5
[7830] ['4/3', '8/5', '7/2', '9'] -> (7/2 - (4/3 / 8/5)) * 9
[7831] ['4/3', '8/5', '9/2', '9'] -> ((4/3 * 9/2) + 9) * 8/5
[7832] ['4/3', '5/3', '5/3', '8'] -> 8 / (4/3 - (5/3 / 5/3))
[7833] ['4/3', '5/3', '2', '7/3'] -> 2 / ((7/3 / 4/3) - 5/3)
[7834] ['7/5', '7/5', '7/4', '7'] -> (7 + 7/5) / (7/4 - 7/5)
[7835] ['7/5', '7/5', '8/3', '8'] -> ((7/5 / 7/5) + 8) * 8/3
[7836] ['7/5', '3/2', '8/5', '2'] -> 8/5 / (7/5 - (2 / 3/2))
[7837] ['1/8', '1/4', '7/3', '8'] -> 8 / (7/3 - (1/4 / 1/8))
[7838] ['7/5', '3/2', '7/4', '6'] -> 6 / (3/2 - (7/4 / 7/5))
[7839] ['7/5', '3/2', '9/4', '5'] -> (3/2 + 9/4) * (5 + 7/5)
[7840] ['7/5', '3/2', '7/3', '4'] -> 4 / ((7/3 / 7/5) - 3/2)
[7841] ['7/5', '3/2', '7/2', '6'] -> ((7/2 / 7/5) + 3/2) * 6
[7842] ['7/5', '3/2', '9/2', '5'] -> ((7/5 * 9/2) - 3/2) * 5
[7843] ['1/8', '1/4', '7/3', '9'] -> 7/3 / (1/8 - (1/4 / 9))
[7844] ['7/5', '8/5', '9/5', '3'] -> (3 + 9/5) / (8/5 - 7/5)
[7845] ['7/5', '8/5', '9/5', '7'] -> ((7/5 + 9/5) * 7) + 8/5
[7846] ['7/5', '8/5', '2', '8/3'] -> 8/5 / (7/5 - (8/3 / 2))
[7847] ['7/5', '8/5', '9/4', '3'] -> 8/5 / (7/5 - (3 / 9/4))
[7848] ['7/5', '8/5', '7/3', '6'] -> ((7/3 + 7/5) * 6) + 8/5
[7849] ['7/5', '8/5', '5/2', '8'] -> ((7/5 * 8) - 8/5) * 5/2
[7850] ['7/5', '8/5', '8/3', '7'] -> ((7 + 7/5) * 8/3) + 8/5
[7851] ['1/8', '1/4', '5/2', '7'] -> ((5/2 / 1/4) - 7) / 1/8
[7852] ['7/5', '8/5', '7/2', '5'] -> ((5 + 7/5) * 7/2) + 8/5
[7853] ['7/5', '5/3', '5/3', '6'] -> ((5/3 * 7/5) + 5/3) * 6
[7854] ['3/2', '3/2', '7/4', '6'] -> ((3/2 * 3/2) + 7/4) * 6
[7855] ['3/2', '3/2', '7/4', '8'] -> 8 / (3/2 - (7/4 / 3/2))
[7856] ['1/8', '1/4', '5/2', '8'] -> ((1/8 / 1/4) + 5/2) * 8
[7857] ['3/2', '3/2', '2', '7/3'] -> 2 / (7/3 - (3/2 * 3/2))
[7858] ['3/2', '3/2', '9/4', '6'] -> ((3/2 + 9/4) * 6) + 3/2
[7859] ['3/2', '3/2', '9/4', '8'] -> ((9/4 / 3/2) + 3/2) * 8
[7860] ['3/2', '3/2', '5/2', '7'] -> ((5/2 * 7) - 3/2) * 3/2
[7861] ['3/2', '3/2', '8/3', '5'] -> ((3/2 * 5) + 3/2) * 8/3
[7862] ['3/2', '3/2', '8/3', '7'] -> ((3/2 * 7) - 3/2) * 8/3
[7863] ['3/2', '3/2', '7/2', '5'] -> ((5 * 7/2) - 3/2) * 3/2
[7864] ['1/8', '1/4', '8/3', '7'] -> ((1/4 / 1/8) + 7) * 8/3
[7865] ['3/2', '8/5', '9/5', '8'] -> ((8 * 9/5) + 8/5) * 3/2
[7866] ['1/8', '1/4', '3', '9/2'] -> (9/2 / 1/8) - (3 / 1/4)
[7867] ['3/2', '8/5', '9/5', '9'] -> 9 / (3/2 - (9/5 / 8/5))
[7868] ['3/2', '8/5', '9/4', '6'] -> ((6 * 9/4) + 3/2) * 8/5
[7869] ['3/2', '8/5', '9/4', '8'] -> (3/2 + 9/4) * (8 - 8/5)
[7870] ['3/2', '8/5', '8/3', '4'] -> 4 / ((8/3 / 8/5) - 3/2)
[7871] ['3/2', '8/5', '3', '9/2'] -> ((3 * 9/2) + 3/2) * 8/5
[7872] ['3/2', '8/5', '7/2', '5'] -> ((7/2 + 8/5) * 5) - 3/2
[7873] ['3/2', '8/5', '9/2', '7'] -> ((3/2 * 7) + 9/2) * 8/5
[7874] ['3/2', '5/3', '9/4', '4'] -> 4 / (5/3 - (9/4 / 3/2))
[7875] ['1/8', '1/4', '7/2', '4'] -> (7/2 / (1/4 - 1/8)) - 4
[7876] ['3/2', '5/3', '5/2', '8'] -> ((5/2 / 5/3) + 3/2) * 8
[7877] ['3/2', '5/3', '8/3', '4'] -> 4 / (8/3 - (3/2 * 5/3))
[7878] ['3/2', '5/3', '7/2', '4'] -> ((3/2 * 5/3) + 7/2) * 4
[7879] ['3/2', '5/3', '7/2', '6'] -> ((7/2 / 3/2) + 5/3) * 6
[7880] ['3/2', '7/4', '7/4', '3'] -> 3/2 / ((7/4 * 7/4) - 3)
[7881] ['3/2', '7/4', '9/5', '6'] -> (3/2 / (9/5 - 7/4)) - 6
[7882] ['7/5', '9/4', '7/3', '9'] -> ((7/3 / 7/5) + 9) * 9/4
[7883] ['7/5', '9/4', '7/2', '6'] -> 6 / ((7/2 / 7/5) - 9/4)
[7884] ['7/5', '7/3', '7/3', '6'] -> ((7/3 / 7/5) + 7/3) * 6
[7885] ['7/5', '7/3', '5/2', '9'] -> ((7/5 / 7/3) + 9) * 5/2
[7886] ['7/5', '7/3', '7/2', '4'] -> 4 / ((7/2 / 7/5) - 7/3)
[7887] ['7/5', '7/3', '9/2', '7'] -> (7 - (7/3 / 7/5)) * 9/2
[7888] ['1/8', '1/4', '7/2', '5'] -> ((1/8 + 5) / 1/4) + 7/2
[7889] ['7/5', '5/2', '5/2', '4'] -> ((5/2 * 7/5) + 5/2) * 4
[7890] ['7/5', '5/2', '8/3', '8'] -> 8 / (7/5 - (8/3 / 5/2))
[7891] ['7/5', '5/2', '3', '9/2'] -> ((5/2 * 7/5) + 9/2) * 3
[7892] ['7/5', '5/2', '9/2', '5'] -> ((5/2 + 7/5) * 5) + 9/2
[7893] ['1/8', '1/4', '7/2', '8'] -> (7/2 - (1/8 / 1/4)) * 8
[7894] ['7/5', '8/3', '7/2', '4'] -> 4 / (8/3 - (7/2 / 7/5))
[7895] ['7/5', '7/2', '7/2', '4'] -> ((7/2 / 7/5) + 7/2) * 4
[7896] ['1/8', '1/4', '4', '9/2'] -> 9/2 / ((1/4 / 4) + 1/8)
[7897] ['1/8', '1/4', '9/2', '7'] -> ((1/8 + 7) / 1/4) - 9/2
[7898] ['1/8', '2/7', '2/7', '2'] -> ((2/7 / 2/7) + 2) / 1/8
[7899] ['3/2', '7/4', '2', '5/2'] -> 2 / (7/4 - (5/2 / 3/2))
[7900] ['3/2', '7/4', '2', '9/2'] -> (3/2 + 9/2) / (2 - 7/4)
[7901] ['3/2', '7/4', '9/4', '6'] -> 6 / (7/4 - (9/4 / 3/2))
[7902] ['3/2', '7/4', '7/3', '4'] -> 4 / (3/2 - (7/3 / 7/4))
[7903] ['3/2', '7/4', '7/3', '7'] -> 7 / ((3/2 * 7/4) - 7/3)
[7904] ['3/2', '7/4', '5/2', '3'] -> 3 / ((3/2 * 7/4) - 5/2)
[7905] ['1/8', '2/7', '2/7', '4'] -> (4 - (2/7 / 2/7)) / 1/8
[7906] ['3/2', '7/4', '5/2', '6'] -> ((5/2 + 7/4) * 6) - 3/2
[7907] ['3/2', '7/4', '8/3', '6'] -> ((6 * 7/4) - 3/2) * 8/3
[7908] ['3/2', '7/4', '9/2', '9'] -> ((9 * 9/2) + 3/2) / 7/4
[7909] ['3/2', '9/5', '9/5', '8'] -> ((9/5 / 3/2) + 9/5) * 8
[7910] ['1/8', '2/7', '2/7', '6'] -> 6 / (2/7 - (1/8 * 2/7))
[7911] ['3/2', '9/5', '9/4', '6'] -> 6 / (3/2 - (9/4 / 9/5))
[7912] ['3/2', '9/5', '5/2', '4'] -> ((5/2 * 9/5) + 3/2) * 4
[7913] ['3/2', '9/5', '8/3', '8'] -> (8 / (9/5 - 3/2)) - 8/3
[7914] ['3/2', '9/5', '3', '7/2'] -> (3 + 9/5) * (3/2 + 7/2)
[7915] ['3/2', '9/5', '7/2', '5'] -> ((7/2 * 9/5) - 3/2) * 5
[7916] ['3/2', '9/5', '9/2', '6'] -> ((9/2 / 9/5) + 3/2) * 6
[7917] ['3/2', '9/5', '9/2', '8'] -> ((8 + 9/2) * 9/5) + 3/2
[7918] ['3/2', '2', '9/4', '7/2'] -> 2 / ((7/2 / 3/2) - 9/4)
[7919] ['3/2', '2', '9/4', '9/2'] -> (3/2 + 9/2) / (9/4 - 2)
[7920] ['3/2', '9/4', '9/4', '7'] -> ((3/2 + 9/4) * 7) - 9/4
[7921] ['3/2', '9/4', '7/3', '8'] -> ((3/2 / 9/4) + 7/3) * 8
[7922] ['3/2', '9/4', '7/3', '9'] -> ((7/3 + 9) * 9/4) - 3/2
[7923] ['3/2', '9/4', '3', '7/2'] -> 3 / (7/2 - (3/2 * 9/4))
[7924] ['3/2', '9/4', '7/2', '8'] -> ((3/2 * 7/2) - 9/4) * 8
