[1] ['1', '1', '1', '1', '7'] -> (((1 + 1) + 1) * (1 + 7))
[1888] ['15', '15', '15', '26', '29'] -> (26 - (((15 / 15) + 29) / 15))
[1889] ['15', '15', '16', '16', '20'] -> (((15 * 16) + (15 * 16)) / 20)
[1890] ['15', '15', '17', '30', '30'] -> ((((17 + 30) * 15) + 15) / 30)
[1891] ['15', '15', '23', '23', '30'] -> ((((23 * 30) + 15) / 15) - 23)
[1892] ['15', '15', '25', '26', '30'] -> (((25 * 30) - (15 * 26)) / 15)
[1893] ['14', '27', '27', '27', '30'] -> ((((27 * 27) + 27) / 14) - 30)
[1894] ['15', '15', '22', '22', '27'] -> ((((15 + 22) * 15) - 27) / 22)
[1895] ['15', '15', '22', '23', '30'] -> (((23 * 30) - (15 * 22)) / 15)
[1896] ['15', '15', '16', '23', '25'] -> ((((16 + 23) * 15) + 15) / 25)
[1897] ['15', '15', '16', '27', '27'] -> (((27 * 27) + 15) / (15 + 16))
[1898] ['15', '15', '17', '23', '25'] -> (((15 * 17) + (15 * 23)) / 25)
[1899] ['15', '15', '19', '22', '25'] -> ((((19 + 22) * 15) - 15) / 25)
[1900] ['15', '15', '21', '22', '30'] -> ((((22 * 30) + 15) / 15) - 21)
[1901] ['15', '15', '21', '23', '30'] -> ((((23 * 30) - 15) / 15) - 21)
[1902] ['14', '23', '23', '28', '30'] -> (((23 + 28) * 14) - (23 * 30))
[1903] ['15', '15', '19', '28', '30'] -> ((((19 + 28) * 15) + 15) / 30)
[1904] ['15', '15', '20', '21', '21'] -> ((((15 + 20) * 15) - 21) / 21)
[1905] ['15', '15', '27', '28', '28'] -> ((((15 + 28) * 15) + 27) / 28)
[1906] ['15', '15', '27', '29', '30'] -> ((((27 * 30) - 15) / 15) - 29)
[1907] ['15', '16', '16', '16', '20'] -> ((((15 + 16) * 16) - 16) / 20)
[1908] ['15', '16', '16', '25', '28'] -> (((25 - 15) * 28) - (16 * 16))
[1909] ['15', '16', '16', '26', '29'] -> (26 - (((16 / 16) + 29) / 15))
[1910] ['15', '17', '30', '30', '30'] -> ((((30 - 17) * 30) - 30) / 15)
[1911] ['15', '18', '19', '19', '23'] -> ((((19 + 19) * 15) - 18) / 23)
[1912] ['15', '16', '27', '27', '28'] -> ((((16 + 27) * 15) + 27) / 28)
[1913] ['15', '16', '27', '28', '28'] -> (((15 / 28) + (27 / 28)) * 16)
[1914] ['15', '19', '19', '22', '29'] -> ((((19 / 19) + 29) / 15) + 22)
[1915] ['15', '19', '19', '26', '29'] -> (26 - (((19 / 19) + 29) / 15))
[1916] ['15', '17', '22', '26', '28'] -> ((26 * 28) - ((15 + 17) * 22))
[1917] ['15', '17', '17', '22', '29'] -> ((((17 / 17) + 29) / 15) + 22)
[1918] ['15', '20', '27', '27', '27'] -> ((27 * 27) - ((20 + 27) * 15))
[1919] ['15', '19', '25', '28', '28'] -> ((28 * 28) - ((15 + 25) * 19))
[1920] ['15', '22', '26', '26', '29'] -> ((((26 / 26) + 29) / 15) + 22)
[1921] ['15', '22', '27', '27', '29'] -> ((((27 / 27) + 29) / 15) + 22)
[1922] ['15', '22', '29', '29', '29'] -> ((((29 / 29) + 29) / 15) + 22)
[1923] ['15', '21', '23', '29', '29'] -> (((29 * 29) + 23) / (15 + 21))
[1924] ['16', '16', '16', '17', '28'] -> (((16 * 17) + 16) / (28 - 16))
[1925] ['15', '21', '25', '25', '26'] -> ((((25 * 26) + 25) / 15) - 21)
[1926] ['15', '21', '25', '25', '27'] -> (((27 / 15) - (21 / 25)) * 25)
[1927] ['15', '21', '25', '25', '28'] -> ((((25 * 28) - 25) / 15) - 21)
[1928] ['15', '25', '27', '27', '28'] -> (((25 + 27) * 15) - (27 * 28))
[1929] ['15', '26', '26', '26', '29'] -> (26 - (((26 / 26) + 29) / 15))
[1930] ['15', '26', '27', '27', '29'] -> (26 - (((27 / 27) + 29) / 15))
[1931] ['15', '26', '29', '29', '29'] -> (26 - (((29 / 29) + 29) / 15))
[1932] ['15', '22', '22', '30', '30'] -> ((((22 * 30) + 30) / 15) - 22)
[1933] ['16', '16', '16', '23', '26'] -> (((16 * 16) + (16 * 23)) / 26)
[1934] ['16', '16', '16', '25', '28'] -> ((((16 + 25) * 16) + 16) / 28)
[1935] ['16', '16', '16', '27', '28'] -> ((((16 + 27) * 16) - 16) / 28)
[1936] ['16', '16', '16', '29', '30'] -> (((16 * 16) + (16 * 29)) / 30)
[1937] ['16', '16', '16', '30', '30'] -> ((((16 + 30) * 16) - 16) / 30)
[1938] ['16', '16', '17', '17', '29'] -> (((16 * 17) + 16) / (29 - 17))
[1939] ['16', '16', '17', '18', '29'] -> (18 / ((29 / 16) - (17 / 16)))
[1940] ['15', '30', '30', '30', '30'] -> (30 - (((30 + 30) + 30) / 15))
[1941] ['16', '16', '16', '16', '21'] -> ((((16 + 16) + 16) / 16) + 21)
[1942] ['16', '16', '16', '16', '27'] -> (27 - (((16 + 16) + 16) / 16))
[1943] ['16', '16', '21', '21', '28'] -> (((16 * 21) + (16 * 21)) / 28)
[1944] ['16', '16', '21', '21', '30'] -> (16 / ((30 / 21) - (16 / 21)))
[1945] ['16', '16', '21', '23', '30'] -> ((((21 + 23) * 16) + 16) / 30)
[1946] ['16', '16', '23', '23', '30'] -> ((((23 + 23) * 16) - 16) / 30)
[1947] ['16', '16', '17', '22', '22'] -> (((16 / 22) + (17 / 22)) * 16)
[1948] ['16', '16', '17', '23', '26'] -> ((((17 + 23) * 16) - 16) / 26)
[1949] ['16', '16', '17', '26', '28'] -> ((((17 + 26) * 16) - 16) / 28)
[1950] ['16', '16', '17', '27', '28'] -> (((27 - 17) * 28) - (16 * 16))
[1951] ['16', '16', '17', '27', '30'] -> ((((17 + 27) * 16) + 16) / 30)
[1952] ['15', '23', '23', '30', '30'] -> ((((23 + 23) * 15) + 30) / 30)
[1953] ['16', '16', '29', '30', '30'] -> (((16 / 30) + (29 / 30)) * 16)
[1954] ['16', '17', '17', '18', '30'] -> (16 / ((30 / 18) - (17 / 17)))
[1955] ['16', '17', '21', '28', '28'] -> (((28 / 16) - (17 / 28)) * 21)
[1956] ['16', '17', '18', '23', '26'] -> ((((16 + 18) * 17) - 26) / 23)
[1957] ['16', '18', '19', '22', '28'] -> ((22 * 28) - ((18 + 19) * 16))
[1958] ['16', '17', '20', '20', '29'] -> ((((20 + 20) * 17) + 16) / 29)
[1959] ['16', '18', '29', '29', '30'] -> (16 / ((30 / 18) - (29 / 29)))
[1960] ['16', '18', '30', '30', '30'] -> (16 / ((30 / 18) - (30 / 30)))
[1961] ['16', '19', '23', '28', '28'] -> (((19 / 28) + (23 / 28)) * 16)
[1962] ['16', '21', '27', '30', '30'] -> ((((27 * 30) + 30) / 21) - 16)
[1963] ['16', '21', '23', '30', '30'] -> ((((23 * 30) + 30) / 16) - 21)
[1964] ['16', '21', '21', '28', '28'] -> (((21 / 28) + (21 / 28)) * 16)
[1965] ['17', '17', '17', '22', '25'] -> ((((17 + 17) * 17) + 22) / 25)
[1966] ['17', '17', '17', '23', '26'] -> ((((17 + 17) * 17) - 26) / 23)
[1967] ['16', '25', '28', '28', '29'] -> ((((28 * 29) - 28) / 16) - 25)
[1968] ['16', '27', '27', '28', '30'] -> (((27 + 27) * 16) - (28 * 30))
[1969] ['17', '17', '17', '17', '21'] -> ((((17 + 17) + 17) / 17) + 21)
[1970] ['17', '17', '17', '17', '27'] -> (27 - (((17 + 17) + 17) / 17))
[1971] ['17', '17', '18', '28', '30'] -> (((28 - 17) * 30) - (17 * 18))
[1972] ['17', '18', '28', '28', '29'] -> (((28 * 29) + 28) / (17 + 18))
[1973] ['17', '18', '19', '19', '30'] -> ((((18 + 19) * 19) + 17) / 30)
[1974] ['17', '18', '18', '27', '28'] -> ((((27 * 28) - 18) / 18) - 17)
[1975] ['17', '18', '18', '29', '29'] -> (((29 - 17) * 29) - (18 * 18))
[1976] ['17', '18', '18', '29', '30'] -> (((29 - 18) * 30) - (17 * 18))
[1977] ['17', '18', '20', '26', '26'] -> (((17 + 18) * 20) - (26 * 26))
[1978] ['17', '18', '21', '21', '29'] -> ((((21 + 21) * 17) - 18) / 29)
[1979] ['17', '19', '20', '27', '27'] -> ((((27 * 27) + 19) / 17) - 20)
[1980] ['17', '19', '19', '26', '28'] -> ((((19 + 19) * 17) + 26) / 28)
[1981] ['17', '19', '21', '26', '29'] -> ((((17 + 21) * 19) - 26) / 29)
[1982] ['18', '18', '18', '19', '27'] -> ((((18 + 19) * 18) - 18) / 27)
[1983] ['18', '18', '25', '25', '30'] -> (((18 + 25) * 18) - (25 * 30))
[1984] ['18', '18', '18', '29', '30'] -> (((30 - 18) * 29) - (18 * 18))
[1985] ['17', '26', '27', '29', '29'] -> ((((29 * 29) + 26) / 17) - 27)
[1986] ['18', '18', '27', '28', '28'] -> (((27 / 18) - (18 / 28)) * 28)
[1987] ['18', '18', '28', '28', '28'] -> ((((28 * 28) - 28) / 18) - 18)
[1988] ['18', '20', '29', '30', '30'] -> ((((29 * 30) - 30) / 20) - 18)
[1989] ['19', '19', '19', '26', '29'] -> ((((19 + 19) * 19) - 26) / 29)
[1990] ['18', '26', '29', '30', '30'] -> ((((29 * 30) + 30) / 18) - 26)
[1991] ['18', '26', '30', '30', '30'] -> (((30 / 18) - (26 / 30)) * 30)
[1992] ['19', '19', '19', '19', '21'] -> ((((19 + 19) + 19) / 19) + 21)
[1993] ['19', '19', '19', '19', '27'] -> (27 - (((19 + 19) + 19) / 19))
[1994] ['19', '20', '20', '28', '30'] -> ((((28 * 30) + 20) / 20) - 19)
[1995] ['19', '19', '20', '28', '28'] -> ((28 * 28) - ((19 + 19) * 20))
[1996] ['20', '20', '20', '20', '21'] -> ((((20 + 20) + 20) / 20) + 21)
[1997] ['20', '20', '20', '20', '27'] -> (27 - (((20 + 20) + 20) / 20))
[1998] ['19', '22', '23', '30', '30'] -> (((19 + 23) * 22) - (30 * 30))
[1999] ['19', '23', '23', '29', '30'] -> ((((29 * 30) + 23) / 19) - 23)
[2000] ['21', '21', '21', '21', '21'] -> ((((21 + 21) + 21) / 21) + 21)
[2001] ['21', '25', '25', '25', '25'] -> ((((25 + 25) + 25) / 25) + 21)
[2002] ['21', '26', '26', '26', '26'] -> ((((26 + 26) + 26) / 26) + 21)
[2003] ['21', '29', '29', '29', '29'] -> ((((29 + 29) + 29) / 29) + 21)
[2004] ['21', '30', '30', '30', '30'] -> ((((30 + 30) + 30) / 30) + 21)
[2005] ['22', '22', '22', '22', '27'] -> (27 - (((22 + 22) + 22) / 22))
[2006] ['23', '23', '23', '23', '27'] -> (27 - (((23 + 23) + 23) / 23))
[2007] ['27', '27', '27', '27', '27'] -> (27 - (((27 + 27) + 27) / 27))
[2008] ['27', '28', '28', '28', '28'] -> (27 - (((28 + 28) + 28) / 28))
[2009] ['27', '29', '29', '29', '29'] -> (27 - (((29 + 29) + 29) / 29))
