[13] ['1/2', '1/2', '1/2', '1/2', '3/2'] -> 3/2 / 1/2 / 1/2 / 1/2 / 1/2
[22181] ['1/2', '1/3', '1/8', '2/5', '9/2'] -> 9/2 / ((1/3 - 1/8) * (1/2 + 2/5))
[22182] ['1/2', '1/3', '1/8', '2/5', '9/4'] -> (1/2 + 1/3 / 2/5) / 1/8 * 9/4
[22199] ['1/2', '1/3', '1/8', '2/7', '5/4'] -> 5/4 / (1/2 * (1/8 / 2/7 - 1/3))
[22203] ['1/2', '1/3', '1/8', '2/7', '5/9'] -> (1/2 + 1/3 / 2/7) / 1/8 / 5/9
[22215] ['1/2', '1/3', '1/8', '2/7', '8/7'] -> 8/7 / (1/8 * (1/3 / 1/2 - 2/7))
[22219] ['1/2', '1/3', '1/8', '2/7', '9/5'] -> (1/2 + 1/3 / 2/7) / 1/8 * 9/5
[22229] ['1/2', '1/3', '1/8', '2/9', '4/5'] -> (1/2 + 1/3) / 1/8 / 2/9 * 4/5
[22248] ['1/2', '1/3', '1/8', '2/9', '8/3'] -> 8/3 / (1/8 * (1/3 / 1/2 + 2/9))
[22268] ['1/2', '1/3', '1/8', '3/2', '5/4'] -> 5/4 / 1/8 / (1/2 * 3/2 - 1/3)
[22290] ['1/2', '1/3', '1/8', '3/2', '9/8'] -> (3/2 / 1/2 - 1/3) / 1/8 * 9/8
[22304] ['1/2', '1/3', '1/8', '3/4', '5/8'] -> 5/8 / 1/2 / 1/8 / (3/4 - 1/3)
[22305] ['1/2', '1/3', '1/8', '3/4', '5/9'] -> 1/2 / 1/8 / 3/4 / (5/9 - 1/3)
[22313] ['1/2', '1/3', '1/8', '3/4', '7/8'] -> (1/8 + 7/8) / (1/2 * 3/4 - 1/3)
[22336] ['1/2', '1/3', '1/8', '3/5', '5/8'] -> 1/2 / (3/5 - 1/3) / 1/8 / 5/8
[22337] ['1/2', '1/3', '1/8', '3/5', '5/9'] -> 1/3 / (1/2 + 1/8 - 3/5) / 5/9
[22341] ['1/2', '1/3', '1/8', '3/5', '7/3'] -> 7/3 / (1/3 * (1/2 - 1/8 / 3/5))
[22344] ['1/2', '1/3', '1/8', '3/5', '7/6'] -> 3/5 / 1/3 / 1/8 * (1/2 + 7/6)
[22347] ['1/2', '1/3', '1/8', '3/5', '8/3'] -> 1/3 / (3/5 - 1/2) / 1/8 - 8/3
[22357] ['1/2', '1/3', '1/8', '3/7', '3/8'] -> (1/2 / 1/8 / 3/7 - 1/3) / 3/8
[22360] ['1/2', '1/3', '1/8', '3/7', '4/7'] -> 1/2 / (3/7 - 1/3) / 1/8 * 4/7
[22362] ['1/2', '1/3', '1/8', '3/7', '5/2'] -> 5/2 / (1/8 * (1/2 / 3/7 - 1/3))
[22363] ['1/2', '1/3', '1/8', '3/7', '5/3'] -> 5/3 / (1/3 * (1/2 - 1/8 / 3/7))
[22365] ['1/2', '1/3', '1/8', '3/7', '5/6'] -> 5/6 / (1/8 * (1/3 / 3/7 - 1/2))
[22373] ['1/2', '1/3', '1/8', '3/7', '7/4'] -> 1/2 / (3/7 - 1/3) / 1/8 / 7/4
[22378] ['1/2', '1/3', '1/8', '3/7', '8/3'] -> (1/2 / 1/8 / 3/7 - 1/3) * 8/3
[22380] ['1/2', '1/3', '1/8', '3/7', '8/7'] -> 8/7 / (1/2 * 1/8 * (1/3 + 3/7))
[22394] ['1/2', '1/3', '1/8', '3/8', '5/4'] -> 5/4 / 1/8 / (3/8 / 1/2 - 1/3)
[22407] ['1/2', '1/3', '1/8', '3/8', '7/9'] -> 1/2 / 1/8 / 3/8 / (7/9 - 1/3)
[22410] ['1/2', '1/3', '1/8', '3/8', '8/7'] -> (1/2 + 3/8) / 1/3 / 1/8 * 8/7
[22414] ['1/2', '1/3', '1/8', '3/8', '9/5'] -> (1/3 + 1/2 / 3/8) / 1/8 * 9/5
[22426] ['1/2', '1/3', '1/8', '4/3', '5/8'] -> (1/3 + (1/2 + 4/3) / 1/8) / 5/8
[22428] ['1/2', '1/3', '1/8', '4/3', '6/5'] -> (4/3 - 1/2) / 1/3 / 1/8 * 6/5
[22429] ['1/2', '1/3', '1/8', '4/3', '6/7'] -> (4/3 / 1/3 - 1/2) / 1/8 * 6/7
[22435] ['1/2', '1/3', '1/8', '4/3', '7/8'] -> (4/3 / 1/2 / 1/8 - 1/3) / 7/8
[22436] ['1/2', '1/3', '1/8', '4/3', '7/9'] -> (4/3 / 1/2 - 1/3) / 1/8 / 7/9
[22438] ['1/2', '1/3', '1/8', '4/3', '8/5'] -> (1/3 + (1/2 + 4/3) / 1/8) * 8/5
[22439] ['1/2', '1/3', '1/8', '4/3', '8/7'] -> (4/3 / 1/2 / 1/8 - 1/3) * 8/7
[22440] ['1/2', '1/3', '1/8', '4/3', '8/9'] -> 4/3 / 1/2 / 1/8 + 8/9 / 1/3
[22443] ['1/2', '1/3', '1/8', '4/3', '9/5'] -> (1/2 / 1/3 / 1/8 + 4/3) * 9/5
[22444] ['1/2', '1/3', '1/8', '4/3', '9/7'] -> (4/3 / 1/2 - 1/3) / 1/8 * 9/7
[22450] ['1/2', '1/3', '1/8', '4/5', '5/3'] -> (1/2 / 1/8 + 4/5) / 1/3 * 5/3
[22458] ['1/2', '1/3', '1/8', '4/5', '7/2'] -> 7/2 / (1/2 * (1/3 / 4/5 - 1/8))
[22460] ['1/2', '1/3', '1/8', '4/5', '7/4'] -> 7/4 / ((1/3 + 1/8) / 4/5 - 1/2)
[22463] ['1/2', '1/3', '1/8', '4/5', '7/8'] -> 7/8 / (1/8 * (1/2 / 4/5 - 1/3))
[22471] ['1/2', '1/3', '1/8', '4/5', '9/5'] -> 9/5 / (1/2 + 1/8 / 1/3 - 4/5)
[22476] ['1/2', '1/3', '1/8', '4/7', '5/2'] -> 5/2 / (1/8 / 1/2 / 4/7 - 1/3)
[22486] ['1/2', '1/3', '1/8', '4/7', '7/3'] -> (1/2 / 1/8 - 4/7) / 1/3 * 7/3
[22497] ['1/2', '1/3', '1/8', '4/7', '9/4'] -> 9/4 / (1/3 * (1/2 - 1/8 / 4/7))
[22499] ['1/2', '1/3', '1/8', '4/7', '9/7'] -> 9/7 / (1/3 * (1/2 * 4/7 - 1/8))
[22511] ['1/2', '1/3', '1/8', '4/9', '7/2'] -> (1/2 + 7/2) / (1/8 * 4/9 / 1/3)
[22513] ['1/2', '1/3', '1/8', '4/9', '7/4'] -> 7/4 / (1/3 * (1/2 - 1/8 / 4/9))
[22517] ['1/2', '1/3', '1/8', '4/9', '7/9'] -> 7/9 / (1/3 * (1/2 * 4/9 - 1/8))
[22519] ['1/2', '1/3', '1/8', '4/9', '8/5'] -> (1/2 + 1/3) / 1/8 / 4/9 * 8/5
[22524] ['1/2', '1/3', '1/8', '4/9', '9/5'] -> (1/2 / 1/8 + 4/9) / 1/3 * 9/5
[22528] ['1/2', '1/3', '1/8', '5/2', '5/3'] -> (1/2 + 5/2) / (1/3 - 1/8) * 5/3
[22537] ['1/2', '1/3', '1/8', '5/2', '7/3'] -> (5/2 / 1/3 - 1/2) / 1/8 / 7/3
[22544] ['1/2', '1/3', '1/8', '5/2', '8/5'] -> 8/5 / (1/8 * (1/3 + 1/2 / 5/2))
[22548] ['1/2', '1/3', '1/8', '5/2', '9/4'] -> (1/2 + 1/3 * 5/2) / 1/8 * 9/4
[22559] ['1/2', '1/3', '1/8', '5/3', '6/7'] -> (5/3 - 1/2) / 1/3 / 1/8 * 6/7
[22562] ['1/2', '1/3', '1/8', '5/3', '7/4'] -> (5/3 - 1/3) / 1/8 * (1/2 + 7/4)
[22563] ['1/2', '1/3', '1/8', '5/3', '7/5'] -> 7/5 / (1/3 * (1/2 / 5/3 - 1/8))
[22566] ['1/2', '1/3', '1/8', '5/3', '7/9'] -> (1/3 / 1/2 + 5/3) / 1/8 / 7/9
[22574] ['1/2', '1/3', '1/8', '5/3', '9/7'] -> (1/3 / 1/2 + 5/3) / 1/8 * 9/7
[22586] ['1/2', '1/3', '1/8', '5/4', '7/5'] -> 7/5 / (1/3 + 1/8 - 1/2 / 5/4)
[22588] ['1/2', '1/3', '1/8', '5/4', '7/8'] -> 7/8 / (1/8 * (1/2 * 5/4 - 1/3))
[22590] ['1/2', '1/3', '1/8', '5/4', '8/3'] -> 8/3 / (1/2 / (5/4 - 1/8) - 1/3)
[22602] ['1/2', '1/3', '1/8', '5/6', '5/9'] -> (1/2 + 1/3 + 5/6) / 1/8 / 5/9
[22607] ['1/2', '1/3', '1/8', '5/6', '7/4'] -> 7/4 / 1/2 / (1/8 * (1/3 + 5/6))
[22647] ['1/2', '1/3', '1/8', '5/8', '7/3'] -> (1/2 + 5/8) / 1/8 * (1/3 + 7/3)
[22648] ['1/2', '1/3', '1/8', '5/8', '7/4'] -> 1/2 / (5/8 - 1/3) / 1/8 * 7/4
[22649] ['1/2', '1/3', '1/8', '5/8', '7/5'] -> 7/5 / (1/8 * (1/2 / 5/8 - 1/3))
[22651] ['1/2', '1/3', '1/8', '5/8', '7/8'] -> 7/8 / (1/8 * (1/2 - 1/3 * 5/8))
[22665] ['1/2', '1/3', '1/8', '5/9', '7/2'] -> 7/2 / (1/8 * (5/9 / 1/3 - 1/2))
[22686] ['1/2', '1/3', '1/8', '6/5', '7/5'] -> 7/5 / (1/2 - 1/3 * (1/8 + 6/5))
[22691] ['1/2', '1/3', '1/8', '6/5', '8/5'] -> 8/5 / (1/8 * (6/5 - 1/3 / 1/2))
[22695] ['1/2', '1/3', '1/8', '6/5', '9/4'] -> 9/4 / (1/8 * (1/3 + 1/2 / 6/5))
[22707] ['1/2', '1/3', '1/8', '6/7', '8/3'] -> 8/3 / (1/8 * (1/2 + 1/3 / 6/7))
[22712] ['1/2', '1/3', '1/8', '6/7', '9/4'] -> 9/4 / (1/2 * (1/3 - 1/8 / 6/7))
[22714] ['1/2', '1/3', '1/8', '6/7', '9/7'] -> 9/7 / (1/2 * 6/7 - 1/8 / 1/3)
[22729] ['1/2', '1/3', '1/8', '7/2', '9/5'] -> (1/2 + 1/3 * 7/2) / 1/8 * 9/5
[22731] ['1/2', '1/3', '1/8', '7/2', '9/8'] -> (7/2 - 1/2 - 1/3) / 1/8 * 9/8
[22743] ['1/2', '1/3', '1/8', '7/3', '9/4'] -> 1/2 * (1/3 + 7/3) / 1/8 * 9/4
[22744] ['1/2', '1/3', '1/8', '7/3', '9/5'] -> (7/3 - 1/3 / 1/2) / 1/8 * 9/5
[22753] ['1/2', '1/3', '1/8', '7/4', '8/5'] -> 8/5 / (1/3 - 1/2 / (1/8 + 7/4))
[22758] ['1/2', '1/3', '1/8', '7/4', '9/5'] -> (7/4 / 1/8 - 1/3 / 1/2) * 9/5
[22759] ['1/2', '1/3', '1/8', '7/4', '9/7'] -> 9/7 / (1/3 * (1/2 / 7/4 - 1/8))
[22784] ['1/2', '1/3', '1/8', '7/6', '9/7'] -> 9/7 / (1/2 / 7/6 - 1/8 / 1/3)
[22788] ['1/2', '1/3', '1/8', '7/8', '8/3'] -> (7/8 - 1/2) / 1/3 / 1/8 * 8/3
[22793] ['1/2', '1/3', '1/8', '7/8', '9/4'] -> ((1/2 + 7/8) / 1/8 - 1/3) * 9/4
[22794] ['1/2', '1/3', '1/8', '7/8', '9/5'] -> (7/8 / 1/8 - 1/3) / 1/2 * 9/5
[22796] ['1/2', '1/3', '1/8', '7/8', '9/8'] -> (1/2 + 9/8) / (1/8 * (7/8 - 1/3))
[22812] ['1/2', '1/3', '1/8', '8/3', '9/4'] -> (1/3 / 1/8 + 8/3) / 1/2 * 9/4
[22813] ['1/2', '1/3', '1/8', '8/3', '9/5'] -> (1/3 + 1/2 * 8/3) / 1/8 * 9/5
[22820] ['1/2', '1/3', '1/8', '8/5', '9/4'] -> (1/2 + 1/3) * 8/5 / 1/8 * 9/4
[22821] ['1/2', '1/3', '1/8', '8/5', '9/5'] -> 9/5 / (1/3 * (1/8 + 8/5) - 1/2)
[22826] ['1/2', '1/3', '1/8', '8/7', '9/2'] -> 9/2 / (1/3 * (1/8 + 1/2 / 8/7))
[22832] ['1/2', '1/3', '1/8', '8/9', '9/2'] -> 9/2 / (1/2 / 8/9 - 1/8 / 1/3)
[22844] ['1/2', '1/3', '1/8', '9/4', '9/7'] -> (1/3 / 1/2 + 9/4 / 1/8) * 9/7
[22852] ['1/2', '1/3', '1/9', '1/9', '1/9'] -> (1/3 + 1/9 / 1/9) / 1/2 / 1/9
[22855] ['1/2', '1/3', '1/9', '1/9', '2/7'] -> (1/2 + 1/9 / 2/7) / (1/3 * 1/9)
[22856] ['1/2', '1/3', '1/9', '1/9', '2/9'] -> (1/3 / 1/2 + 2/9 / 1/9) / 1/9
[22858] ['1/2', '1/3', '1/9', '1/9', '3/4'] -> 1/9 / (1/2 * 3/4 - 1/3) / 1/9
[22880] ['1/2', '1/3', '1/9', '1/9', '7/8'] -> 1/9 / 1/9 / (7/8 - 1/2 - 1/3)
[22887] ['1/2', '1/3', '1/9', '1/9', '9/4'] -> 1/3 / 1/2 / 1/9 / 1/9 / 9/4
[22892] ['1/2', '1/3', '1/9', '2/3', '2/5'] -> 2/3 / 1/2 / (1/3 - 1/9 / 2/5)
[22910] ['1/2', '1/3', '1/9', '2/3', '5/9'] -> (1/3 + 5/9) / 1/2 / 1/9 / 2/3
[22912] ['1/2', '1/3', '1/9', '2/3', '6/7'] -> 2/3 / 1/9 / (1/2 / 6/7 - 1/3)
[22914] ['1/2', '1/3', '1/9', '2/3', '7/3'] -> 2/3 / 1/2 / 1/9 * (7/3 - 1/3)
[22915] ['1/2', '1/3', '1/9', '2/3', '7/4'] -> 2/3 / 1/9 / (7/4 - 1/2 / 1/3)
[22918] ['1/2', '1/3', '1/9', '2/3', '7/8'] -> (1/3 + 2/3) / 1/9 / (7/8 - 1/2)
[22921] ['1/2', '1/3', '1/9', '2/3', '8/5'] -> (1/3 + 2/3 / 1/2) / 1/9 * 8/5
[22925] ['1/2', '1/3', '1/9', '2/3', '9/4'] -> 2/3 / 1/9 / (1/3 * 9/4 - 1/2)
[22929] ['1/2', '1/3', '1/9', '2/5', '2/5'] -> (1/3 / 1/2 + 2/5) / 1/9 / 2/5
[22931] ['1/2', '1/3', '1/9', '2/5', '2/9'] -> (1/2 / 1/9 + 1/3 / 2/5) / 2/9
[22936] ['1/2', '1/3', '1/9', '2/5', '3/8'] -> 1/2 / (1/3 - 1/9 / 2/5) / 3/8
[22937] ['1/2', '1/3', '1/9', '2/5', '4/3'] -> 4/3 / ((1/3 - 1/9) / 2/5 - 1/2)
[22941] ['1/2', '1/3', '1/9', '2/5', '5/2'] -> (1/3 / 1/2 + 2/5) / 1/9 * 5/2
[22944] ['1/2', '1/3', '1/9', '2/5', '5/6'] -> (1/2 + 5/6) / (1/3 - 1/9 / 2/5)
[22946] ['1/2', '1/3', '1/9', '2/5', '5/8'] -> 1/3 / 1/2 / 1/9 / 2/5 / 5/8
[22961] ['1/2', '1/3', '1/9', '2/5', '9/2'] -> (1/2 / 1/9 + 1/3 / 2/5) * 9/2
[22971] ['1/2', '1/3', '1/9', '2/7', '3/7'] -> (1/3 + 3/7) / (1/2 * 2/7 - 1/9)
[22972] ['1/2', '1/3', '1/9', '2/7', '3/8'] -> 1/2 / (1/9 / 2/7 - 1/3) / 3/8
[22980] ['1/2', '1/3', '1/9', '2/7', '5/6'] -> (1/2 + 5/6) / (1/9 / 2/7 - 1/3)
[22982] ['1/2', '1/3', '1/9', '2/7', '5/8'] -> (1/2 + 1/3 / 2/7) / 1/9 / 5/8
[22991] ['1/2', '1/3', '1/9', '2/7', '7/8'] -> 1/3 / 1/2 / 1/9 / 2/7 / 7/8
[22994] ['1/2', '1/3', '1/9', '2/7', '8/5'] -> (1/2 + 1/3 / 2/7) / 1/9 * 8/5
[22998] ['1/2', '1/3', '1/9', '2/7', '9/4'] -> (1/2 + 1/3) / 1/9 / 2/7 - 9/4
[23009] ['1/2', '1/3', '1/9', '2/9', '4/5'] -> 2/9 / 1/9 / (1/2 - 1/3 / 4/5)
[23010] ['1/2', '1/3', '1/9', '2/9', '4/7'] -> 2/9 / 1/9 / (1/3 / 4/7 - 1/2)
[23019] ['1/2', '1/3', '1/9', '2/9', '6/5'] -> 2/9 / 1/9 / (1/2 / 6/5 - 1/3)
[23023] ['1/2', '1/3', '1/9', '2/9', '7/4'] -> 2/9 / 1/9 / (1/3 * 7/4 - 1/2)
[23036] ['1/2', '1/3', '1/9', '2/9', '9/8'] -> 1/3 / 1/2 / 1/9 / 2/9 / 9/8
[23038] ['1/2', '1/3', '1/9', '3/2', '3/4'] -> (1/2 / 1/9 + 3/2) / 1/3 / 3/4
[23039] ['1/2', '1/3', '1/9', '3/2', '3/5'] -> (3/2 / 1/3 / 1/9 - 1/2) * 3/5
[23043] ['1/2', '1/3', '1/9', '3/2', '4/5'] -> (1/3 + 3/2 / 1/2) / 1/9 * 4/5
[23044] ['1/2', '1/3', '1/9', '3/2', '4/7'] -> (1/2 + 3/2 / 1/9) / 1/3 * 4/7
[23046] ['1/2', '1/3', '1/9', '3/2', '5/2'] -> (1/2 / 1/3 + 5/2) / (1/9 * 3/2)
[23048] ['1/2', '1/3', '1/9', '3/2', '5/4'] -> (1/3 + 3/2 / 1/2) / 1/9 / 5/4
[23055] ['1/2', '1/3', '1/9', '3/2', '7/2'] -> (1/2 + 7/2) / (1/3 - 1/9 * 3/2)
[23057] ['1/2', '1/3', '1/9', '3/2', '7/4'] -> (1/2 + 3/2 / 1/9) / 1/3 / 7/4
[23059] ['1/2', '1/3', '1/9', '3/2', '7/6'] -> (1/2 + 7/6 / 1/3) / (1/9 * 3/2)
[23067] ['1/2', '1/3', '1/9', '3/2', '9/4'] -> (1/2 + 3/2) / 1/3 / 1/9 / 9/4
[23074] ['1/2', '1/3', '1/9', '3/4', '3/8'] -> (1/3 + 1/2 / 3/4) / 1/9 / 3/8
[23085] ['1/2', '1/3', '1/9', '3/4', '5/9'] -> 5/9 / 1/2 / (1/9 * (3/4 - 1/3))
[23088] ['1/2', '1/3', '1/9', '3/4', '7/2'] -> (1/2 + 7/2) / ((1/3 - 1/9) * 3/4)
[23100] ['1/2', '1/3', '1/9', '3/4', '9/4'] -> (1/2 + 3/4 / 1/9) / 1/3 + 9/4
[23130] ['1/2', '1/3', '1/9', '3/5', '8/9'] -> 8/9 / (1/9 / 1/2 / 3/5 - 1/3)
[23138] ['1/2', '1/3', '1/9', '3/7', '4/3'] -> 4/3 / ((1/2 - 1/9) * 1/3 * 3/7)
[23141] ['1/2', '1/3', '1/9', '3/7', '4/9'] -> 4/9 / ((1/3 - 1/9) / 3/7 - 1/2)
[23151] ['1/2', '1/3', '1/9', '3/7', '7/2'] -> (1/3 / 1/9 + 3/7) / 1/2 * 7/2
[23168] ['1/2', '1/3', '1/9', '3/8', '4/3'] -> 4/3 / ((1/3 + 1/9) * (1/2 - 3/8))
[23171] ['1/2', '1/3', '1/9', '3/8', '4/9'] -> 4/9 / 1/2 / (1/3 - 1/9 / 3/8)
[23177] ['1/2', '1/3', '1/9', '3/8', '5/8'] -> (1/3 + 1/2 / 3/8) / 1/9 / 5/8
[23179] ['1/2', '1/3', '1/9', '3/8', '6/5'] -> (1/2 + 1/3) / 1/9 / 3/8 * 6/5
[23189] ['1/2', '1/3', '1/9', '3/8', '8/5'] -> (1/3 + 1/2 / 3/8) / 1/9 * 8/5
[23198] ['1/2', '1/3', '1/9', '4/3', '4/5'] -> (1/3 + 4/3) / 1/2 / 1/9 * 4/5
[23201] ['1/2', '1/3', '1/9', '4/3', '5/2'] -> (1/2 + 4/3) / 1/9 + 5/2 / 1/3
[23203] ['1/2', '1/3', '1/9', '4/3', '5/4'] -> (1/3 + 4/3) / 1/2 / 1/9 / 5/4
[23206] ['1/2', '1/3', '1/9', '4/3', '5/8'] -> 4/3 / (1/3 + 1/9) / (5/8 - 1/2)
[23211] ['1/2', '1/3', '1/9', '4/3', '7/3'] -> 4/3 / (1/2 - 1/9) / 1/3 * 7/3
[23219] ['1/2', '1/3', '1/9', '4/3', '8/7'] -> (4/3 / 1/2 - 1/3) / 1/9 * 8/7
[23226] ['1/2', '1/3', '1/9', '4/5', '4/5'] -> 4/5 / (1/2 + 1/9 / 1/3 - 4/5)
[23236] ['1/2', '1/3', '1/9', '4/5', '6/5'] -> 4/5 / 1/3 / 1/9 + 6/5 / 1/2
[23244] ['1/2', '1/3', '1/9', '4/5', '7/9'] -> 7/9 / (1/9 * (1/2 / 4/5 - 1/3))
[23248] ['1/2', '1/3', '1/9', '4/5', '8/9'] -> 8/9 / (1/9 / (4/5 - 1/2) - 1/3)
[23254] ['1/2', '1/3', '1/9', '4/7', '4/7'] -> 1/3 / (4/7 - 1/2) / 1/9 * 4/7
[23257] ['1/2', '1/3', '1/9', '4/7', '5/3'] -> 5/3 / (1/2 * (1/3 - 1/9 / 4/7))
[23267] ['1/2', '1/3', '1/9', '4/7', '7/4'] -> 1/3 / (4/7 - 1/2) / 1/9 / 7/4
[23274] ['1/2', '1/3', '1/9', '4/7', '8/7'] -> 8/7 / (1/9 / 1/3 - 1/2 * 4/7)
[23285] ['1/2', '1/3', '1/9', '4/9', '5/6'] -> 4/9 / 1/9 / (5/6 - 1/3 / 1/2)
[23292] ['1/2', '1/3', '1/9', '4/9', '7/3'] -> (1/3 + 7/3) / (1/2 * 4/9 - 1/9)
[23302] ['1/2', '1/3', '1/9', '4/9', '9/2'] -> (1/2 / 1/3 + 9/2) / (1/9 / 4/9)
[23303] ['1/2', '1/3', '1/9', '4/9', '9/4'] -> 1/3 / (1/2 - 4/9) / 1/9 / 9/4
[23309] ['1/2', '1/3', '1/9', '5/2', '5/4'] -> (1/2 + 1/3 + 5/2) / 1/9 / 5/4
[23313] ['1/2', '1/3', '1/9', '5/2', '5/9'] -> (1/3 + 5/9) / (1/9 / (1/2 + 5/2))
[23318] ['1/2', '1/3', '1/9', '5/2', '7/4'] -> (5/2 / 1/2 - 1/3) / 1/9 / 7/4
[23331] ['1/2', '1/3', '1/9', '5/2', '9/8'] -> 5/2 / (1/2 + 1/3) / 1/9 / 9/8
[23332] ['1/2', '1/3', '1/9', '5/3', '5/3'] -> (1/3 + 5/3 / 5/3) / (1/2 * 1/9)
[23334] ['1/2', '1/3', '1/9', '5/3', '5/6'] -> (1/3 + 5/3) / 1/9 * (1/2 + 5/6)
[23345] ['1/2', '1/3', '1/9', '5/3', '7/8'] -> (1/3 / 1/2 + 5/3) / 1/9 / 7/8
[23349] ['1/2', '1/3', '1/9', '5/3', '8/7'] -> (1/3 / 1/2 + 5/3) / 1/9 * 8/7
[23355] ['1/2', '1/3', '1/9', '5/3', '9/8'] -> (5/3 / 1/2 - 1/3) / 1/9 / 9/8
[23357] ['1/2', '1/3', '1/9', '5/4', '5/6'] -> (1/3 + 5/4 / 1/9) / 1/2 + 5/6
[23367] ['1/2', '1/3', '1/9', '5/4', '7/6'] -> 1/3 + 5/4 / 1/2 / 1/9 + 7/6
[23369] ['1/2', '1/3', '1/9', '5/4', '7/9'] -> 7/9 / (1/9 * (1/2 * 5/4 - 1/3))
[23371] ['1/2', '1/3', '1/9', '5/4', '8/5'] -> 8/5 / (1/2 / 5/4 - 1/9 / 1/3)
[23385] ['1/2', '1/3', '1/9', '5/6', '7/2'] -> (1/2 + 7/2) / (1/3 * 5/6 - 1/9)
[23386] ['1/2', '1/3', '1/9', '5/6', '7/3'] -> (1/2 + 5/6) / 1/9 * (7/3 - 1/3)
[23391] ['1/2', '1/3', '1/9', '5/6', '7/9'] -> (1/3 + 7/9) / 1/2 / (1/9 * 5/6)
[23395] ['1/2', '1/3', '1/9', '5/6', '8/9'] -> (1/2 + 5/6 / 1/3) / 1/9 * 8/9
[23400] ['1/2', '1/3', '1/9', '5/6', '9/8'] -> (1/2 + 5/6 / 1/3) / 1/9 / 9/8
[23406] ['1/2', '1/3', '1/9', '5/7', '7/2'] -> (5/7 - 1/3) / 1/2 / 1/9 * 7/2
[23423] ['1/2', '1/3', '1/9', '5/8', '5/9'] -> 5/9 / (1/9 * (1/2 + 1/3 - 5/8))
[23426] ['1/2', '1/3', '1/9', '5/8', '7/2'] -> 7/2 / (1/2 * (5/8 - 1/9 / 1/3))
[23432] ['1/2', '1/3', '1/9', '5/8', '7/9'] -> 7/9 / (1/9 * (1/2 - 1/3 * 5/8))
[23437] ['1/2', '1/3', '1/9', '5/8', '9/2'] -> 1/9 / (1/3 - 1/2 * 5/8) * 9/2
[23445] ['1/2', '1/3', '1/9', '5/9', '7/2'] -> (1/3 + 5/9) / 1/9 * (7/2 - 1/2)
[23460] ['1/2', '1/3', '1/9', '5/9', '9/8'] -> 5/9 / 1/3 / 1/9 / (9/8 - 1/2)
[23476] ['1/2', '1/3', '1/9', '6/5', '9/5'] -> 9/5 / (6/5 - 1/2 / (1/3 + 1/9))
[23482] ['1/2', '1/3', '1/9', '6/7', '7/4'] -> (1/3 / 1/2 + 6/7) / 1/9 * 7/4
[23500] ['1/2', '1/3', '1/9', '7/2', '7/6'] -> ((7/2 - 1/3) / 1/9 - 1/2) / 7/6
[23512] ['1/2', '1/3', '1/9', '7/3', '7/3'] -> 1/3 / 1/2 + 7/3 / 1/9 + 7/3
[23519] ['1/2', '1/3', '1/9', '7/3', '8/5'] -> (7/3 - 1/3 / 1/2) / 1/9 * 8/5
[23526] ['1/2', '1/3', '1/9', '7/3', '9/8'] -> (1/3 / 1/2 + 7/3) / 1/9 / 9/8
[23534] ['1/2', '1/3', '1/9', '7/4', '8/7'] -> 8/7 / (1/9 / 1/3 - 1/2 / 7/4)
[23535] ['1/2', '1/3', '1/9', '7/4', '8/9'] -> 8/9 / (1/3 / (1/2 + 7/4) - 1/9)
[23536] ['1/2', '1/3', '1/9', '7/4', '9/2'] -> (7/4 / 1/2 - 1/3) / 1/9 - 9/2
[23537] ['1/2', '1/3', '1/9', '7/4', '9/4'] -> (1/3 / 1/2 + 7/4) / 1/9 + 9/4
[23558] ['1/2', '1/3', '1/9', '7/6', '8/5'] -> (7/6 - 1/3) / 1/2 / 1/9 * 8/5
[23566] ['1/2', '1/3', '1/9', '7/8', '7/8'] -> 7/8 / 1/3 / 1/9 - 1/2 + 7/8
[23573] ['1/2', '1/3', '1/9', '7/8', '9/4'] -> (1/3 + 7/8) / 1/2 / 1/9 + 9/4
[23576] ['1/2', '1/3', '1/9', '7/8', '9/8'] -> (1/2 + 7/8 / 1/9) / 1/3 - 9/8
[23579] ['1/2', '1/3', '1/9', '7/9', '8/5'] -> 8/5 / (1/9 / (7/9 - 1/2) - 1/3)
[23580] ['1/2', '1/3', '1/9', '7/9', '8/7'] -> 8/7 / (1/3 - 1/9 / 1/2 / 7/9)
[23581] ['1/2', '1/3', '1/9', '7/9', '8/9'] -> 8/9 / (1/3 * 7/9 - 1/9 / 1/2)
[23584] ['1/2', '1/3', '1/9', '7/9', '9/5'] -> (7/9 / 1/9 - 1/3) / 1/2 * 9/5
[23588] ['1/2', '1/3', '1/9', '8/3', '8/5'] -> (1/3 + 1/2 * 8/3) / 1/9 * 8/5
[23592] ['1/2', '1/3', '1/9', '8/3', '9/4'] -> (1/3 + 8/3) / 1/2 / 1/9 / 9/4
[23597] ['1/2', '1/3', '1/9', '8/5', '8/7'] -> 8/7 / (1/3 / (1/2 + 8/5) - 1/9)
[23599] ['1/2', '1/3', '1/9', '8/5', '9/2'] -> 1/9 / (1/3 - 1/2 / 8/5) * 9/2
[23626] ['1/2', '1/3', '1/9', '9/5', '9/5'] -> (1/3 / 1/2 + 9/5) / 1/9 + 9/5
[23636] ['1/2', '1/3', '2/3', '2/3', '3/2'] -> 2/3 / (1/2 * 3/2 - 2/3) / 1/3
