[221626] ['7/8', '9/8', '9/8', '7/5', '9'] -> (9 / ((9/8 / 9/8) - (7/8 / 7/5)))
[225209] ['1/5', '2/7', '1/2', '9/7', '2'] -> ((9/7 / (1/5 * 2/7)) - (1/2 - 2))
[225210] ['1', '3/2', '5/3', '9/5', '7/2'] -> ((3/2 + 7/2) * (9/5 * (1 + 5/3)))
[225211] ['8/9', '8/9', '7/6', '9/4', '9'] -> (9 / (9/4 * (7/6 - (8/9 / 8/9))))
[225212] ['1/4', '4/9', '5/4', '3', '9/2'] -> (9/2 * (1/4 + (3 * (4/9 + 5/4))))
[225213] ['4/5', '6/7', '2', '8/3', '9/2'] -> ((8/3 - 4/5) * (9/2 * (6/7 + 2)))
[225214] ['2/5', '2/5', '7/8', '6/5', '6'] -> (6 / ((7/8 * 6/5) - (2/5 + 2/5)))
[225215] ['1/7', '4/7', '5/6', '1', '9/7'] -> ((9/7 + (4/7 + 1)) / (1/7 * 5/6))
[225216] ['3/8', '5/7', '7/9', '5/6', '8'] -> ((5/7 + (8 / 7/9)) / (5/6 - 3/8))
[225217] ['1/8', '1/4', '7/5', '7/4', '9'] -> (9 / (7/5 * (1/8 + (1/4 / 7/4))))
[225218] ['8/9', '5/4', '8/5', '7/4', '5'] -> (5 * ((5/4 + 7/4) + (8/5 / 8/9)))
[225219] ['8/9', '8/9', '7/6', '7/3', '9'] -> (9 * (8/9 + (7/3 * (8/9 / 7/6))))
[225220] ['6/7', '4/3', '7/4', '9/5', '8'] -> (9/5 * (4/3 + (8 * (6/7 * 7/4))))
[225221] ['4/5', '6/7', '2', '7/2', '7/2'] -> (7/2 * ((6/7 + 7/2) + (2 / 4/5)))
[225222] ['1/6', '1/4', '9/8', '6/5', '7'] -> (6/5 * ((9/8 / (1/6 * 1/4)) - 7))
[225223] ['2/5', '2/5', '7/8', '9/7', '6'] -> (6 / (7/8 * (9/7 - (2/5 / 2/5))))
[225224] ['8/9', '8/9', '7/6', '7/2', '9'] -> ((9 - (8/9 / 8/9)) / (7/6 / 7/2))
[225225] ['1/5', '2/7', '1/2', '5/3', '2'] -> ((1/5 + (2 / 2/7)) / (1/2 / 5/3))
[225226] ['3/8', '5/7', '7/9', '6/7', '8'] -> (8 * (7/9 + (5/7 / (3/8 * 6/7))))
[225227] ['1/4', '4/9', '9/7', '4/3', '3'] -> ((4/3 + (3 / (1/4 * 9/7))) / 4/9)
[225228] ['4/5', '6/7', '2', '7/2', '9/2'] -> ((2 * 7/2) * (9/2 - (6/7 / 4/5)))
[225229] ['5/7', '6/7', '8/9', '8/5', '6'] -> (6 / (8/5 - (6/7 / (5/7 * 8/9))))
[225230] ['2/5', '2/5', '7/8', '4/3', '6'] -> ((2/5 + (4/3 * 6)) / (2/5 * 7/8))
[225231] ['8/9', '8/9', '6/5', '6/5', '9'] -> ((6/5 + 6/5) * (9 + (8/9 / 8/9)))
[225232] ['1/6', '1/4', '9/8', '9/7', '7'] -> ((9/7 * 7) / ((1/4 / 1/6) - 9/8))
[225233] ['1', '3/2', '5/3', '7/3', '7/3'] -> ((5/3 + 7/3) / ((1 + 3/2) - 7/3))
[225234] ['1/8', '1/4', '7/5', '7/3', '9'] -> (9 / (7/3 * (1/4 - (1/8 / 7/5))))
[225235] ['8/9', '5/4', '8/5', '9/4', '5'] -> ((8/5 * 5) / (8/9 - (5/4 / 9/4)))
[225236] ['3/8', '5/7', '7/9', '8/9', '8'] -> ((8 / 7/9) / ((5/7 / 8/9) - 3/8))
[225237] ['6/7', '4/3', '9/5', '9/5', '8'] -> (8 * ((9/5 / (9/5 - 4/3)) - 6/7))
[225238] ['8/9', '8/9', '6/5', '5/4', '9'] -> ((6/5 * 5/4) * (9 * (8/9 + 8/9)))
[225239] ['1/5', '2/7', '1/2', '2', '9/4'] -> (((2 - 1/2) / (1/5 * 2/7)) - 9/4)
[225240] ['1/4', '4/9', '9/7', '3/2', '3'] -> ((9/7 * 3/2) * (4/9 + (3 / 1/4)))
[225241] ['3/7', '5/8', '7/5', '8/5', '7'] -> ((7 * (3/7 / 5/8)) / (8/5 - 7/5))
[225242] ['1', '3/2', '5/3', '7/3', '7/2'] -> ((5/3 + 7/3) * (7/2 + (1 + 3/2)))
[225243] ['3/8', '5/7', '7/9', '9/8', '8'] -> ((8 / 7/9) / ((5/7 * 9/8) - 3/8))
[225244] ['1/6', '1/4', '9/8', '8/5', '7'] -> ((7 - (9/8 / 1/4)) / (1/6 / 8/5))
[225245] ['5/7', '6/7', '8/9', '9/5', '6'] -> ((6/7 + (6 / 9/5)) / (8/9 - 5/7))
[225246] ['1/5', '1', '9/8', '4/3', '7/4'] -> (7/4 / ((9/8 / (1 - 1/5)) - 4/3))
[225247] ['1', '3/2', '5/3', '5/2', '7/2'] -> ((3/2 * (1 + 5/3)) * (5/2 + 7/2))
[225248] ['3/7', '5/8', '7/5', '5/3', '7'] -> (7 / (7/5 * (5/3 - (5/8 / 3/7))))
[225249] ['2/5', '2/5', '7/8', '9/5', '6'] -> ((9/5 - 2/5) * (6 / (2/5 * 7/8)))
[225250] ['8/9', '5/4', '8/5', '8/3', '5'] -> ((8/9 + 8/3) * ((8/5 * 5) - 5/4))
[225251] ['1/7', '4/7', '5/6', '1', '7/3'] -> ((((1 + 7/3) / 5/6) - 4/7) / 1/7)
[225252] ['6/7', '4/3', '9/5', '8/3', '8'] -> (9/5 * ((4/3 + 8/3) + (8 / 6/7)))
[225253] ['5/7', '6/7', '8/9', '9/4', '6'] -> ((6/7 + (8/9 * 9/4)) / (5/7 / 6))
[225254] ['2/5', '2/5', '7/8', '7/3', '6'] -> (6 / (2/5 - ((2/5 * 7/8) / 7/3)))
[225255] ['8/9', '8/9', '6/5', '7/5', '9'] -> ((8/9 * 9) / (7/5 - (8/9 * 6/5)))
[225256] ['1/4', '4/9', '9/7', '5/3', '3'] -> ((9/7 * 3) * ((5/3 / 1/4) - 4/9))
[225257] ['1', '3/2', '5/3', '8/3', '7/2'] -> (8/3 * (3/2 + (5/3 * (1 + 7/2))))
[225258] ['1/5', '1', '9/8', '4/3', '9/4'] -> ((1 / 1/5) / ((9/8 + 4/3) - 9/4))
[225259] ['1/6', '1/4', '9/8', '9/5', '7'] -> (7 / (9/8 - (1/4 / (1/6 * 9/5))))
[225260] ['3/8', '5/7', '7/9', '7/6', '8'] -> (8 * (7/9 + (7/6 / (3/8 / 5/7))))
[225261] ['3/7', '5/8', '7/5', '9/5', '7'] -> (7 / (5/8 - ((3/7 * 7/5) / 9/5)))
[225262] ['6/7', '4/3', '9/5', '9/2', '8'] -> ((9/5 + 9/2) * (8 * (4/3 - 6/7)))
[225263] ['5/7', '6/7', '8/9', '7/3', '6'] -> ((6 * (5/7 + 7/3)) / (6/7 * 8/9))
[225264] ['4/9', '7/8', '7/5', '7/3', '6'] -> (6 * ((7/3 / (7/5 - 7/8)) - 4/9))
[225265] ['8/9', '8/9', '6/5', '5/3', '9'] -> (9 * (8/9 + (5/3 * (8/9 * 6/5))))
[225266] ['3/7', '5/8', '7/5', '9/4', '7'] -> ((7 - 7/5) / (5/8 / (3/7 + 9/4)))
[225267] ['6/7', '4/3', '9/4', '9/4', '8'] -> ((4/3 * 9/4) + (8 / (6/7 / 9/4)))
[225268] ['1/7', '4/7', '5/6', '1', '7/2'] -> (1 / ((7/2 * (1/7 / 4/7)) - 5/6))
[225269] ['4/9', '7/8', '7/5', '5/2', '6'] -> (5/2 * (6 + (7/5 / (4/9 * 7/8))))
[225270] ['8/9', '5/4', '5/3', '9/5', '5'] -> (5 / (5/4 - (5/3 / (8/9 * 9/5))))
[225271] ['1/5', '2/7', '5/9', '4/7', '2'] -> ((2 / (2/7 - 1/5)) / (5/9 / 4/7))
[225272] ['5/7', '6/7', '8/9', '7/2', '6'] -> ((8/9 * 7/2) * (5/7 + (6 / 6/7)))
[225273] ['3/7', '5/8', '7/5', '5/2', '7'] -> ((5/2 - 5/8) * (7 * (3/7 + 7/5)))
[225274] ['3/8', '5/7', '7/9', '9/7', '8'] -> ((9/7 + (5/7 * 8)) / (3/8 * 7/9))
[225275] ['8/9', '8/9', '6/5', '7/3', '9'] -> (6/5 * ((7/3 * 9) - (8/9 / 8/9)))
[225276] ['6/7', '4/3', '9/4', '7/2', '8'] -> ((6/7 * 7/2) + (9/4 * (4/3 + 8)))
[225277] ['8/9', '5/4', '5/3', '9/4', '5'] -> ((5 * (8/9 * 9/4)) / (5/3 - 5/4))
[225278] ['1/8', '1/4', '8/5', '7/3', '9'] -> ((8/5 + (1/4 / 1/8)) * (9 - 7/3))
[225279] ['8/9', '8/9', '6/5', '5/2', '9'] -> ((6/5 * 5/2) * (9 - (8/9 / 8/9)))
[225280] ['3/8', '5/7', '7/9', '7/5', '8'] -> ((8 - (5/7 * 7/5)) / (3/8 * 7/9))
[225281] ['1', '3/2', '7/4', '7/4', '8/3'] -> ((1 / 7/4) / ((8/3 / 7/4) - 3/2))
[225282] ['1/5', '1', '9/8', '7/5', '5/3'] -> (1 / (5/3 - (7/5 + (1/5 * 9/8))))
[225283] ['1/8', '1/4', '8/5', '5/2', '9'] -> (5/2 * (9 + (8/5 * (1/8 + 1/4))))
[225284] ['1/4', '4/9', '9/7', '8/3', '3'] -> ((9/7 * 8/3) * (1/4 + (3 / 4/9)))
[225285] ['1/7', '4/7', '6/7', '1', '5/4'] -> (5/4 + ((6/7 + 1) / (1/7 * 4/7)))
[225286] ['1/4', '4/9', '9/7', '3', '7/2'] -> ((9/7 * 3) * (7/2 / (1/4 / 4/9)))
[225287] ['3/8', '5/7', '7/9', '8/5', '8'] -> ((8 / (3/8 * 5/7)) / (7/9 * 8/5))
[225288] ['5/7', '6/7', '9/8', '5/4', '6'] -> (6/7 / ((6 * (5/4 - 9/8)) - 5/7))
[225289] ['4/9', '7/8', '3/2', '8/5', '6'] -> ((8/5 * 6) * ((3/2 / 4/9) - 7/8))
[225290] ['8/9', '5/4', '5/3', '7/2', '5'] -> (5/3 / ((8/9 * 5) - (5/4 * 7/2)))
[225291] ['1/5', '1', '9/8', '7/5', '9/4'] -> ((1 + 7/5) * (9/4 / (1/5 * 9/8)))
[225292] ['6/7', '4/3', '9/2', '9/2', '8'] -> ((6/7 + (4/3 * 9/2)) * (8 - 9/2))
[225293] ['3/7', '5/8', '3/2', '8/5', '7'] -> ((3/2 * 7) * (8/5 + (3/7 / 5/8)))
[225294] ['1/7', '4/7', '6/7', '1', '7/5'] -> ((1 + 7/5) / (1/7 / (4/7 + 6/7)))
[225295] ['1/8', '1/4', '8/5', '7/2', '9'] -> ((9 - (8/5 * (1/4 + 7/2))) / 1/8)
[225296] ['2/5', '2/5', '8/9', '7/5', '6'] -> ((2/5 + 7/5) * (6 / (2/5 / 8/9)))
[225297] ['1/4', '4/9', '4/3', '4/3', '3'] -> (((4/3 * 3) - 4/3) / (1/4 * 4/9))
[225298] ['6/7', '7/5', '7/5', '7/5', '8'] -> ((7/5 + (7/5 * 7/5)) * (8 - 6/7))
[225299] ['4/9', '7/8', '3/2', '7/4', '6'] -> (((6 / 4/9) - 3/2) / (7/8 / 7/4))
[225300] ['8/9', '8/9', '5/4', '7/5', '9'] -> ((8/9 + (8/9 * 7/5)) * (5/4 * 9))
[225301] ['1/7', '4/7', '6/7', '1', '3/2'] -> ((6/7 / 1/7) / ((1 / 4/7) - 3/2))
[225302] ['4/5', '7/8', '7/8', '2', '7/3'] -> ((2 / (7/8 - 4/5)) - (7/3 / 7/8))
[225303] ['2/5', '2/5', '8/9', '3/2', '6'] -> ((3/2 / ((2/5 / 8/9) - 2/5)) - 6)
[225304] ['8/9', '5/4', '7/4', '9/5', '5'] -> ((5/4 + 7/4) * (5 * (8/9 * 9/5)))
[225305] ['6/7', '7/5', '7/5', '7/4', '8'] -> ((8 * (7/5 + 7/4)) - (6/7 * 7/5))
[225306] ['8/9', '8/9', '5/4', '8/5', '9'] -> (9 * (8/9 + (8/5 * (8/9 * 5/4))))
[225307] ['4/9', '7/8', '3/2', '7/3', '6'] -> ((6 / (4/9 * 7/8)) / (3/2 / 7/3))
[225308] ['1/7', '4/7', '6/7', '1', '7/4'] -> (6/7 / (7/4 - (1 + (1/7 + 4/7))))
[225309] ['1/4', '4/9', '4/3', '9/5', '3'] -> ((3 + (4/9 / 4/3)) / (1/4 / 9/5))
[225310] ['5/7', '6/7', '9/8', '8/5', '6'] -> (6 / (8/5 - (9/8 / (5/7 / 6/7))))
[225311] ['1/5', '1', '9/8', '7/5', '9/2'] -> (((7/5 / 1/5) - 1) / (9/8 / 9/2))
[225312] ['3/7', '5/8', '3/2', '9/4', '7'] -> ((3/7 * 7) / (9/4 - (5/8 + 3/2)))
[225313] ['2/5', '2/5', '8/9', '7/4', '6'] -> (6 / ((2/5 * 7/4) - (2/5 / 8/9)))
[225314] ['8/9', '5/4', '7/4', '7/3', '5'] -> ((7/3 + 5) / ((8/9 * 7/4) - 5/4))
[225315] ['6/7', '7/5', '7/5', '9/4', '8'] -> ((8 * (7/5 * 9/4)) - (6/7 * 7/5))
[225316] ['8/9', '8/9', '5/4', '9/5', '9'] -> ((5/4 * (8/9 + 8/9)) * (9/5 + 9))
[225317] ['1/8', '1/4', '9/5', '9/4', '9'] -> (((1/4 - 9/4) + (9 / 9/5)) / 1/8)
[225318] ['3/8', '5/7', '7/9', '8/3', '8'] -> ((8 + (8/3 / (3/8 * 7/9))) / 5/7)
[225319] ['5/7', '6/7', '9/8', '7/4', '6'] -> (6 * (9/8 + ((5/7 + 7/4) / 6/7)))
[225320] ['6/7', '7/5', '7/5', '5/2', '8'] -> ((6/7 * 8) * (5/2 + (7/5 / 7/5)))
[225321] ['4/9', '7/8', '3/2', '7/2', '6'] -> (3/2 + ((6 + (7/2 / 7/8)) / 4/9))
[225322] ['1/8', '1/4', '9/5', '5/2', '9'] -> ((9 - 9/5) / (1/4 + (1/8 / 5/2)))
[225323] ['1/6', '1/4', '7/6', '8/5', '7'] -> ((1/4 + (7 / (7/6 * 8/5))) / 1/6)
[225324] ['4/5', '7/8', '7/8', '2', '9/2'] -> (9/2 / (((7/8 + 7/8) / 4/5) - 2))
[225325] ['8/9', '8/9', '5/4', '5/2', '9'] -> (9 * (8/9 + (5/2 * (8/9 / 5/4))))
[225326] ['1/7', '4/7', '6/7', '1', '5/2'] -> (((4/7 + 6/7) / (1/7 / 5/2)) - 1)
[225327] ['3/7', '5/8', '3/2', '8/3', '7'] -> (7 / ((5/8 / 3/7) + (3/2 - 8/3)))
[225328] ['4/5', '7/8', '8/9', '8/9', '2'] -> (2 / ((8/9 / (4/5 / 7/8)) - 8/9))
[225329] ['3/7', '5/8', '3/2', '7/2', '7'] -> ((3/2 + 7/2) * (7 * (3/7 / 5/8)))
[225330] ['8/9', '5/4', '7/4', '9/2', '5'] -> (8/9 * ((5 * (5/4 + 9/2)) - 7/4))
[225331] ['8/9', '8/9', '5/4', '7/2', '9'] -> (9 / ((7/2 * (5/4 - 8/9)) - 8/9))
[225332] ['6/7', '7/5', '7/5', '9/2', '8'] -> ((6/7 * 8) * (9/2 - (7/5 / 7/5)))
[225333] ['2/5', '2/5', '8/9', '7/2', '6'] -> ((8/9 * 6) * (7/2 + (2/5 / 2/5)))
[225334] ['1/8', '1/4', '9/5', '7/2', '9'] -> (7/2 + ((1/8 + (9 / 9/5)) / 1/4))
[225335] ['5/7', '6/7', '9/8', '7/3', '6'] -> ((6 * (5/7 + 7/3)) / (6/7 / 9/8))
[225336] ['4/5', '7/8', '8/9', '9/8', '2'] -> (2 / ((7/8 / (4/5 * 9/8)) - 8/9))
[225337] ['1/5', '2/7', '5/9', '8/7', '2'] -> (2/7 + ((8/7 + (2 / 5/9)) / 1/5))
[225338] ['2/5', '2/5', '9/8', '9/8', '6'] -> (9/8 + ((2/5 + 9/8) / (2/5 / 6)))
[225339] ['1/5', '1', '9/8', '3/2', '5/2'] -> ((3/2 / (1/5 * 5/2)) / (9/8 - 1))
[225340] ['1', '3/2', '7/4', '7/2', '9/2'] -> (9/2 * (7/2 + ((1 + 7/4) / 3/2)))
[225341] ['1/5', '2/7', '5/9', '7/6', '2'] -> ((2/7 + 2) * (7/6 / (1/5 * 5/9)))
[225342] ['8/9', '5/4', '9/5', '9/4', '5'] -> (5 * ((9/4 * (8/9 + 9/5)) - 5/4))
[225343] ['6/7', '7/5', '3/2', '5/3', '8'] -> ((3/2 * 5/3) * (8 * (6/7 * 7/5)))
[225344] ['2/5', '2/5', '9/8', '8/7', '6'] -> (6 / (9/8 - ((2/5 / 2/5) / 8/7)))
[225345] ['1/6', '1/4', '6/5', '9/7', '7'] -> ((9/7 * 7) / (1/6 + (1/4 / 6/5)))
[225346] ['5/7', '6/7', '9/8', '7/2', '6'] -> ((5/7 + (6 / 6/7)) / (9/8 / 7/2))
[225347] ['8/9', '5/4', '9/5', '7/3', '5'] -> (5 / ((7/3 / (8/9 * 9/5)) - 5/4))
[225348] ['1/4', '4/9', '7/5', '7/3', '3'] -> ((3 + (7/3 / 7/5)) / (4/9 - 1/4))
[225349] ['6/7', '7/5', '3/2', '9/5', '8'] -> (8 * (3/2 + (9/5 / (6/7 * 7/5))))
[225350] ['4/9', '7/8', '8/5', '9/4', '6'] -> (6 / (7/8 - (9/4 * (4/9 / 8/5))))
[225351] ['1', '3/2', '9/5', '9/5', '9/5'] -> (9/5 / ((3/2 / (9/5 - 1)) - 9/5))
[225352] ['3/7', '5/8', '8/5', '7/4', '7'] -> (((7 / 5/8) - (8/5 / 7/4)) / 3/7)
[225353] ['1/8', '2/7', '2/7', '2/7', '9'] -> (9 / ((2/7 / (2/7 + 2/7)) - 1/8))
[225354] ['1/4', '4/9', '7/5', '5/2', '3'] -> (5/2 * ((7/5 / (1/4 * 4/9)) - 3))
[225355] ['4/5', '7/8', '8/9', '5/4', '2'] -> ((2 / (7/8 - 4/5)) / (8/9 * 5/4))
[225356] ['1/7', '4/7', '7/8', '1', '5/4'] -> ((5/4 + (1 / 4/7)) / (1/7 * 7/8))
[225357] ['3/7', '5/8', '8/5', '9/5', '7'] -> ((7 * (3/7 / 5/8)) / (9/5 - 8/5))
[225358] ['2/5', '2/5', '9/8', '5/4', '6'] -> (6 / (2/5 * (9/8 - (2/5 * 5/4))))
[225359] ['1/8', '2/7', '2/7', '2/5', '9'] -> (9 / (2/7 + ((1/8 * 2/7) / 2/5)))
[225360] ['8/9', '5/4', '9/5', '8/3', '5'] -> ((9/5 * (8/9 + 8/3)) * (5 - 5/4))
[225361] ['1', '3/2', '9/5', '9/5', '9/4'] -> (9/5 / ((3/2 * (9/4 - 1)) - 9/5))
[225362] ['1/5', '2/7', '5/9', '4/3', '2'] -> (((4/3 / 2/7) - 2) / (1/5 * 5/9))
[225363] ['1/6', '1/4', '6/5', '7/3', '7'] -> ((7/3 + 7) / (1/4 + (1/6 / 6/5)))
[225364] ['6/7', '7/5', '3/2', '8/3', '8'] -> ((8 / (3/2 - (6/7 * 7/5))) - 8/3)
[225365] ['5/7', '6/7', '8/7', '4/3', '6'] -> (6 / ((5/7 / 4/3) + (6/7 - 8/7)))
[225366] ['1/5', '1', '9/8', '8/5', '9/4'] -> ((1 + (9/4 / 9/8)) / (1/5 / 8/5))
[225367] ['8/9', '8/9', '9/7', '7/4', '9'] -> ((7/4 * (8/9 + 8/9)) * (9 - 9/7))
[225368] ['1/8', '2/7', '2/7', '4/9', '9'] -> (((4/9 * 9) - (2/7 / 2/7)) / 1/8)
[225369] ['5/7', '6/7', '8/7', '7/5', '6'] -> (6 / ((5/7 * 7/5) - (6/7 / 8/7)))
[225370] ['1/7', '4/7', '7/8', '1', '3/2'] -> ((4/7 + ((1 + 3/2) / 7/8)) / 1/7)
[225371] ['2/5', '2/5', '9/8', '7/5', '6'] -> ((2/5 + 7/5) * (6 / (2/5 * 9/8)))
[225372] ['8/9', '5/4', '9/5', '9/2', '5'] -> ((8/9 * 5) * (9/5 + (9/2 / 5/4)))
[225373] ['4/5', '7/8', '8/9', '3/2', '2'] -> (((2 / (8/9 - 4/5)) - 3/2) / 7/8)
[225374] ['1/5', '1', '9/8', '8/5', '7/3'] -> (1 / (((8/5 - 9/8) / 1/5) - 7/3))
[225375] ['4/9', '7/8', '8/5', '7/2', '6'] -> (8/5 * (6 + (7/2 / (4/9 * 7/8))))
[225376] ['1/6', '1/4', '6/5', '9/2', '7'] -> ((1/6 + (9/2 / 1/4)) + (7 / 6/5))
[225377] ['3/7', '5/8', '8/5', '8/3', '7'] -> (7 * (8/5 + (8/3 * (3/7 / 5/8))))
[225378] ['1/8', '2/7', '2/7', '5/8', '9'] -> (9 / ((1/8 * 2/7) - (2/7 - 5/8)))
[225379] ['1/5', '1', '9/8', '8/5', '5/2'] -> (((8/5 * (9/8 + 5/2)) - 1) / 1/5)
[225380] ['8/9', '8/9', '9/7', '5/2', '9'] -> ((8/9 + (8/9 * 5/2)) * (9 - 9/7))
[225381] ['3/8', '5/7', '4/5', '3/2', '8'] -> (8 * (3/8 + (3/2 / (5/7 * 4/5))))
[225382] ['4/9', '7/8', '5/3', '5/3', '6'] -> ((6 + (5/3 + 5/3)) / (4/9 * 7/8))
[225383] ['4/5', '7/8', '8/9', '7/4', '2'] -> (((7/4 / (7/8 - 4/5)) - 2) / 8/9)
[225384] ['2/5', '2/5', '9/8', '7/4', '6'] -> (6 / ((2/5 * 7/4) - (2/5 * 9/8)))
[225385] ['1/4', '4/9', '3/2', '9/5', '3'] -> (3 / (9/5 * (4/9 - (1/4 * 3/2))))
[225386] ['1/5', '2/7', '5/9', '7/4', '2'] -> ((2 / (2/7 - 1/5)) / (5/9 * 7/4))
[225387] ['8/9', '5/4', '9/4', '8/3', '5'] -> (5 * ((9/4 / 5/4) + (8/3 / 8/9)))
[225388] ['5/7', '6/7', '8/7', '5/2', '6'] -> (6 * ((5/7 + 8/7) + (6/7 * 5/2)))
[225389] ['1/5', '1', '9/8', '8/5', '9/2'] -> (((9/2 / 9/8) - 1) / (1/5 / 8/5))
[225390] ['2/5', '2/5', '9/8', '9/5', '6'] -> ((9/5 + 6) / (9/8 - (2/5 + 2/5)))
[225391] ['8/9', '8/9', '4/3', '9/5', '9'] -> ((4/3 * 9/5) * (9 + (8/9 / 8/9)))
[225392] ['3/7', '5/8', '5/3', '5/3', '7'] -> (5/3 / (5/8 - (5/3 / (3/7 * 7))))
[225393] ['8/9', '8/9', '4/3', '7/2', '9'] -> (9 * ((8/9 - 4/3) + (8/9 * 7/2)))
[225394] ['1', '3/2', '9/5', '9/4', '7/2'] -> (9/4 * ((7/2 / (9/5 - 3/2)) - 1))
[225395] ['1/8', '2/7', '2/7', '5/6', '9'] -> ((9 - 2/7) / (1/8 + (2/7 * 5/6)))
[225396] ['3/8', '5/7', '4/5', '5/3', '8'] -> ((8 / 5/7) / ((4/5 / 3/8) - 5/3))
[225397] ['2/5', '2/5', '9/8', '5/2', '6'] -> ((6 * (2/5 + 5/2)) / (9/8 - 2/5))
[225398] ['4/9', '7/8', '5/3', '9/4', '6'] -> ((5/3 / (4/9 - (7/8 / 9/4))) - 6)
[225399] ['1/6', '1/4', '9/7', '9/7', '7'] -> (7 / (1/4 * (1/6 + (9/7 / 9/7))))
[225400] ['1/5', '2/7', '5/9', '2', '7/3'] -> ((2 + (2/7 * 7/3)) / (1/5 * 5/9))
[225401] ['1/5', '1', '9/8', '5/3', '9/4'] -> (1 / (9/4 - (5/3 * (1/5 + 9/8))))
[225402] ['6/7', '7/5', '5/3', '5/2', '8'] -> (5/2 * ((8 / 6/7) - (7/5 - 5/3)))
[225403] ['5/7', '6/7', '7/6', '5/4', '6'] -> (6/7 / ((5/7 / 6) + (7/6 - 5/4)))
[225404] ['8/9', '5/4', '7/3', '8/3', '5'] -> (((8/3 * 5) / (5/4 / 7/3)) - 8/9)
[225405] ['4/9', '7/8', '5/3', '5/2', '6'] -> ((5/3 / 4/9) + (6 * (7/8 + 5/2)))
[225406] ['1', '3/2', '9/5', '7/3', '5/2'] -> ((3/2 + 5/2) * (9/5 * (1 + 7/3)))
[225407] ['2/5', '2/5', '8/7', '6/5', '6'] -> (6 / ((6/5 / 8/7) - (2/5 + 2/5)))
[225408] ['1/8', '2/7', '2/7', '6/5', '9'] -> ((9 - 2/7) / (1/8 + (2/7 / 6/5)))
[225409] ['1/5', '1', '9/8', '5/3', '5/2'] -> (1 / (5/3 - (9/8 + (1/5 * 5/2))))
[225410] ['8/9', '8/9', '7/5', '7/4', '9'] -> ((8/9 + (8/9 / 7/5)) * (7/4 * 9))
[225411] ['1/4', '4/9', '8/5', '5/2', '3'] -> (((5/2 / (4/9 / 8/5)) - 3) / 1/4)
[225412] ['2/5', '2/5', '8/7', '5/4', '6'] -> ((5/4 + (2/5 / 8/7)) / (2/5 / 6))
[225413] ['1/5', '2/7', '5/9', '2', '8/3'] -> (1/5 + ((2 + (8/3 / 5/9)) / 2/7))
[225414] ['5/7', '6/7', '7/6', '7/5', '6'] -> ((5/7 / (6/7 - (7/6 / 7/5))) - 6)
[225415] ['1/8', '2/7', '2/7', '5/4', '9'] -> (9 / ((1/8 + 5/4) - (2/7 / 2/7)))
[225416] ['4/9', '7/8', '5/3', '9/2', '6'] -> (((5/3 * 9/2) + (6 / 4/9)) / 7/8)
[225417] ['1/5', '1', '9/8', '5/3', '7/2'] -> (1 / ((7/2 * (1/5 * 5/3)) - 9/8))
[225418] ['2/5', '2/5', '8/7', '9/7', '6'] -> ((8/7 * 6) / (9/7 - (2/5 / 2/5)))
[225419] ['1', '3/2', '9/5', '7/3', '9/2'] -> ((1 + 7/3) * (9/2 + (3/2 * 9/5)))
[225420] ['1/4', '4/9', '8/5', '8/3', '3'] -> ((3 + (8/3 / 8/5)) / (4/9 - 1/4))
[225421] ['8/9', '8/9', '7/5', '9/4', '9'] -> ((8/9 + (8/9 * 7/5)) * (9/4 + 9))
[225422] ['1/6', '1/4', '9/7', '7/3', '7'] -> ((7 + (9/7 * 7/3)) / (1/6 + 1/4))
[225423] ['6/7', '7/5', '7/4', '5/2', '8'] -> (8 / ((5/2 / (6/7 * 7/5)) - 7/4))
[225424] ['2/5', '2/5', '8/7', '4/3', '6'] -> ((2/5 + (4/3 * 6)) / (2/5 / 8/7))
[225425] ['8/9', '8/9', '7/5', '7/3', '9'] -> (9 * ((8/9 / 8/9) + (7/3 / 7/5)))
[225426] ['1', '3/2', '9/5', '5/2', '7/2'] -> (5/2 * (3/2 + (9/5 * (1 + 7/2))))
[225427] ['1/4', '4/9', '8/5', '3', '9/2'] -> ((3 / 9/2) / ((4/9 / 8/5) - 1/4))
[225428] ['5/7', '6/7', '7/6', '9/4', '6'] -> (6 / (9/4 - (7/6 + (5/7 / 6/7))))
[225429] ['8/9', '5/4', '5/2', '9/2', '5'] -> ((5/2 + 5) * (9/2 * (8/9 / 5/4)))
[225430] ['8/9', '8/9', '7/5', '5/2', '9'] -> (8/9 + ((8/9 * 5/2) * (7/5 + 9)))
[225431] ['4/9', '7/8', '7/4', '5/2', '6'] -> (6 / (7/4 - (4/9 * (7/8 + 5/2))))
[225432] ['6/7', '7/5', '7/4', '8/3', '8'] -> ((8 / (6/7 * (7/4 - 7/5))) - 8/3)
[225433] ['4/5', '7/8', '9/8', '7/6', '2'] -> (2 / (4/5 * (9/8 - (7/8 * 7/6))))
[225434] ['1/5', '2/7', '4/7', '4/7', '2'] -> ((4/7 + (4/7 / 1/5)) / (2/7 / 2))
[225435] ['1/6', '1/4', '4/3', '7/5', '7'] -> ((1/4 + (7 / (4/3 * 7/5))) / 1/6)
[225436] ['3/8', '5/7', '5/6', '8/9', '8'] -> (((5/6 * 8) / (3/8 * 5/7)) - 8/9)
[225437] ['4/5', '7/8', '9/8', '6/5', '2'] -> ((6/5 / 2) / ((4/5 * 9/8) - 7/8))
