[5] ['1/7', '5/9', '8/9', '7/4', '6'] -> ((8/9 - (5/9 / 7/4)) / (1/7 / 6))
[5092] ['8/7', '7/5', '8/5', '2', '9/2'] -> ((2 * 9/2) / (8/5 - (7/5 / 8/7)))
[5093] ['3/7', '4/7', '4/5', '9/8', '4'] -> ((4 / 4/5) / ((4/7 / 3/7) - 9/8))
[5094] ['1/3', '5/9', '2/3', '4/5', '3'] -> ((4/5 * (1/3 + 3)) / (2/3 - 5/9))
[5095] ['2/9', '1/4', '9/7', '9/4', '5'] -> ((5 / 2/9) - (1/4 - (9/4 / 9/7)))
[5096] ['6/7', '7/6', '4/3', '8/3', '4'] -> ((8/3 / 4) / ((7/6 / 6/7) - 4/3))
[5097] ['1/7', '1/6', '3/5', '4/3', '9'] -> ((3/5 + 9) * (4/3 + (1/6 / 1/7)))
[5098] ['1/8', '1/7', '1/5', '2/5', '5'] -> ((5 + (2/5 / 1/7)) / (1/8 + 1/5))
[5099] ['1/4', '7/8', '8/7', '7/6', '8'] -> ((8 - (7/8 * 8/7)) / (1/4 * 7/6))
[5100] ['1/6', '2/7', '3/8', '2/3', '4'] -> ((1/6 / (2/3 - (2/7 + 3/8))) - 4)
[5101] ['1/3', '5/9', '2/3', '5/6', '3'] -> ((5/6 + (3 / 2/3)) / (5/9 - 1/3))
[5102] ['1/7', '7/6', '5/4', '9/5', '5'] -> ((5/4 / (1/7 * 7/6)) * (5 - 9/5))
[5103] ['4/9', '7/9', '1', '4/3', '9/4'] -> (4/3 / ((9/4 * (1 - 7/9)) - 4/9))
[5104] ['1/3', '1/3', '7/9', '7/4', '4'] -> ((4 / 7/4) / ((1/3 / 7/9) - 1/3))
[5105] ['1/7', '1/6', '3/5', '7/5', '9'] -> ((1/7 + (9 * (3/5 / 7/5))) / 1/6)
[5106] ['8/7', '7/5', '5/3', '9/5', '2'] -> ((2 * (8/7 * 7/5)) / (9/5 - 5/3))
[5107] ['6/7', '7/6', '7/5', '3/2', '4'] -> ((4 / 7/5) / ((6/7 * 3/2) - 7/6))
[5108] ['1/7', '7/6', '5/4', '5/2', '5'] -> ((5 / (1/7 * 7/6)) / (5/2 - 5/4))
[5109] ['1/3', '5/9', '2/3', '8/7', '3'] -> ((2/3 + 3) / ((5/9 / 8/7) - 1/3))
[5110] ['1/6', '2/7', '3/8', '3/4', '4'] -> ((1/6 / ((2/7 / 3/4) - 3/8)) - 4)
[5111] ['3/7', '4/7', '4/5', '5/4', '4'] -> ((4/5 / ((4/7 / 5/4) - 3/7)) - 4)
[5112] ['8/7', '7/5', '5/3', '2', '9/4'] -> (2 / ((8/7 - 9/4) + (5/3 / 7/5)))
[5113] ['2/9', '1/4', '9/7', '7/2', '5'] -> ((5 + (7/2 * (2/9 * 9/7))) / 1/4)
[5114] ['1/7', '5/8', '7/4', '9/2', '6'] -> (6 * (9/2 - (1/7 + (5/8 / 7/4))))
[5115] ['1/6', '2/7', '3/8', '7/9', '4'] -> ((1/6 / ((3/8 * 7/9) - 2/7)) - 4)
[5116] ['1/4', '7/8', '8/7', '7/5', '8'] -> ((8/7 + (8 / 7/5)) / (1/4 / 7/8))
[5117] ['8/7', '7/5', '5/3', '2', '7/3'] -> (8/7 / ((2 / (7/5 / 5/3)) - 7/3))
[5118] ['1/3', '1/3', '4/5', '7/8', '4'] -> (4 / (4/5 * (7/8 - (1/3 + 1/3))))
[5119] ['1/3', '5/9', '2/3', '9/7', '3'] -> ((1/3 + (3 / 9/7)) / (2/3 - 5/9))
[5120] ['7/9', '6/5', '7/5', '5/3', '6'] -> (6 * ((7/9 * 6/5) + (7/5 + 5/3)))
[5121] ['3/7', '4/7', '4/5', '3/2', '4'] -> (4 / ((4/7 / (3/7 * 4/5)) - 3/2))
[5122] ['1/6', '2/7', '3/8', '5/6', '4'] -> (((4 / 2/7) - (5/6 / 1/6)) / 3/8)
[5123] ['2/9', '8/7', '9/5', '2', '8/3'] -> ((8/7 * 9/5) * (8/3 + (2 / 2/9)))
[5124] ['4/9', '7/9', '1', '7/5', '8/5'] -> (8/5 / ((4/9 - 7/9) - (1 - 7/5)))
[5125] ['8/7', '7/5', '5/3', '2', '8/3'] -> (8/7 / (8/3 - ((5/3 + 2) / 7/5)))
[5126] ['7/9', '6/5', '7/5', '9/5', '6'] -> (6 * ((7/9 * 9/5) + (6/5 + 7/5)))
[5127] ['2/9', '1/4', '4/3', '9/5', '5'] -> ((2/9 * 9/5) / ((4/3 / 5) - 1/4))
[5128] ['6/7', '7/6', '7/5', '5/2', '4'] -> ((7/5 + (6/7 * 7/6)) * (5/2 * 4))
[5129] ['1/7', '7/6', '9/7', '8/5', '5'] -> (5 / ((1/7 / 8/5) - (7/6 - 9/7)))
[5130] ['4/9', '7/9', '1', '7/5', '5/3'] -> ((1 + 5/3) / ((7/9 / 7/5) - 4/9))
[5131] ['7/9', '6/5', '7/5', '9/4', '6'] -> (6 / (9/4 * (6/5 - (7/9 * 7/5))))
[5132] ['1/7', '5/8', '9/5', '7/2', '6'] -> ((6 - (9/5 / 7/2)) / (1/7 / 5/8))
[5133] ['6/7', '7/6', '7/5', '8/3', '4'] -> (4 / ((7/5 * (6/7 + 7/6)) - 8/3))
[5134] ['8/7', '7/5', '5/3', '2', '9/2'] -> ((5/3 * 2) * (9/2 * (8/7 * 7/5)))
[5135] ['8/9', '8/7', '4/3', '5/2', '3'] -> (4/3 / ((5/2 / 3) - (8/9 / 8/7)))
[5136] ['1/7', '1/6', '3/5', '5/2', '9'] -> (9 * ((1/6 / 1/7) + (3/5 * 5/2)))
[5137] ['1/3', '5/9', '5/7', '3/4', '3'] -> ((1/3 + 3) / (5/7 * (3/4 - 5/9)))
[5138] ['1/4', '7/8', '7/6', '7/5', '8'] -> (8 / ((7/8 / 7/5) - (1/4 * 7/6)))
[5139] ['1/7', '7/6', '9/7', '9/5', '5'] -> ((1/7 + 5) / (9/5 * (9/7 - 7/6)))
[5140] ['1/3', '1/3', '4/5', '3/2', '4'] -> ((1/3 + (4 / 4/5)) / (1/3 / 3/2))
[5141] ['2/9', '8/7', '2', '9/4', '7/3'] -> (2 / (8/7 - ((2/9 + 9/4) / 7/3)))
[5142] ['6/7', '7/6', '7/5', '4', '9/2'] -> ((7/5 * 9/2) * ((7/6 * 4) - 6/7))
[5143] ['2/9', '1/4', '7/5', '3/2', '5'] -> (((7/5 / 2/9) - (3/2 / 5)) / 1/4)
[5144] ['8/9', '8/7', '4/3', '3', '7/2'] -> ((4/3 / 8/9) / ((7/2 / 8/7) - 3))
[5145] ['1/3', '1/3', '4/5', '7/4', '4'] -> (4 / ((1/3 * 7/4) - (1/3 / 4/5)))
[5146] ['1/7', '7/6', '9/7', '7/3', '5'] -> (((5 - 9/7) / 1/7) - (7/3 / 7/6))
[5147] ['3/7', '4/7', '4/5', '7/2', '4'] -> ((7/2 + 4) / (3/7 / (4/7 + 4/5)))
[5148] ['1/6', '2/7', '3/8', '4/3', '4'] -> ((1/6 / ((2/7 * 4/3) - 3/8)) - 4)
[5149] ['6/7', '7/6', '3/2', '3/2', '4'] -> ((4 / 7/6) / ((3/2 / 3/2) - 6/7))
[5150] ['1/4', '7/8', '7/6', '9/5', '8'] -> (9/5 * (8 + (7/6 / (1/4 * 7/8))))
[5151] ['2/9', '1/4', '7/5', '8/5', '5'] -> ((8/5 + 5) / (7/5 - (1/4 / 2/9)))
[5152] ['2/9', '8/7', '2', '9/4', '8/3'] -> (8/3 / (2/9 * (9/4 - (2 / 8/7))))
[5153] ['1/8', '1/7', '1/5', '7/6', '5'] -> ((1/5 * 5) / ((1/7 * 7/6) - 1/8))
[5154] ['1/7', '1/6', '5/8', '5/8', '9'] -> ((9 - (5/8 + (5/8 / 1/7))) / 1/6)
[5155] ['2/9', '1/4', '7/5', '5/3', '5'] -> ((5/3 - 7/5) * (5 / (2/9 * 1/4)))
[5156] ['1/3', '5/9', '5/7', '7/8', '3'] -> ((1/3 + 3) / (7/8 * (5/7 - 5/9)))
[5157] ['1/7', '7/6', '9/7', '8/3', '5'] -> ((1/7 + 5) / (8/3 - (7/6 + 9/7)))
[5158] ['1/3', '1/3', '4/5', '4', '9/2'] -> ((4 * 9/2) / (1/3 + (1/3 / 4/5)))
[5159] ['3/7', '4/7', '5/6', '9/8', '4'] -> (4 / (5/6 - ((3/7 / 4/7) / 9/8)))
[5160] ['7/9', '6/5', '3/2', '7/3', '6'] -> (6 * (3/2 + (7/3 / (7/9 * 6/5))))
[5161] ['6/7', '7/6', '3/2', '9/4', '4'] -> (6/7 / ((4 / (7/6 * 3/2)) - 9/4))
[5162] ['4/9', '7/9', '1', '3/2', '3/2'] -> (4/9 / ((7/9 / 3/2) + (1 - 3/2)))
[5163] ['1/7', '1/6', '5/8', '2/3', '9'] -> (9 / ((5/8 / 1/7) - (2/3 / 1/6)))
[5164] ['1/7', '7/6', '4/3', '4/3', '5'] -> ((5 - (4/3 / 4/3)) / (1/7 * 7/6))
[5165] ['1/3', '1/3', '5/6', '6/7', '4'] -> (((1/3 + 1/3) / (6/7 - 5/6)) - 4)
[5166] ['2/9', '8/7', '2', '7/3', '7/3'] -> ((8/7 * 7/3) / (7/3 - (2/9 + 2)))
[5167] ['6/7', '7/6', '3/2', '5/2', '4'] -> (4 / (7/6 * (5/2 - (6/7 + 3/2))))
[5168] ['3/7', '4/7', '5/6', '6/5', '4'] -> (4 / (5/6 * (6/5 - (3/7 + 4/7))))
[5169] ['1/7', '7/6', '4/3', '7/5', '5'] -> ((1/7 + 5) / (7/6 - (4/3 / 7/5)))
[5170] ['2/9', '8/7', '2', '7/3', '5/2'] -> ((7/3 / (2/9 / 8/7)) / (5/2 - 2))
[5171] ['1/4', '7/8', '6/5', '8/5', '8'] -> (8 * (6/5 + (8/5 * (1/4 + 7/8))))
[5172] ['1/8', '1/7', '1/5', '7/5', '5'] -> ((1/5 - (7/5 / 1/8)) + (5 / 1/7))
[5173] ['4/9', '7/9', '1', '3/2', '7/4'] -> ((4/9 * 3/2) / ((7/9 + 1) - 7/4))
[5174] ['1/6', '2/7', '3/8', '7/3', '4'] -> (((1/6 + 7/3) / (3/8 - 2/7)) - 4)
[5175] ['2/9', '1/4', '7/5', '5/2', '5'] -> ((7/5 + (1/4 / 5/2)) + (5 / 2/9))
[5176] ['1/3', '1/3', '5/6', '6/5', '4'] -> (4 / (5/6 * (6/5 - (1/3 / 1/3))))
[5177] ['6/7', '7/6', '8/5', '8/5', '4'] -> ((4 / 7/6) / ((8/5 / 8/5) - 6/7))
[5178] ['3/7', '4/7', '5/6', '7/4', '4'] -> (4 / (7/4 - (5/6 + (3/7 / 4/7))))
[5179] ['1/4', '7/8', '6/5', '7/4', '8'] -> (8 / ((7/4 / 6/5) - (1/4 + 7/8)))
[5180] ['1/6', '2/7', '3/8', '5/2', '4'] -> ((1/6 * 4) + (5/2 / (2/7 * 3/8)))
[5181] ['1/7', '7/6', '4/3', '5/3', '5'] -> ((4/3 / 5/3) * (5 / (1/7 * 7/6)))
[5182] ['8/9', '8/7', '7/5', '9/4', '3'] -> ((3 / (7/5 - (8/7 / 8/9))) - 9/4)
[5183] ['2/9', '8/7', '2', '5/2', '8/3'] -> (((5/2 * 8/3) - 2) / (2/9 / 8/7))
[5184] ['1/7', '1/6', '5/8', '4/5', '9'] -> (9 * (4/5 + (1/6 / (1/7 * 5/8))))
[5185] ['2/9', '1/4', '7/5', '7/2', '5'] -> ((7/2 / 2/9) + (5 * (1/4 + 7/5)))
[5186] ['1/7', '7/6', '4/3', '7/4', '5'] -> ((7/4 + (5 / (1/7 * 4/3))) / 7/6)
[5187] ['1/6', '2/7', '3/8', '4', '9/2'] -> (3/8 + (9/2 / (4 * (1/6 * 2/7))))
[5188] ['7/9', '6/5', '8/5', '5/2', '6'] -> (5/2 * (6 + ((6/5 + 8/5) / 7/9)))
[5189] ['1/8', '1/7', '1/5', '7/4', '5'] -> ((1/7 + 1/5) * (5 / (1/8 / 7/4)))
[5190] ['1/3', '1/3', '6/7', '7/8', '4'] -> (4 / (7/8 * (6/7 - (1/3 + 1/3))))
[5191] ['2/9', '8/7', '2', '5/2', '9/2'] -> ((8/7 * (5/2 + (9/2 / 2/9))) - 2)
[5192] ['7/9', '6/5', '8/5', '8/3', '6'] -> ((8/3 * 6) / (8/5 - (7/9 * 6/5)))
[5193] ['1/3', '5/9', '5/7', '5/3', '3'] -> ((3 + (5/3 / 5/7)) / (5/9 - 1/3))
[5194] ['8/9', '8/7', '7/5', '8/3', '3'] -> (8/3 / ((3 / 7/5) - (8/9 + 8/7)))
[5195] ['2/9', '8/7', '2', '8/3', '8/3'] -> (8/3 / ((8/3 / 8/7) - (2/9 + 2)))
[5196] ['4/9', '7/9', '1', '3/2', '9/2'] -> ((3/2 + 9/2) / (4/9 / (7/9 + 1)))
[5197] ['1/3', '1/3', '6/7', '7/6', '4'] -> ((4 / 7/6) / ((1/3 / 1/3) - 6/7))
[5198] ['1/7', '7/6', '4/3', '5/2', '5'] -> ((7/6 / 1/7) + (5/2 * (4/3 + 5)))
[5199] ['1/4', '7/8', '5/4', '5/3', '8'] -> (8 / ((5/4 / (7/8 - 1/4)) - 5/3))
[5200] ['1/7', '2/3', '2/3', '5/6', '6'] -> (2/3 + ((5/6 * 6) / (1/7 / 2/3)))
[5201] ['2/9', '1/4', '3/2', '9/5', '5'] -> ((9/5 * 5) / (3/2 - (1/4 / 2/9)))
[5202] ['7/9', '6/5', '5/3', '7/4', '6'] -> (6 / ((7/4 / 7/9) - (6/5 * 5/3)))
[5203] ['1/3', '1/3', '6/7', '6/5', '4'] -> ((6/7 + 6/5) * ((4 / 1/3) - 1/3))
[5204] ['1/3', '5/9', '5/7', '9/4', '3'] -> ((3 / (5/7 - (1/3 / 5/9))) - 9/4)
[5205] ['3/7', '4/7', '6/7', '9/8', '4'] -> (3/7 / ((4 * (6/7 - 4/7)) - 9/8))
[5206] ['1/7', '2/3', '2/3', '6/7', '6'] -> (((2/3 * 6) - (2/3 * 6/7)) / 1/7)
[5207] ['1/7', '1/6', '5/8', '9/7', '9'] -> (5/8 / (1/6 - (9/7 / (1/7 + 9))))
[5208] ['8/9', '8/7', '3/2', '8/5', '3'] -> (3/2 / ((3 / (8/9 + 8/5)) - 8/7))
[5209] ['2/9', '8/7', '2', '7/2', '9/2'] -> (7/2 * ((9/2 * (2 - 2/9)) - 8/7))
[5210] ['7/9', '6/5', '5/3', '9/5', '6'] -> (6 * (5/3 + (7/9 * (6/5 + 9/5))))
[5211] ['1/8', '1/7', '1/5', '7/2', '5'] -> (((1/5 * 5) - 1/7) / (1/8 / 7/2))
[5212] ['1/7', '2/3', '2/3', '7/8', '6'] -> ((2/3 / 7/8) / (1/7 - (2/3 / 6)))
[5213] ['8/9', '8/7', '3/2', '5/3', '3'] -> (3 / ((5/3 / 8/7) - (8/9 * 3/2)))
[5214] ['4/9', '7/9', '1', '8/5', '9/4'] -> (9/4 / ((7/9 / (4/9 * 8/5)) - 1))
[5215] ['1/7', '1/6', '5/8', '4/3', '9'] -> ((4/3 / 1/7) + ((1/6 + 9) / 5/8))
[5216] ['1/4', '7/8', '9/7', '9/7', '8'] -> (((7/8 * 8) - (9/7 / 9/7)) / 1/4)
[5217] ['7/9', '6/5', '5/3', '9/4', '6'] -> (6 / ((6/5 * 5/3) - (7/9 * 9/4)))
[5218] ['1/7', '7/6', '7/5', '7/4', '5'] -> ((7/5 / 7/4) * (5 / (1/7 * 7/6)))
[5220] ['6/7', '7/6', '5/3', '5/3', '4'] -> ((4 / 7/6) / ((5/3 / 5/3) - 6/7))
[5219] ['1/3', '1/3', '6/7', '8/5', '4'] -> ((1/3 + (4 / 6/7)) / (1/3 / 8/5))
[5221] ['2/9', '1/4', '8/5', '7/4', '5'] -> ((5 / (2/9 / 8/5)) / (7/4 - 1/4))
[5222] ['1/4', '7/8', '9/7', '4/3', '8'] -> (8 / ((1/4 / 7/8) - (9/7 - 4/3)))
[5223] ['1/7', '2/3', '2/3', '7/6', '6'] -> (((2/3 * 6) - (2/3 / 7/6)) / 1/7)
[5224] ['1/3', '5/9', '5/7', '3', '9/2'] -> (9/2 * (3 + (5/9 / (1/3 * 5/7))))
[5225] ['1/3', '1/3', '6/7', '5/3', '4'] -> (4 / ((1/3 * 5/3) - (1/3 / 6/7)))
[5226] ['4/9', '7/9', '1', '8/5', '5/2'] -> (8/5 / ((4/9 - 7/9) + (1 / 5/2)))
[5227] ['1/7', '2/3', '2/3', '6/5', '6'] -> (2/3 + (6 / (6/5 * (1/7 / 2/3))))
[5228] ['1/8', '1/7', '2/9', '2/7', '5'] -> ((5 / (1/8 + 1/7)) / (2/9 / 2/7))
[5229] ['1/3', '5/9', '3/4', '3/4', '3'] -> ((3 / (5/9 - 1/3)) / (3/4 * 3/4))
[5230] ['4/9', '7/9', '1', '8/5', '8/3'] -> (8/3 / ((8/5 * (1 - 4/9)) - 7/9))
[5231] ['6/7', '7/6', '5/3', '9/4', '4'] -> ((5/3 + (6/7 * 7/6)) * (9/4 * 4))
[5232] ['7/9', '6/5', '5/3', '9/2', '6'] -> ((9/2 - (5/3 / 6/5)) / (7/9 / 6))
[5233] ['2/9', '1/4', '8/5', '5/2', '5'] -> ((8/5 - (1/4 / 5/2)) + (5 / 2/9))
[5234] ['3/7', '4/7', '6/7', '7/4', '4'] -> (4 / ((6/7 * 7/4) - (4/7 / 3/7)))
[5235] ['8/9', '8/7', '3/2', '7/3', '3'] -> (8/7 / ((8/9 * 3/2) - (3 / 7/3)))
[5236] ['1/3', '1/3', '6/7', '9/4', '4'] -> ((1/3 + (9/4 * 4)) / (1/3 / 6/7))
[5237] ['1/7', '7/6', '7/5', '7/3', '5'] -> ((7/6 + 7/3) * ((7/5 * 5) - 1/7))
[5238] ['1/3', '5/9', '3/4', '4/5', '3'] -> ((4/5 + (3 / (5/9 * 3/4))) / 1/3)
[5239] ['8/7', '7/5', '2', '5/2', '9/2'] -> ((8/7 * 9/2) / (2 - (5/2 / 7/5)))
[5240] ['6/7', '7/6', '5/3', '7/3', '4'] -> (4 / (7/6 * (6/7 - (5/3 / 7/3))))
[5241] ['1/7', '2/3', '2/3', '7/5', '6'] -> (6 * (2/3 + (2/3 / (1/7 * 7/5))))
[5242] ['1/3', '1/3', '6/7', '7/3', '4'] -> (4 / (1/3 - ((1/3 / 6/7) / 7/3)))
[5243] ['1/4', '7/8', '9/7', '5/3', '8'] -> (8 / (((5/3 - 1/4) / 7/8) - 9/7))
[5244] ['1/7', '7/6', '7/5', '5/2', '5'] -> ((1/7 + 5) * (7/6 + (7/5 * 5/2)))
[5245] ['2/9', '1/4', '8/5', '7/2', '5'] -> ((1/4 + (8/5 * 5)) + (7/2 / 2/9))
[5246] ['1/3', '5/9', '3/4', '6/7', '3'] -> (3 / (3/4 * (5/9 - (1/3 / 6/7))))
[5247] ['6/7', '7/6', '5/3', '5/2', '4'] -> (4 / ((6/7 * 7/6) + (5/3 - 5/2)))
[5248] ['1/7', '7/6', '7/5', '8/3', '5'] -> ((7/6 * 8/3) * (5 * (1/7 + 7/5)))
[5249] ['2/9', '7/6', '7/6', '7/4', '2'] -> ((7/6 + (7/4 / 7/6)) / (2/9 / 2))
[5250] ['6/7', '7/6', '5/3', '8/3', '4'] -> (4 / (7/6 * (8/3 - (6/7 + 5/3))))
[5251] ['1/3', '1/3', '6/7', '4', '9/2'] -> (9/2 * ((1/3 + 1/3) + (4 / 6/7)))
[5252] ['8/9', '8/7', '3/2', '3', '7/2'] -> ((8/7 / 3/2) / (8/9 - (3 / 7/2)))
[5253] ['1/3', '5/9', '3/4', '8/7', '3'] -> (3 / ((5/9 * 3/4) - (1/3 / 8/7)))
[5254] ['1/4', '7/8', '9/7', '9/4', '8'] -> ((8 - (9/4 / (7/8 * 9/7))) / 1/4)
[5255] ['7/9', '6/5', '7/4', '7/3', '6'] -> ((7/9 * 6) / ((7/3 / 6/5) - 7/4))
[5256] ['1/3', '5/9', '3/4', '6/5', '3'] -> ((6/5 * 3) / (3/4 - (1/3 / 5/9)))
[5257] ['1/7', '7/6', '7/5', '9/2', '5'] -> ((7/5 * (1/7 + 5)) * (9/2 - 7/6))
[5258] ['6/7', '7/6', '7/4', '7/4', '4'] -> ((4 / 7/6) / ((7/4 / 7/4) - 6/7))
[5259] ['2/9', '1/4', '7/4', '7/4', '5'] -> (2/9 / ((7/4 / (7/4 + 5)) - 1/4))
[5260] ['1/6', '2/7', '2/5', '9/7', '4'] -> (4 + ((2/7 + (9/7 / 1/6)) / 2/5))
[5261] ['2/9', '7/6', '7/6', '2', '7/3'] -> (((7/6 / 7/6) + (2 + 7/3)) / 2/9)
[5262] ['1/4', '7/8', '9/7', '5/2', '8'] -> (((8 - 9/7) / 1/4) - (5/2 / 7/8))
[5263] ['1/3', '1/3', '7/8', '8/7', '4'] -> (((8/7 / 1/3) + (4 / 7/8)) / 1/3)
[5264] ['6/7', '7/6', '7/4', '9/4', '4'] -> ((7/6 + (6/7 * 7/4)) * (9/4 * 4))
[5265] ['1/3', '5/9', '3/4', '5/4', '3'] -> ((5/4 + ((3/4 + 3) / 5/9)) / 1/3)
[5266] ['1/6', '2/7', '2/5', '3/2', '4'] -> ((1/6 + 3/2) * (2/5 + (4 / 2/7)))
[5267] ['1/4', '7/8', '9/7', '9/2', '8'] -> (8 + (9/2 / (9/7 * (1/4 * 7/8))))
[5268] ['1/7', '1/6', '5/8', '9/2', '9'] -> ((9/2 + (9 / (1/7 / 1/6))) / 5/8)
[5269] ['3/7', '4/7', '7/8', '3/2', '4'] -> (4 / ((3/7 / 4/7) - (7/8 / 3/2)))
[5270] ['2/9', '7/6', '7/6', '2', '7/2'] -> (((7/6 * 2) + (7/2 / 7/6)) / 2/9)
[5271] ['1/8', '1/7', '2/9', '5/8', '5'] -> ((5/8 + (1/8 / 1/7)) + (5 / 2/9))
[5272] ['8/7', '3/2', '3/2', '8/5', '2'] -> (3/2 / ((3/2 / 8/7) - (2 / 8/5)))
[5273] ['1/3', '1/3', '7/8', '5/4', '4'] -> ((5/4 * 4) / (7/8 - (1/3 + 1/3)))
[5274] ['1/7', '7/6', '3/2', '9/4', '5'] -> ((5 / (3/2 - (1/7 + 7/6))) - 9/4)
[5275] ['2/9', '7/6', '7/6', '2', '9/2'] -> (9/2 + ((2 + (7/6 + 7/6)) / 2/9))
[5276] ['8/7', '3/2', '3/2', '5/3', '2'] -> ((8/7 * (3/2 + 2)) / (5/3 - 3/2))
[5277] ['1/7', '2/3', '5/7', '8/7', '6'] -> (8/7 / ((1/7 * (6 - 2/3)) - 5/7))
[5278] ['1/3', '5/9', '3/4', '7/5', '3'] -> ((7/5 * (1/3 + 3)) / (3/4 - 5/9))
[5279] ['8/9', '8/7', '8/5', '9/4', '3'] -> ((8/7 + 8/5) * (9/4 * (8/9 + 3)))
[5280] ['1/7', '1/6', '2/3', '3/4', '9'] -> ((9 / 3/4) / ((1/6 / 1/7) - 2/3))
[5281] ['6/7', '7/6', '9/5', '9/5', '4'] -> ((4 / 7/6) / ((9/5 / 9/5) - 6/7))
[5282] ['1/4', '7/8', '4/3', '9/5', '8'] -> (8 / ((4/3 / (7/8 - 1/4)) - 9/5))
[5283] ['8/7', '3/2', '3/2', '7/4', '2'] -> ((3/2 / 2) / ((7/4 / 8/7) - 3/2))
[5284] ['1/3', '5/9', '3/4', '8/5', '3'] -> ((1/3 + 3) / ((5/9 * 8/5) - 3/4))
[5285] ['1/7', '7/6', '8/5', '8/5', '5'] -> ((5 - (8/5 / 8/5)) / (1/7 * 7/6))
[5286] ['1/7', '2/3', '5/7', '5/4', '6'] -> (((2/3 * 6) - (5/7 / 5/4)) / 1/7)
[5287] ['2/9', '7/6', '6/5', '5/4', '2'] -> ((7/6 + (6/5 * 5/4)) / (2/9 / 2))
[5288] ['7/9', '6/5', '9/5', '8/3', '6'] -> (6/5 / (9/5 - (6 * (7/9 / 8/3))))
[5289] ['1/7', '7/6', '8/5', '5/3', '5'] -> (8/5 * (5 + (5/3 / (1/7 * 7/6))))
[5290] ['6/7', '7/6', '9/5', '7/3', '4'] -> ((9/5 * 4) * (7/3 + (6/7 * 7/6)))
[5291] ['2/9', '1/4', '9/5', '9/2', '5'] -> (1/4 + ((9/2 + 5) / (2/9 * 9/5)))
[5292] ['8/7', '3/2', '3/2', '2', '9/4'] -> ((2 * 9/4) / (3/2 - (3/2 / 8/7)))
[5293] ['1/7', '2/3', '5/7', '7/5', '6'] -> ((2/3 + 6) * ((5/7 / 1/7) - 7/5))
[5294] ['1/7', '7/6', '8/5', '7/4', '5'] -> ((7/6 + 7/4) * (8/5 * (1/7 + 5)))
[5295] ['1/3', '1/3', '7/8', '9/4', '4'] -> ((1/3 * 4) / ((7/8 / 9/4) - 1/3))
[5296] ['7/9', '6/5', '9/4', '7/3', '6'] -> (6 / ((7/3 / (7/9 * 6/5)) - 9/4))
[5297] ['4/9', '7/9', '1', '7/4', '8/3'] -> (8/3 / (1 - (4/9 + (7/9 / 7/4))))
[5298] ['6/7', '7/6', '9/5', '5/2', '4'] -> ((6/7 + (9/5 / 7/6)) * (5/2 * 4))
[5299] ['1/4', '7/8', '7/5', '7/4', '8'] -> ((8 + (7/4 / 1/4)) / (7/8 / 7/5))
[5300] ['8/9', '8/7', '8/5', '3', '7/2'] -> ((8/5 * 7/2) * (3 + (8/7 / 8/9)))
[5301] ['8/7', '3/2', '3/2', '2', '7/3'] -> ((3/2 / 3/2) / ((7/3 / 8/7) - 2))
[5302] ['2/9', '1/4', '9/4', '9/4', '5'] -> ((5 + (2/9 * (9/4 + 9/4))) / 1/4)
[5303] ['1/3', '5/9', '7/9', '7/9', '3'] -> ((3 + (7/9 / 1/3)) / (7/9 - 5/9))
[5304] ['3/7', '4/7', '8/9', '8/9', '4'] -> (((8/9 * 4) / (4/7 - 3/7)) - 8/9)
[5305] ['1/3', '1/3', '7/8', '7/3', '4'] -> (4 / (7/8 * (1/3 - (1/3 / 7/3))))
[5306] ['6/7', '7/6', '9/5', '8/3', '4'] -> ((9/5 * 8/3) * (4 + (6/7 * 7/6)))
[5307] ['1/7', '2/3', '5/7', '5/3', '6'] -> (6 * ((2/3 - 5/3) + (5/7 / 1/7)))
[5308] ['1/4', '7/8', '7/5', '9/4', '8'] -> ((1/4 + 9/4) * (8 + (7/5 / 7/8)))
[5309] ['8/7', '3/2', '3/2', '2', '8/3'] -> (2 / ((8/3 / 8/7) - (3/2 * 3/2)))
[5310] ['3/7', '4/7', '8/9', '9/8', '4'] -> ((4 / (9/8 * (4/7 - 3/7))) - 8/9)
[5311] ['8/9', '8/7', '5/3', '5/3', '3'] -> (5/3 / ((3 / 8/7) - (8/9 + 5/3)))
[5312] ['6/7', '7/6', '9/5', '7/2', '4'] -> ((9/5 * 7/2) * ((7/6 * 4) - 6/7))
[5313] ['1/3', '1/3', '8/9', '9/8', '4'] -> (((4 / 9/8) - 8/9) / (1/3 * 1/3))
[5314] ['1/7', '1/6', '2/3', '6/5', '9'] -> ((9 / (2/3 - (1/7 + 1/6))) - 6/5)
[5315] ['1/6', '2/7', '3/7', '9/8', '4'] -> (((3/7 / 4) + (9/8 / 1/6)) / 2/7)
[5316] ['1/4', '7/8', '7/5', '5/2', '8'] -> (8 + ((7/5 * 5/2) / (1/4 * 7/8)))
[5317] ['8/7', '3/2', '8/5', '8/5', '2'] -> (8/5 / ((8/5 / 8/7) - (2 / 3/2)))
[5318] ['1/7', '2/3', '5/7', '9/5', '6'] -> ((6 - (2/3 * 9/5)) / (1/7 / 5/7))
[5319] ['2/9', '7/6', '6/5', '7/4', '2'] -> (2 / (7/4 - (6/5 * (2/9 + 7/6))))
[5320] ['3/7', '4/7', '8/9', '7/6', '4'] -> ((4 / 3/7) / ((8/9 / 4/7) - 7/6))
